protein, rna
XP_015159914.1, XM_015304428.1
XP_006350693.1, XM_006350631.2
XP_006351659.1, XM_006351597.2
XP_006352737.1, XM_006352675.2
XP_006354472.1, XM_006354410.2
XP_006354474.1, XM_006354412.2
XP_006365891.1, XM_006365829.2
XP_006339094.1, XM_006339032.2
XP_006346605.1, XM_006346543.2
XP_006347473.1, XM_006347411.2
XP_006354413.1, XM_006354351.2
XP_006363691.1, XM_006363629.2
XP_006367256.1, XM_006367194.2
XP_006367257.1, XM_006367195.2
XP_006367258.1, XM_006367196.2
XP_006367260.2, XM_006367198.2
XP_015164220.1, XM_015308734.1
XP_015164269.1, XM_015308783.1
XP_015165180.1, XM_015309694.1
NP_001274878.1, NM_001287949.1
XP_006338123.1, XM_006338061.2
XP_006342348.1, XM_006342286.2
XP_006342496.1, XM_006342434.2
XP_006342952.1, XM_006342890.2
XP_006357396.1, XM_006357334.2
XP_006357397.1, XM_006357335.2
XP_006358475.1, XM_006358413.2
XP_006358476.1, XM_006358414.2
XP_006355481.1, XM_006355419.2
XP_015166170.1, XM_015310684.1
XP_015167880.1, XM_015312394.1
XP_015167881.1, XM_015312395.1
XP_006342498.1, XM_006342436.2
XP_006342955.1, XM_006342893.2
XP_006342956.1, XM_006342894.2
XP_006342957.1, XM_006342895.2
XP_006342958.1, XM_006342896.2
XP_006351626.2, XM_006351564.2
XP_015162226.1, XM_015306740.1
XP_015162227.1, XM_015306741.1
NP_001274952.1, NM_001288023.1
XP_006340453.1, XM_006340391.2
XP_006355096.1, XM_006355034.1
XP_006359336.1, XM_006359274.2
XP_006361769.1, XM_006361707.2
XP_006361770.1, XM_006361708.2
XP_006361771.1, XM_006361709.2
XP_015159002.1, XM_015303516.1
XP_015169862.1, XM_015314376.1
XP_015170957.1, XM_015315471.1
XP_006363961.1, XM_006363899.2
XP_006364032.1, XM_006363970.2
XP_006366898.1, XM_006366836.2
XP_015159184.1, XM_015303698.1
XP_015166080.1, XM_015310594.1
XP_006342151.1, XM_006342089.2
XP_006342152.1, XM_006342090.2
XP_015160743.1, XM_015305257.1
XP_015160748.1, XM_015305262.1
XP_015160752.1, XM_015305266.1
XP_006342511.1, XM_006342449.2
XP_006366690.1, XM_006366628.2
XP_006366691.1, XM_006366629.2
XP_006366692.1, XM_006366630.2
XP_015162068.1, XM_015306582.1
XP_015162069.1, XM_015306583.1
XP_015162070.1, XM_015306584.1
XP_015162071.1, XM_015306585.1
XP_015162072.1, XM_015306586.1
NP_001275411.1, NM_001288482.1
XP_006346473.1, XM_006346411.2
XP_006346475.1, XM_006346413.2
XP_006346477.1, XM_006346415.2
XP_006346479.1, XM_006346417.2
XP_006346480.1, XM_006346418.2
XP_006346481.2, XM_006346419.2
XP_006346482.1, XM_006346420.2
XP_006346487.1, XM_006346425.2
XP_006346489.2, XM_006346427.2
XP_006346534.1, XM_006346472.2
XP_006346535.1, XM_006346473.2
XP_006346536.2, XM_006346474.2
XP_006359801.1, XM_006359739.2
XP_006361568.1, XM_006361506.2
XP_006361569.1, XM_006361507.2
XP_006365365.1, XM_006365303.2
XP_006365366.1, XM_006365304.2
XP_006365378.1, XM_006365316.2
XP_006366936.1, XM_006366874.2
XP_006366937.1, XM_006366875.2
XP_015159891.1, XM_015304405.1
XP_015159892.1, XM_015304406.1
XP_015163706.1, XM_015308220.1
XP_015163707.1, XM_015308221.1
XP_015163708.1, XM_015308222.1
XP_015163710.1, XM_015308224.1
XP_015163714.1, XM_015308228.1
XP_015163715.1, XM_015308229.1
XP_015163782.1, XM_015308296.1
XP_015163783.1, XM_015308297.1
XP_015163790.1, XM_015308304.1
XP_006340632.1, XM_006340570.2
XP_006341944.1, XM_006341882.2
XP_006341953.1, XM_006341891.2
XP_006342582.1, XM_006342520.2
XP_006365108.1, XM_006365046.2
XP_006365112.1, XM_006365050.2
XP_015161886.1, XM_015306400.1
XP_015165138.1, XM_015309652.1
XP_006344908.1, XM_006344846.2
XP_006348965.1, XM_006348903.2
XP_006348966.1, XM_006348904.2
XP_006348967.1, XM_006348905.2
XP_015163098.1, XM_015307612.1
XP_015164846.1, XM_015309360.1
XP_015165322.1, XM_015309836.1
XP_006338210.1, XM_006338148.2
XP_015167568.1, XM_015312082.1
XP_015167569.1, XM_015312083.1
NP_001275065.1, NM_001288136.1
XP_006339071.1, XM_006339009.2
XP_006340945.1, XM_006340883.2
XP_006345806.1, XM_006345744.2
XP_006357563.1, XM_006357501.2
XP_006359706.1, XM_006359644.2
XP_006360898.1, XM_006360836.2
XP_006367007.1, XM_006366945.2
XP_006367008.1, XM_006366946.2
XP_015160680.1, XM_015305194.1
XP_006364889.1, XM_006364827.2
XP_006364890.1, XM_006364828.2
XP_015159672.1, XM_015304186.1
XP_015161590.1, XM_015306104.1
XP_015161591.1, XM_015306105.1
XP_015161592.1, XM_015306106.1
XP_015166195.1, XM_015310709.1
XP_015166230.1, XM_015310744.1
XP_006338560.1, XM_006338498.2
XP_006357151.1, XM_006357089.2
XP_006365234.2, XM_006365172.2
XP_006365235.1, XM_006365173.2
XP_006339989.1, XM_006339927.2
XP_006345027.1, XM_006344965.2
XP_006345028.1, XM_006344966.2
XP_006355947.1, XM_006355885.2
XP_006356853.1, XM_006356791.2
XP_006345970.1, XM_006345908.2
XP_006346713.1, XM_006346651.2
XP_006350778.1, XM_006350716.2
XP_006350779.1, XM_006350717.2
XP_006350780.1, XM_006350718.2
XP_006358688.1, XM_006358626.2
XP_006358689.1, XM_006358627.2
XP_006358691.1, XM_006358629.2
XP_015165698.1, XM_015310212.1
XP_015165699.1, XM_015310213.1
XP_015165700.1, XM_015310214.1
XP_015169562.1, XM_015314076.1
XP_015169563.1, XM_015314077.1
XP_006355571.1, XM_006355509.2
XP_006355572.1, XM_006355510.2
XP_006355573.2, XM_006355511.2
XP_006355576.1, XM_006355514.2
XP_006355577.1, XM_006355515.2
XP_006355578.1, XM_006355516.2
XP_006355623.1, XM_006355561.2
XP_006355624.1, XM_006355562.2
XP_006355629.2, XM_006355567.2
XP_006355630.1, XM_006355568.2
XP_015167918.1, XM_015312432.1
XP_015167920.1, XM_015312434.1
XP_015167922.1, XM_015312436.1
XP_015167926.1, XM_015312440.1
XP_015167938.1, XM_015312452.1
NP_001275613.1, NM_001288684.1
XP_006351289.1, XM_006351227.2
XP_006358017.1, XM_006357955.2
XP_006358202.1, XM_006358140.2
XP_006358211.1, XM_006358149.2
XP_006365201.1, XM_006365139.1
XP_006365202.1, XM_006365140.1
XP_006365629.1, XM_006365567.1
XP_006365633.2, XM_006365571.2
XP_006367558.1, XM_006367496.2
XP_006367559.1, XM_006367497.1
XP_015160981.1, XM_015305495.1
XP_015169216.1, XM_015313730.1
XP_006341471.1, XM_006341409.2
XP_006357342.1, XM_006357280.2
XP_006361609.1, XM_006361547.2
XP_006361610.1, XM_006361548.2
XP_006363442.1, XM_006363380.2
XP_015163844.1, XM_015308358.1
XP_006341577.1, XM_006341515.2
XP_006341579.1, XM_006341517.2
XP_006344164.1, XM_006344102.2
XP_006353811.2, XM_006353749.2
XP_006357829.1, XM_006357767.2
XP_006357830.1, XM_006357768.2
XP_006357831.1, XM_006357769.2
XP_015166972.1, XM_015311486.1
XP_006351094.1, XM_006351032.1
XP_015164330.1, XM_015308844.1
XP_015169504.1, XM_015314018.1
XP_006342639.1, XM_006342577.2
XP_006342640.1, XM_006342578.2
XP_006342641.1, XM_006342579.2
XP_006346384.1, XM_006346322.2
XP_006346385.1, XM_006346323.2
XP_006346386.1, XM_006346324.2
XP_006346388.1, XM_006346326.2
XP_006346389.1, XM_006346327.2
XP_006346390.2, XM_006346328.2
XP_015161438.1, XM_015305952.1
XP_015162148.1, XM_015306662.1
XP_015163698.1, XM_015308212.1
XP_006340500.1, XM_006340438.2
XP_006345814.1, XM_006345752.2
XP_006349935.1, XM_006349873.2
XP_006366161.1, XM_006366099.2
XP_015165222.1, XM_015309736.1
XP_006339490.1, XM_006339428.2
XP_006339492.1, XM_006339430.2
XP_006358386.1, XM_006358324.2
XP_006358856.1, XM_006358794.2
XP_006358857.1, XM_006358795.2
XP_006364126.1, XM_006364064.2
XP_006364127.1, XM_006364065.2
XP_006364128.1, XM_006364066.2
XP_015159276.1, XM_015303790.1
XP_015159277.1, XM_015303791.1
XP_015159278.1, XM_015303792.1
XP_015166973.1, XM_015311487.1
XP_015166977.1, XM_015311491.1
XP_015169635.1, XM_015314149.1
XP_006344173.1, XM_006344111.2
XP_006344174.1, XM_006344112.2
XP_006344175.1, XM_006344113.2
XP_006344176.1, XM_006344114.2
XP_006344177.1, XM_006344115.2
XP_006357821.1, XM_006357759.2
XP_006357822.1, XM_006357760.2
XP_015162770.1, XM_015307284.1
XP_006358293.1, XM_006358231.2
XP_006358294.1, XM_006358232.2
XP_006364222.1, XM_006364160.2
XP_015159310.1, XM_015303824.1
XP_015161654.1, XM_015306168.1
XP_015161655.1, XM_015306169.1
XP_015161656.1, XM_015306170.1
XP_006345804.1, XM_006345742.2
XP_015160151.1, XM_015304665.1
XP_015161110.1, XM_015305624.1
XP_015163307.1, XM_015307821.1
XP_015163308.1, XM_015307822.1
XP_015163309.1, XM_015307823.1
XP_015163310.1, XM_015307824.1
XP_015170561.1, XM_015315075.1
XP_006339034.1, XM_006338972.2
XP_006341057.1, XM_006340995.2
XP_006353297.1, XM_006353235.1
XP_006363318.1, XM_006363256.2
XP_006365713.1, XM_006365651.2
XP_006367788.1, XM_006367726.2
XP_006367965.1, XM_006367903.2
XP_006342864.1, XM_006342802.2
XP_006366963.1, XM_006366901.2
XP_006366964.1, XM_006366902.2
XP_015160654.1, XM_015305168.1
XP_015160655.1, XM_015305169.1
XP_015160656.1, XM_015305170.1
XP_006341349.2, XM_006341287.2
XP_006341351.1, XM_006341289.2
XP_006341352.1, XM_006341290.2
XP_006341353.1, XM_006341291.2
XP_006341354.1, XM_006341292.2
XP_006341687.1, XM_006341625.2
XP_006353659.1, XM_006353597.2
XP_015161621.1, XM_015306135.1
XP_015161622.1, XM_015306136.1
XP_015161623.1, XM_015306137.1
XP_015161624.1, XM_015306138.1
XP_015161625.1, XM_015306139.1
XP_015161626.1, XM_015306140.1
XP_015161627.1, XM_015306141.1
XP_015161628.1, XM_015306142.1
XP_015161629.1, XM_015306143.1
XP_015161630.1, XM_015306144.1
XP_015161631.1, XM_015306145.1
XP_015161632.1, XM_015306146.1
XP_015161633.1, XM_015306147.1
XP_015161634.1, XM_015306148.1
XP_015161635.1, XM_015306149.1
XP_015161636.1, XM_015306150.1
XP_015161637.1, XM_015306151.1
XP_015161638.1, XM_015306152.1
XP_015161639.1, XM_015306153.1
XP_015161640.1, XM_015306154.1
XP_015161641.1, XM_015306155.1
XP_015161642.1, XM_015306156.1
XP_015161645.1, XM_015306159.1
XP_015161646.1, XM_015306160.1
XP_006345453.1, XM_006345391.2
XP_006361750.1, XM_006361688.2
XP_006366538.1, XM_006366476.1
XP_015163360.1, XM_015307874.1
XP_015170935.1, XM_015315449.1
XP_015170936.1, XM_015315450.1
XP_015170937.1, XM_015315451.1
NP_001274893.1, NM_001287964.1
XP_006340611.1, XM_006340549.2
XP_006342588.1, XM_006342526.2
XP_006342589.1, XM_006342527.2
XP_006342590.1, XM_006342528.2
XP_015159872.1, XM_015304386.1
XP_015159873.1, XM_015304387.1
XP_015159879.1, XM_015304393.1
XP_015159880.1, XM_015304394.1
XP_015159882.1, XM_015304396.1
XP_015162099.1, XM_015306613.1
XP_006351986.1, XM_006351924.2
XP_006353041.1, XM_006352979.2
XP_006353042.1, XM_006352980.2
XP_006356905.1, XM_006356843.2
XP_006357885.1, XM_006357823.2
XP_015166228.1, XM_015310742.1
XP_015166656.1, XM_015311170.1
XP_015168656.1, XM_015313170.1
NP_001303833.1, NM_001316904.1
XP_006354797.1, XM_006354735.2
XP_006354798.1, XM_006354736.2
XP_006357123.1, XM_006357061.2
XP_006361833.1, XM_006361771.2
XP_006367072.1, XM_006367010.2
XP_006367073.1, XM_006367011.1
XP_006367074.1, XM_006367012.1
XP_015159168.1, XM_015303682.1
XP_015160697.1, XM_015305211.1
XP_006339731.1, XM_006339669.2
XP_006344006.1, XM_006343944.2
XP_006350511.1, XM_006350449.2
XP_006362132.1, XM_006362070.2
XP_006362133.1, XM_006362071.2
XP_015167887.1, XM_015312401.1
XP_015167888.1, XM_015312402.1
XP_015167890.1, XM_015312404.1
XP_006353481.1, XM_006353419.2
XP_006353482.1, XM_006353420.2
XP_006356532.1, XM_006356470.2
XP_006359763.1, XM_006359701.2
XP_006359765.1, XM_006359703.2
XP_006359766.1, XM_006359704.2
XP_006359767.1, XM_006359705.2
XP_015166846.1, XM_015311360.1
XP_015166847.1, XM_015311361.1
XP_015168446.1, XM_015312960.1
XP_015168447.1, XM_015312961.1
XP_015170029.1, XM_015314543.1
NP_001274820.1, NM_001287891.1
XP_006349934.1, XM_006349872.2
XP_006360347.1, XM_006360285.2
XP_006360348.1, XM_006360286.2
XP_006365806.1, XM_006365744.2
XP_006366077.1, XM_006366015.2
XP_006366078.1, XM_006366016.2
XP_015160196.1, XM_015304710.1
XP_015164526.1, XM_015309040.1
XP_006343137.2, XM_006343075.2
XP_006347446.1, XM_006347384.2
XP_006357371.1, XM_006357309.2
XP_006367699.1, XM_006367637.2
XP_006367700.1, XM_006367638.2
XP_015162241.1, XM_015306755.1
XP_015162242.1, XM_015306756.1
XP_015164312.1, XM_015308826.1
XP_006342613.1, XM_006342551.2
XP_006346459.1, XM_006346397.2
XP_006346460.1, XM_006346398.2
XP_006346461.1, XM_006346399.2
XP_006346462.1, XM_006346400.2
XP_006346463.1, XM_006346401.2
XP_015161975.1, XM_015306489.1
XP_015163779.1, XM_015308293.1
XP_015163780.1, XM_015308294.1
XP_006343064.1, XM_006343002.2
XP_006343065.1, XM_006343003.2
XP_006353460.1, XM_006353398.2
XP_006356649.2, XM_006356587.2
XP_006365092.1, XM_006365030.2
XP_006366995.2, XM_006366933.2
XP_015160673.1, XM_015305187.1
XP_015164099.1, XM_015308613.1
XP_015165127.1, XM_015309641.1
XP_015166250.1, XM_015310764.1
XP_006346291.1, XM_006346229.2
XP_006346292.1, XM_006346230.2
XP_006352110.1, XM_006352048.1
XP_006364407.1, XM_006364345.2
XP_006364408.1, XM_006364346.2
XP_006364409.1, XM_006364347.2
XP_015166261.1, XM_015310775.1
XP_015166262.1, XM_015310776.1
XP_015166263.1, XM_015310777.1
XP_015166264.1, XM_015310778.1
XP_015166265.1, XM_015310779.1
XP_015166266.1, XM_015310780.1
XP_006346592.1, XM_006346530.2
XP_006356194.1, XM_006356132.2
XP_006361514.1, XM_006361452.2
XP_006361515.1, XM_006361453.2
XP_006366864.1, XM_006366802.2
XP_015160585.1, XM_015305099.1
XP_015170798.1, XM_015315312.1
XP_006344954.1, XM_006344892.2
XP_006352539.1, XM_006352477.2
XP_006352540.1, XM_006352478.2
XP_006353094.1, XM_006353032.2
XP_006357644.1, XM_006357582.2
XP_006357693.1, XM_006357631.2
XP_006365840.1, XM_006365778.2
XP_006339916.1, XM_006339854.2
XP_006344457.1, XM_006344395.2
XP_006347432.1, XM_006347370.2
XP_006352616.1, XM_006352554.2
XP_006358516.1, XM_006358454.2
XP_006363156.1, XM_006363094.2
XP_006338024.1, XM_006337962.2
XP_006338025.1, XM_006337963.2
XP_006338026.2, XM_006337964.2
XP_006338131.1, XM_006338069.2
XP_006364644.1, XM_006364582.2
XP_006366427.1, XM_006366365.2
XP_015159509.1, XM_015304023.1
XP_015163988.1, XM_015308502.1
XP_015165637.1, XM_015310151.1
XP_015165653.1, XM_015310167.1
XP_015165703.1, XM_015310217.1
XP_015165789.1, XM_015310303.1
XP_006349465.1, XM_006349403.2
XP_006359671.1, XM_006359609.2
XP_006366358.1, XM_006366296.2
XP_006366614.1, XM_006366552.2
XP_006366935.1, XM_006366873.2
XP_006352996.1, XM_006352934.2
XP_006353076.1, XM_006353014.1
XP_006353077.2, XM_006353015.2
XP_006353078.1, XM_006353016.2
XP_006353082.1, XM_006353020.1
XP_006356501.1, XM_006356439.2
XP_015166625.1, XM_015311139.1
XP_015166638.1, XM_015311152.1
XP_015168428.1, XM_015312942.1
XP_006341042.1, XM_006340980.2
XP_006341414.1, XM_006341352.2
XP_006343624.1, XM_006343562.2
XP_006346613.1, XM_006346551.2
XP_006348998.1, XM_006348936.2
XP_006349004.1, XM_006348942.2
XP_006349005.1, XM_006348943.2
XP_006349514.1, XM_006349452.2
XP_006350760.1, XM_006350698.2
XP_006365705.1, XM_006365643.2
XP_015170652.1, XM_015315166.1
NP_001275027.1, NM_001288098.1
XP_006345269.1, XM_006345207.2
XP_006346674.1, XM_006346612.2
XP_006355279.1, XM_006355217.2
XP_006355280.1, XM_006355218.2
XP_006355281.1, XM_006355219.2
XP_006355283.1, XM_006355221.2
XP_006362358.1, XM_006362296.2
XP_006362359.2, XM_006362297.2
XP_006362360.1, XM_006362298.2
XP_006367394.1, XM_006367332.2
XP_006367395.1, XM_006367333.2
XP_006367396.1, XM_006367334.2
XP_006367397.1, XM_006367335.2
XP_006367725.1, XM_006367663.2
XP_006367904.1, XM_006367842.2
XP_015159883.1, XM_015304397.1
XP_015160885.1, XM_015305399.1
XP_015160886.1, XM_015305400.1
NP_001275225.1, NM_001288296.1
XP_006339628.1, XM_006339566.2
XP_006351639.1, XM_006351577.2
XP_015163381.1, XM_015307895.1
XP_006340660.1, XM_006340598.2
XP_006341968.1, XM_006341906.2
XP_006343388.1, XM_006343326.2
XP_006343389.1, XM_006343327.2
XP_006343390.1, XM_006343328.2
XP_006343431.1, XM_006343369.2
XP_006343432.1, XM_006343370.2
XP_006346970.1, XM_006346908.2
XP_006351393.1, XM_006351331.2
XP_006360047.1, XM_006359985.2
XP_006361553.1, XM_006361491.2
XP_015159994.1, XM_015304508.1
XP_015162359.1, XM_015306873.1
XP_015162360.1, XM_015306874.1
XP_015162361.1, XM_015306875.1
XP_015162387.1, XM_015306901.1
NP_001274818.1, NM_001287889.1
NP_001275213.1, NM_001288284.1
NP_001275364.1, NM_001288435.1
XP_006342016.1, XM_006341954.2
XP_006342018.1, XM_006341956.2
XP_015159803.1, XM_015304317.1
XP_015161877.1, XM_015306391.1
XP_006366630.1, XM_006366568.1
XP_015166222.1, XM_015310736.1
XP_006340437.1, XM_006340375.1
XP_006347719.1, XM_006347657.2
XP_006350208.1, XM_006350146.2
XP_006361124.1, XM_006361062.2
XP_006361125.1, XM_006361063.2
XP_006361126.1, XM_006361064.2
XP_006361128.1, XM_006361066.2
XP_006367581.1, XM_006367519.2
XP_015158364.1, XM_015302878.1
XP_015158368.1, XM_015302882.1
XP_015158371.1, XM_015302885.1
XP_015170619.1, XM_015315133.1
XP_015170620.1, XM_015315134.1
XP_015170625.1, XM_015315139.1
XP_006348648.2, XM_006348586.2
XP_006348792.1, XM_006348730.2
XP_006363556.1, XM_006363494.2
XP_006363557.1, XM_006363495.2
XP_006363558.1, XM_006363496.2
XP_006363559.1, XM_006363497.2
XP_015158972.1, XM_015303486.1
XP_015158973.1, XM_015303487.1
XP_015164789.1, XM_015309303.1
XP_015164790.1, XM_015309304.1
XP_015164791.1, XM_015309305.1
XP_015164792.1, XM_015309306.1
XP_006344882.1, XM_006344820.2
XP_006346780.1, XM_006346718.2
XP_006352009.1, XM_006351947.2
XP_006352343.1, XM_006352281.2
XP_006352533.1, XM_006352471.2
XP_006363028.1, XM_006362966.2
XP_006363029.1, XM_006362967.2
XP_006363030.1, XM_006362968.2
XP_015166220.1, XM_015310734.1
XP_006347510.1, XM_006347448.2
XP_006347511.1, XM_006347449.2
XP_006347512.1, XM_006347450.2
XP_006348375.1, XM_006348313.2
XP_006349995.1, XM_006349933.2
XP_006360020.1, XM_006359958.2
XP_015164328.1, XM_015308842.1
XP_015165668.1, XM_015310182.1
XP_006338975.1, XM_006338913.2
XP_006338976.1, XM_006338914.2
XP_006339012.1, XM_006338950.2
XP_006339277.1, XM_006339215.2
XP_006350802.1, XM_006350740.2
XP_015164785.1, XM_015309299.1
XP_015165870.1, XM_015310384.1
XP_006342634.1, XM_006342572.2
XP_006342635.1, XM_006342573.2
XP_006346398.1, XM_006346336.2
XP_006354861.1, XM_006354799.2
XP_006354862.1, XM_006354800.2
XP_006356577.1, XM_006356515.2
XP_006356578.1, XM_006356516.2
XP_015158847.1, XM_015303361.1
XP_015162115.1, XM_015306629.1
XP_015163757.1, XM_015308271.1
XP_015167553.1, XM_015312067.1
XP_006339190.1, XM_006339128.2
XP_006340305.1, XM_006340243.2
XP_006340306.1, XM_006340244.2
XP_006345885.1, XM_006345823.2
XP_006350937.1, XM_006350875.2
XP_006350938.1, XM_006350876.2
XP_006350939.1, XM_006350877.2
XP_006350940.1, XM_006350878.2
XP_015158390.1, XM_015302904.1
XP_015158395.1, XM_015302909.1
XP_015158396.1, XM_015302910.1
XP_015165529.1, XM_015310043.1
XP_015170622.1, XM_015315136.1
XP_015170623.1, XM_015315137.1
XP_006349528.2, XM_006349466.2
XP_006349529.1, XM_006349467.2
XP_006360834.1, XM_006360772.1
XP_006363596.2, XM_006363534.2
XP_006363597.1, XM_006363535.2
XP_006363598.2, XM_006363536.2
XP_006366340.2, XM_006366278.2
XP_006366359.1, XM_006366297.2
XP_006366361.2, XM_006366299.2
XP_006366362.1, XM_006366300.2
XP_006367053.1, XM_006366991.2
XP_015165073.1, XM_015309587.1
XP_015169940.1, XM_015314454.1
XP_006340048.1, XM_006339986.2
XP_006340049.1, XM_006339987.2
XP_006340051.1, XM_006339989.2
XP_006340209.1, XM_006340147.2
XP_006340211.1, XM_006340149.2
XP_006354349.1, XM_006354287.2
XP_015167308.1, XM_015311822.1
XP_015169773.1, XM_015314287.1
XP_015169774.1, XM_015314288.1
XP_015169777.1, XM_015314291.1
XP_015170706.1, XM_015315220.1
XP_015170713.1, XM_015315227.1
XP_006346675.1, XM_006346613.2
XP_006355116.1, XM_006355054.2
XP_006358751.1, XM_006358689.2
XP_006364587.1, XM_006364525.2
XP_006365348.1, XM_006365286.2
XP_006366709.1, XM_006366647.1
XP_015162460.1, XM_015306974.1
XP_006351660.1, XM_006351598.2
XP_006351661.1, XM_006351599.2
XP_006354477.1, XM_006354415.2
XP_006354478.1, XM_006354416.2
XP_006354479.1, XM_006354417.2
XP_006365892.1, XM_006365830.2
XP_006338094.1, XM_006338032.2
XP_006340630.1, XM_006340568.2
XP_006346746.1, XM_006346684.2
XP_006349273.1, XM_006349211.2
XP_015170277.1, XM_015314791.1
XP_006338634.1, XM_006338572.2
XP_006351421.1, XM_006351359.2
XP_006351422.1, XM_006351360.2
XP_015163019.1, XM_015307533.1
XP_015163022.1, XM_015307536.1
XP_015165970.1, XM_015310484.1
XP_015165971.1, XM_015310485.1
XP_006340463.1, XM_006340401.2
XP_006345808.1, XM_006345746.2
XP_006358418.1, XM_006358356.2
XP_006364564.1, XM_006364502.2
XP_015169412.1, XM_015313926.1
XP_015169413.1, XM_015313927.1
XP_006345887.1, XM_006345825.2
XP_006346818.1, XM_006346756.2
XP_006350687.1, XM_006350625.2
XP_006350791.1, XM_006350729.2
XP_006354491.1, XM_006354429.2
XP_006358707.1, XM_006358645.2
XP_006340419.2, XM_006340357.2
XP_006347933.1, XM_006347871.2
XP_006355509.1, XM_006355447.2
XP_006356143.1, XM_006356081.2
XP_006359467.1, XM_006359405.2
XP_006359762.1, XM_006359700.2
XP_006364331.1, XM_006364269.2
XP_015163379.1, XM_015307893.1
XP_015167902.1, XM_015312416.1
XP_006347346.1, XM_006347284.2
XP_006347347.1, XM_006347285.2
XP_006347632.1, XM_006347570.1
XP_006347633.1, XM_006347571.2
XP_006347634.1, XM_006347572.2
XP_006347635.1, XM_006347573.2
XP_006359431.2, XM_006359369.2
XP_006363981.1, XM_006363919.2
XP_015160613.1, XM_015305127.1
XP_015160615.1, XM_015305129.1
XP_015164323.1, XM_015308837.1
XP_015164325.1, XM_015308839.1
XP_015164326.1, XM_015308840.1
XP_015169738.1, XM_015314252.1
XP_006343296.1, XM_006343234.2
XP_006348085.1, XM_006348023.2
XP_006352040.1, XM_006351978.1
XP_006352605.1, XM_006352543.2
XP_006352606.1, XM_006352544.2
XP_015162427.1, XM_015306941.1
XP_015164555.1, XM_015309069.1
XP_015166477.1, XM_015310991.1
XP_015166478.1, XM_015310992.1
XP_015166479.1, XM_015310993.1
XP_015166480.1, XM_015310994.1
XP_006338505.1, XM_006338443.2
XP_006357132.1, XM_006357070.2
XP_006357133.1, XM_006357071.2
XP_006357134.1, XM_006357072.2
XP_006357135.1, XM_006357073.2
XP_006357220.1, XM_006357158.2
XP_015168778.1, XM_015313292.1
XP_015168805.1, XM_015313319.1
XP_006343284.1, XM_006343222.2
XP_006343285.1, XM_006343223.2
XP_006346207.1, XM_006346145.2
XP_006348122.1, XM_006348060.2
XP_006348123.1, XM_006348061.2
XP_006352510.1, XM_006352448.1
XP_006352511.1, XM_006352449.2
XP_006355472.1, XM_006355410.2
XP_006355473.1, XM_006355411.2
XP_006358352.1, XM_006358290.2
NP_001275610.1, NM_001288681.1
XP_006340020.1, XM_006339958.2
XP_006345249.1, XM_006345187.2
XP_006345250.1, XM_006345188.2
XP_006350800.1, XM_006350738.2
XP_006350801.1, XM_006350739.2
XP_006350803.1, XM_006350741.2
XP_006350804.1, XM_006350742.2
XP_006360819.1, XM_006360757.2
XP_006360820.1, XM_006360758.2
XP_006360821.1, XM_006360759.2
XP_006360822.1, XM_006360760.2
XP_015170489.1, XM_015315003.1
XP_006354690.1, XM_006354628.1
XP_006354691.1, XM_006354629.1
XP_006355292.1, XM_006355230.1
XP_006356276.1, XM_006356214.2
XP_006357733.1, XM_006357671.1
XP_006357734.1, XM_006357672.1
XP_015158921.1, XM_015303435.1
XP_015167456.1, XM_015311970.1
XP_015167459.1, XM_015311973.1
XP_015167464.1, XM_015311978.1
XP_015169063.1, XM_015313577.1
XP_015169064.1, XM_015313578.1
XP_015169066.1, XM_015313580.1
NP_001275200.1, NM_001288271.1
XP_006351654.1, XM_006351592.2
XP_006354489.1, XM_006354427.2
XP_006354490.1, XM_006354428.2
XP_006356062.1, XM_006356000.2
XP_006356063.1, XM_006356001.2
XP_006356064.1, XM_006356002.2
XP_006358452.1, XM_006358390.1
XP_015166067.1, XM_015310581.1
XP_006338425.1, XM_006338363.2
XP_006338426.1, XM_006338364.2
XP_006338427.1, XM_006338365.2
XP_006348756.1, XM_006348694.2
XP_006348153.1, XM_006348091.2
XP_006348154.1, XM_006348092.2
XP_006350470.1, XM_006350408.2
XP_006352784.1, XM_006352722.2
XP_006355875.1, XM_006355813.2
XP_006363038.1, XM_006362976.2
XP_006363039.1, XM_006362977.2
XP_015164574.1, XM_015309088.1
XP_006338222.1, XM_006338160.2
XP_006338596.1, XM_006338534.2
XP_006344452.1, XM_006344390.2
XP_006347489.2, XM_006347427.2
XP_006360231.1, XM_006360169.2
XP_006360249.1, XM_006360187.2
XP_006368047.2, XM_006367985.2
XP_015168799.1, XM_015313313.1
NP_001275621.1, NM_001288692.1
XP_006339956.1, XM_006339894.1
XP_006345846.1, XM_006345784.2
XP_006349042.1, XM_006348980.2
XP_006349986.1, XM_006349924.2
XP_006349988.1, XM_006349926.2
XP_006350485.1, XM_006350423.2
XP_006361212.1, XM_006361150.1
XP_006364445.1, XM_006364383.2
XP_015163585.1, XM_015308099.1
XP_015164197.1, XM_015308711.1
XP_015164198.1, XM_015308712.1
XP_015170336.1, XM_015314850.1
XP_015170357.1, XM_015314871.1
XP_006345384.1, XM_006345322.2
XP_006345385.1, XM_006345323.2
XP_006345386.1, XM_006345324.2
XP_006365191.1, XM_006365129.2
XP_006365192.1, XM_006365130.2
XP_006365193.1, XM_006365131.2
XP_006365627.1, XM_006365565.2
XP_006365628.1, XM_006365566.2
