protein, rna
XP_012076579.1, XM_012221189.3
XP_012078789.1, XM_012223399.3
XP_020536673.1, XM_020681014.2
XP_012083306.1, XM_012227916.3
XP_012087205.1, XM_012231815.3
XP_012090724.1, XM_012235334.3
XP_020539527.1, XM_020683868.2
XP_037492848.1, XM_037636920.1
XP_037492849.1, XM_037636921.1
XP_012068270.1, XM_012212880.3
XP_012090240.1, XM_012234850.3
XP_012090241.1, XM_012234851.3
XP_020540660.1, XM_020685001.2
XP_012088832.1, XM_012233442.3
XP_012088840.1, XM_012233450.3
XP_037494583.1, XM_037638655.1
XP_037494584.1, XM_037638656.1
XP_012080485.1, XM_012225095.3
XP_012080486.1, XM_012225096.3
XP_012080487.1, XM_012225097.3
XP_020537556.1, XM_020681897.2
XP_012065894.1, XM_012210504.3
XP_012065895.1, XM_012210505.3
XP_020532943.1, XM_020677284.2
NP_001292928.1, NM_001305999.1
NP_001292929.1, NM_001306000.1
NP_001295746.1, NM_001308817.1
XP_012077608.1, XM_012222218.3
XP_012077609.1, XM_012222219.3
XP_012085221.1, XM_012229831.3
XP_012085222.1, XM_012229832.3
XP_012078244.1, XM_012222854.3
XP_012078252.1, XM_012222862.3
XP_012065526.1, XM_012210136.2
XP_012069769.1, XM_012214379.3
XP_012069770.1, XM_012214380.3
XP_012082844.1, XM_012227454.3
XP_012089284.1, XM_012233894.2
XP_012092089.1, XM_012236699.3
XP_012087519.1, XM_012232129.3
XP_012087523.1, XM_012232133.3
XP_012087855.1, XM_012232465.3
XP_012088021.1, XM_012232631.3
XP_020540505.1, XM_020684846.2
XP_012069740.1, XM_012214350.3
XP_012069935.1, XM_012214545.3
XP_012078704.1, XM_012223314.3
XP_012091044.1, XM_012235654.3
XP_012093114.1, XM_012237724.3
XP_012069044.1, XM_012213654.3
XP_012077331.1, XM_012221941.3
XP_012077332.1, XM_012221942.3
XP_012083185.1, XM_012227795.3
XP_012083187.1, XM_012227797.3
XP_012083188.1, XM_012227798.3
XP_012083189.1, XM_012227799.3
XP_020538349.1, XM_020682690.2
XP_037496208.1, XM_037640280.1
XP_012065100.1, XM_012209710.3
XP_020532644.1, XM_020676985.2
XP_020532648.1, XM_020676989.2
XP_037496609.1, XM_037640681.1
XP_012069380.1, XM_012213990.3
XP_012069382.1, XM_012213992.3
XP_012069383.1, XM_012213993.3
XP_020534149.1, XM_020678490.2
XP_037491720.1, XM_037635792.1
XP_012065898.1, XM_012210508.3
XP_012065899.1, XM_012210509.3
XP_012068672.1, XM_012213282.2
XP_020532974.1, XM_020677315.2
XP_020533857.1, XM_020678198.2
XP_020533858.1, XM_020678199.2
XP_020533859.1, XM_020678200.2
XP_037497591.1, XM_037641663.1
XP_012076533.1, XM_012221143.3
XP_012076534.1, XM_012221144.3
XP_020535320.1, XM_020679661.1
XP_037493227.1, XM_037637299.1
XP_012064951.1, XM_012209561.3
XP_012074850.1, XM_012219460.3
XP_020532683.1, XM_020677024.2
XP_012067536.1, XM_012212146.3
XP_012071457.1, XM_012216067.3
XP_037493226.1, XM_037637298.1
XP_037495035.1, XM_037639107.1
XP_012073125.1, XM_012217735.3
XP_012081148.2, XM_012225758.3
XP_037494653.1, XM_037638725.1
XP_037494654.1, XM_037638726.1
XP_037494660.1, XM_037638732.1
XP_037494689.1, XM_037638761.1
XP_037494690.1, XM_037638762.1
XP_012069763.1, XM_012214373.3
XP_012089279.1, XM_012233889.3
XP_012092095.1, XM_012236705.3
XP_020541212.1, XM_020685553.2
XP_037495843.1, XM_037639915.1
XP_012079266.1, XM_012223876.3
XP_012081000.1, XM_012225610.3
XP_012081001.1, XM_012225611.2
XP_020536438.1, XM_020680779.2
XP_012064725.1, XM_012209335.3
XP_012082425.1, XM_012227035.3
XP_020540871.1, XM_020685212.2
XP_037495290.1, XM_037639362.1
XP_037495291.1, XM_037639363.1
XP_037495292.1, XM_037639364.1
XP_037495293.1, XM_037639365.1
XP_037495294.1, XM_037639366.1
XP_037495295.1, XM_037639367.1
XP_037495296.1, XM_037639368.1
XP_037495297.1, XM_037639369.1
XP_037496622.1, XM_037640694.1
XP_037496623.1, XM_037640695.1
XP_037496624.1, XM_037640696.1
XP_012068874.2, XM_012213484.3
XP_012077054.1, XM_012221664.3
XP_012077177.1, XM_012221787.3
XP_020536642.1, XM_020680983.2
XP_012079272.1, XM_012223882.3
XP_012079273.1, XM_012223883.3
XP_012079274.1, XM_012223884.3
XP_037495542.1, XM_037639614.1
XP_012067384.1, XM_012211994.3
XP_012090554.1, XM_012235164.3
XP_012090555.2, XM_012235165.3
XP_037493461.1, XM_037637533.1
XP_037495177.1, XM_037639249.1
XP_012079113.1, XM_012223723.3
XP_012079114.1, XM_012223724.3
XP_020537201.1, XM_020681542.2
XP_020537202.1, XM_020681543.2
XP_012090458.1, XM_012235068.3
NP_001292947.1, NM_001306018.1
XP_012067459.1, XM_012212069.3
XP_020533820.1, XM_020678161.2
XP_020534744.1, XM_020679085.2
XP_012067604.1, XM_012212214.3
XP_012083150.1, XM_012227760.3
XP_020538562.1, XM_020682903.2
XP_020538563.1, XM_020682904.2
XP_012069139.1, XM_012213749.3
XP_012069140.1, XM_012213750.3
XP_012069141.1, XM_012213751.3
XP_012069143.1, XM_012213753.3
XP_012069144.1, XM_012213754.3
XP_020533989.1, XM_020678330.2
XP_020533990.1, XM_020678331.2
XP_037497904.1, XM_037641976.1
XP_012069097.1, XM_012213707.3
XP_012076780.1, XM_012221390.3
XP_012080793.1, XM_012225403.3
XP_012080794.1, XM_012225404.3
XP_020533618.1, XM_020677959.2
XP_020537698.1, XM_020682039.2
XP_037493387.1, XM_037637459.1
XP_037493388.1, XM_037637460.1
XP_012065031.1, XM_012209641.3
XP_020535816.1, XM_020680157.2
XP_020535817.1, XM_020680158.2
XP_012066755.1, XM_012211365.3
XP_012066763.1, XM_012211373.3
XP_012087312.1, XM_012231922.3
XP_012087314.1, XM_012231924.3
XP_012087315.1, XM_012231925.3
XP_020539780.1, XM_020684121.2
XP_037493475.1, XM_037637547.1
XP_012075266.1, XM_012219876.3
XP_012075267.1, XM_012219877.3
XP_020535959.1, XM_020680300.2
XP_020535961.1, XM_020680302.2
XP_020535962.1, XM_020680303.2
XP_012086875.1, XM_012231485.3
XP_012086877.1, XM_012231487.3
XP_012086879.1, XM_012231489.3
XP_012090220.1, XM_012234830.3
XP_020539543.1, XM_020683884.2
XP_020539545.1, XM_020683886.2
XP_020539546.1, XM_020683887.2
XP_020540844.1, XM_020685185.2
XP_020540845.1, XM_020685186.2
XP_020540846.1, XM_020685187.2
XP_037495625.1, XM_037639697.1
XP_020534357.1, XM_020678698.2
XP_020534358.1, XM_020678699.2
XP_020534359.1, XM_020678700.2
XP_020534360.1, XM_020678701.2
XP_020534361.1, XM_020678702.2
XP_020534362.1, XM_020678703.2
XP_020534363.1, XM_020678704.2
XP_012065860.1, XM_012210470.3
XP_012072736.1, XM_012217346.3
XP_020535086.1, XM_020679427.2
XP_037492040.1, XM_037636112.1
XP_012085059.1, XM_012229669.3
XP_020539078.1, XM_020683419.2
XP_020539079.1, XM_020683420.2
XP_012070706.1, XM_012215316.3
XP_012070714.1, XM_012215324.3
XP_012079866.1, XM_012224476.3
XP_012079867.1, XM_012224477.3
XP_037496532.1, XM_037640604.1
XP_037497735.1, XM_037641807.1
XP_037497740.1, XM_037641812.1
XP_037496997.1, XM_037641069.1
XP_037496998.1, XM_037641070.1
XP_037496999.1, XM_037641071.1
XP_037497000.1, XM_037641072.1
XP_012076356.1, XM_012220966.3
XP_037491640.1, XM_037635712.1
XP_037491641.1, XM_037635713.1
XP_037491642.1, XM_037635714.1
XP_012072311.1, XM_012216921.3
XP_012075060.1, XM_012219670.3
XP_012083766.1, XM_012228376.3
XP_012075467.1, XM_012220077.3
XP_012075469.1, XM_012220079.2
XP_012080171.1, XM_012224781.3
XP_012091989.1, XM_012236599.3
XP_037491717.1, XM_037635789.1
XP_012068801.1, XM_012213411.3
XP_012086943.1, XM_012231553.3
XP_012086944.1, XM_012231554.2
XP_012084013.1, XM_012228623.3
XP_012088946.1, XM_012233556.3
NP_001292933.1, NM_001306004.1
NP_001292967.1, NM_001306038.1
NP_001295672.1, NM_001308743.1
XP_012083232.1, XM_012227842.2
XP_012086735.1, XM_012231345.3
XP_012086736.1, XM_012231346.3
XP_012090105.1, XM_012234715.3
XP_020539620.1, XM_020683961.2
XP_020539621.1, XM_020683962.2
XP_012070152.1, XM_012214762.3
XP_012070154.1, XM_012214764.3
XP_012070156.1, XM_012214766.3
XP_020534300.1, XM_020678641.2
XP_012077218.1, XM_012221828.3
XP_020536305.1, XM_020680646.2
XP_020536306.1, XM_020680647.2
XP_020536366.1, XM_020680707.2
XP_037497730.1, XM_037641802.1
XP_012069762.1, XM_012214372.3
XP_012092097.1, XM_012236707.3
XP_012092098.1, XM_012236708.3
XP_012092099.1, XM_012236709.3
XP_012092100.1, XM_012236710.3
XP_012089354.1, XM_012233964.3
XP_012089355.1, XM_012233965.3
XP_037493884.1, XM_037637956.1
XP_012072055.1, XM_012216665.3
XP_012084122.1, XM_012228732.3
XP_012084124.1, XM_012228734.3
XP_012066097.1, XM_012210707.3
XP_012066572.1, XM_012211182.3
XP_012066573.1, XM_012211183.3
XP_012068443.1, XM_012213053.3
XP_012073879.2, XM_012218489.3
XP_020535441.1, XM_020679782.2
XP_012068760.1, XM_012213370.3
XP_012068761.1, XM_012213371.3
XP_020534022.1, XM_020678363.1
NP_001295628.1, NM_001308699.1
XP_012082953.1, XM_012227563.3
XP_012084143.1, XM_012228753.3
XP_012084144.1, XM_012228754.3
XP_012085398.1, XM_012230008.3
XP_037496692.1, XM_037640764.1
XP_037496693.1, XM_037640765.1
XP_037496694.1, XM_037640766.1
XP_037496695.1, XM_037640767.1
XP_037496696.1, XM_037640768.1
XP_037496697.1, XM_037640769.1
XP_012065915.1, XM_012210525.3
XP_012070536.1, XM_012215146.1
XP_012070537.1, XM_012215147.3
XP_012087234.2, XM_012231844.3
XP_037496365.1, XM_037640437.1
XP_012085179.1, XM_012229789.3
XP_037494007.1, XM_037638079.1
XP_037494901.1, XM_037638973.1
XP_012083295.1, XM_012227905.2
XP_012086804.1, XM_012231414.3
XP_012090159.1, XM_012234769.3
XP_012065600.1, XM_012210210.3
XP_012068292.1, XM_012212902.3
XP_012079305.1, XM_012223915.3
XP_012071802.1, XM_012216412.3
XP_012071803.1, XM_012216413.3
XP_012079067.1, XM_012223677.3
XP_012079068.1, XM_012223678.3
XP_037491504.1, XM_037635576.1
XP_037491515.1, XM_037635587.1
XP_037491532.1, XM_037635604.1
XP_012074549.2, XM_012219159.3
XP_012074550.2, XM_012219160.3
XP_012074551.2, XM_012219161.3
XP_037491116.1, XM_037635188.1
XP_037491117.1, XM_037635189.1
XP_012083217.1, XM_012227827.3
XP_012083218.1, XM_012227828.3
XP_020538402.1, XM_020682743.2
XP_037495344.1, XM_037639416.1
XP_037496220.1, XM_037640292.1
XP_012070950.1, XM_012215560.3
XP_012080689.1, XM_012225299.3
XP_020537652.1, XM_020681993.2
XP_020537653.1, XM_020681994.2
XP_012093206.1, XM_012237816.1
XP_012080473.1, XM_012225083.2
XP_012088108.1, XM_012232718.3
XP_020537516.1, XM_020681857.2
XP_020537517.1, XM_020681858.1
XP_020537518.1, XM_020681859.2
XP_012092684.1, XM_012237294.3
XP_012092685.1, XM_012237295.3
XP_020541430.1, XM_020685771.2
XP_012067001.1, XM_012211611.3
XP_012084433.1, XM_012229043.3
XP_020538796.1, XM_020683137.1
XP_037496097.1, XM_037640169.1
XP_012076435.1, XM_012221045.3
XP_012076442.1, XM_012221052.3
XP_012076449.1, XM_012221059.3
XP_020536357.1, XM_020680698.2
XP_012085413.1, XM_012230023.3
XP_012088846.1, XM_012233456.3
XP_012088847.1, XM_012233457.2
XP_012083207.1, XM_012227817.3
XP_012086701.1, XM_012231311.3
XP_012069759.1, XM_012214369.3
XP_012089266.1, XM_012233876.2
XP_012092112.1, XM_012236722.2
XP_012066735.3, XM_012211345.3
XP_012074319.1, XM_012218929.3
XP_012068781.1, XM_012213391.3
XP_012088842.1, XM_012233452.3
XP_020540454.1, XM_020684795.2
XP_012078612.1, XM_012223222.2
XP_012078613.1, XM_012223223.3
XP_037491745.1, XM_037635817.1
XP_037492291.1, XM_037636363.1
XP_037494966.1, XM_037639038.1
XP_037497230.1, XM_037641302.1
XP_037497239.1, XM_037641311.1
XP_037497240.1, XM_037641312.1
XP_020535061.1, XM_020679402.2
XP_037491799.1, XM_037635871.1
XP_012067228.1, XM_012211838.3
XP_012067232.1, XM_012211842.3
XP_012067234.1, XM_012211844.3
XP_020533478.1, XM_020677819.2
XP_020533479.1, XM_020677820.2
XP_020533480.1, XM_020677821.2
XP_020533481.1, XM_020677822.2
XP_020533483.1, XM_020677824.2
XP_020533484.1, XM_020677825.2
XP_020533485.1, XM_020677826.2
XP_020533487.1, XM_020677828.2
XP_020533488.1, XM_020677829.2
XP_020533489.1, XM_020677830.2
XP_020533490.1, XM_020677831.2
XP_020533491.1, XM_020677832.2
XP_020533492.1, XM_020677833.2
XP_020533493.1, XM_020677834.2
XP_020533494.1, XM_020677835.2
XP_020533495.1, XM_020677836.2
XP_020533496.1, XM_020677837.2
XP_020533497.1, XM_020677838.2
XP_037497460.1, XM_037641532.1
XP_012071502.1, XM_012216112.3
XP_020537541.1, XM_020681882.2
NP_001295631.1, NM_001308702.1
NP_001295662.1, NM_001308733.1
XP_012067660.1, XM_012212270.3
XP_012071665.1, XM_012216275.3
XP_012071666.1, XM_012216276.3
XP_020534850.1, XM_020679191.2
XP_012069658.1, XM_012214268.3
XP_012069659.1, XM_012214269.3
XP_012069660.1, XM_012214270.3
XP_012069661.1, XM_012214271.3
XP_012069662.1, XM_012214272.3
XP_012092211.1, XM_012236821.3
XP_037491306.1, XM_037635378.1
XP_012065170.1, XM_012209780.3
XP_012081200.1, XM_012225810.3
XP_020538862.1, XM_020683203.2
XP_012087444.1, XM_012232054.3
XP_012087745.1, XM_012232355.3
XP_037495939.1, XM_037640011.1
XP_012081990.1, XM_012226600.3
XP_012088147.1, XM_012232757.3
XP_020538098.1, XM_020682439.2
XP_012081980.1, XM_012226590.3
XP_012081981.1, XM_012226591.3
XP_012072387.1, XM_012216997.3
XP_012072388.1, XM_012216998.3
XP_012076995.1, XM_012221605.3
XP_012080331.1, XM_012224941.3
XP_012084779.1, XM_012229389.2
XP_020537562.1, XM_020681903.2
XP_037491874.1, XM_037635946.1
XP_012070979.1, XM_012215589.3
XP_037494595.1, XM_037638667.1
XP_037494596.1, XM_037638668.1
XP_037494597.1, XM_037638669.1
XP_037494598.1, XM_037638670.1
XP_037494599.1, XM_037638671.1
XP_037494600.1, XM_037638672.1
XP_037494710.1, XM_037638782.1
XP_012087398.1, XM_012232008.3
XP_012091041.1, XM_012235651.2
XP_012071542.1, XM_012216152.3
XP_012071543.1, XM_012216153.3
XP_012074261.1, XM_012218871.3
XP_012074262.1, XM_012218872.3
XP_012065788.1, XM_012210398.3
XP_012066300.1, XM_012210910.3
XP_012070412.1, XM_012215022.2
XP_012070413.1, XM_012215023.3
XP_012070721.1, XM_012215331.3
XP_012070722.1, XM_012215332.3
XP_012091426.1, XM_012236036.3
XP_012068122.1, XM_012212732.3
XP_012068124.1, XM_012212734.3
XP_020533599.1, XM_020677940.2
XP_020533600.1, XM_020677941.2
XP_012070400.1, XM_012215010.3
XP_012070401.1, XM_012215011.3
XP_012070562.1, XM_012215172.3
XP_020534355.1, XM_020678696.2
XP_037491433.1, XM_037635505.1
XP_037491434.1, XM_037635506.1
XP_037495667.1, XM_037639739.1
XP_012078639.2, XM_012223249.3
XP_012078642.2, XM_012223252.3
XP_037495113.1, XM_037639185.1
XP_037495114.1, XM_037639186.1
XP_012080031.1, XM_012224641.3
XP_012085436.1, XM_012230046.3
XP_012089429.1, XM_012234039.3
XP_012089727.1, XM_012234337.3
XP_012089831.1, XM_012234441.2
XP_012088574.1, XM_012233184.3
XP_037493017.1, XM_037637089.1
XP_037495332.1, XM_037639404.1
XP_037495333.1, XM_037639405.1
XP_012082878.1, XM_012227488.3
XP_012084040.1, XM_012228650.2
XP_012088916.1, XM_012233526.3
XP_012071895.1, XM_012216505.3
XP_012071902.1, XM_012216512.2
XP_012085532.1, XM_012230142.3
XP_012077100.1, XM_012221710.3
XP_012090532.1, XM_012235142.3
XP_037492129.1, XM_037636201.1
XP_037492130.1, XM_037636202.1
XP_037492131.1, XM_037636203.1
XP_037492272.1, XM_037636344.1
NP_001295608.1, NM_001308679.1
XP_012069418.1, XM_012214028.3
XP_012090608.1, XM_012235218.3
XP_012090609.1, XM_012235219.3
XP_037496085.1, XM_037640157.1
XP_012067842.1, XM_012212452.3
XP_037497397.1, XM_037641469.1
XP_037497398.1, XM_037641470.1
XP_037497399.1, XM_037641471.1
XP_012083481.1, XM_012228091.3
XP_012083482.1, XM_012228092.3
XP_012083483.1, XM_012228093.3
XP_020538536.1, XM_020682877.2
XP_037491497.1, XM_037635569.1
XP_037491498.1, XM_037635570.1
XP_037491499.1, XM_037635571.1
XP_037491500.1, XM_037635572.1
XP_012087496.1, XM_012232106.3
XP_020539821.1, XM_020684162.2
XP_037495539.1, XM_037639611.1
XP_012065227.1, XM_012209837.3
XP_012072496.1, XM_012217106.3
XP_012084332.2, XM_012228942.3
XP_020534268.1, XM_020678609.2
XP_037494455.1, XM_037638527.1
XP_012069597.2, XM_012214207.3
XP_012069600.2, XM_012214210.3
XP_012069601.2, XM_012214211.3
XP_012069602.2, XM_012214212.3
XP_020534182.2, XM_020678523.2
XP_020534183.2, XM_020678524.2
XP_020534184.2, XM_020678525.2
XP_012084936.1, XM_012229546.3
XP_012091587.1, XM_012236197.3
XP_012091588.1, XM_012236198.3
XP_020538928.1, XM_020683269.2
XP_020538929.1, XM_020683270.1
XP_020538930.1, XM_020683271.2
XP_020541358.1, XM_020685699.2
XP_020541359.1, XM_020685700.2
XP_037492454.1, XM_037636526.1
XP_037492456.1, XM_037636528.1
XP_037493107.1, XM_037637179.1
XP_012069461.1, XM_012214071.3
XP_012069462.1, XM_012214072.3
XP_012092315.1, XM_012236925.3
XP_012092316.1, XM_012236926.3
XP_012074348.1, XM_012218958.2
XP_012075044.1, XM_012219654.3
XP_012075045.1, XM_012219655.3
XP_012074561.1, XM_012219171.3
XP_012073521.1, XM_012218131.2
XP_012075292.1, XM_012219902.3
XP_012075293.1, XM_012219903.3
XP_012080728.1, XM_012225338.3
XP_012080618.1, XM_012225228.3
XP_020532385.1, XM_020676726.2
XP_020537663.1, XM_020682004.2
XP_020537664.1, XM_020682005.2
XP_020537666.1, XM_020682007.2
XP_020540978.1, XM_020685319.2
XP_012092367.1, XM_012236977.3
XP_012092368.1, XM_012236978.3
XP_012072578.1, XM_012217188.3
XP_012090826.1, XM_012235436.3
XP_012090827.1, XM_012235437.3
XP_020535038.1, XM_020679379.2
XP_020540866.1, XM_020685207.2
XP_012082980.1, XM_012227590.3
XP_012066034.1, XM_012210644.3
XP_012066266.2, XM_012210876.3
XP_012087021.1, XM_012231631.3
XP_012087029.1, XM_012231639.3
XP_012091775.1, XM_012236385.3
XP_020541228.1, XM_020685569.2
XP_020541229.1, XM_020685570.2
XP_012087918.1, XM_012232528.2
XP_012087919.1, XM_012232529.3
XP_012087920.1, XM_012232530.3
XP_012074293.1, XM_012218903.3
XP_012086106.1, XM_012230716.3
XP_020539366.1, XM_020683707.2
XP_020539367.1, XM_020683708.2
XP_020539368.1, XM_020683709.2
XP_020539369.1, XM_020683710.2
XP_012087418.1, XM_012232028.3
XP_012087420.1, XM_012232030.3
XP_012087422.1, XM_012232032.3
XP_012087423.1, XM_012232033.3
XP_012092372.1, XM_012236982.2
XP_012066143.1, XM_012210753.3
XP_012066568.1, XM_012211178.3
XP_012079575.1, XM_012224185.3
XP_037491961.1, XM_037636033.1
XP_012083249.1, XM_012227859.3
XP_012083250.1, XM_012227860.3
XP_020538473.1, XM_020682814.2
XP_020538475.1, XM_020682816.2
XP_012073101.1, XM_012217711.3
XP_012076490.1, XM_012221100.3
XP_012081129.1, XM_012225739.3
XP_012076560.1, XM_012221170.3
XP_012084641.1, XM_012229251.3
XP_012084954.2, XM_012229564.3
XP_020538851.1, XM_020683192.1
XP_037494832.1, XM_037638904.1
XP_012081986.1, XM_012226596.3
XP_012088340.1, XM_012232950.3
XP_012091529.1, XM_012236139.3
XP_012092686.1, XM_012237296.3
XP_012092687.1, XM_012237297.3
XP_012066098.1, XM_012210708.3
XP_012084948.1, XM_012229558.3
XP_012088295.1, XM_012232905.2
XP_012085067.1, XM_012229677.3
XP_012085068.1, XM_012229678.3
XP_012085069.1, XM_012229679.3
XP_012085071.1, XM_012229681.3
XP_012085072.1, XM_012229682.3
XP_012064859.1, XM_012209469.3
XP_012064860.1, XM_012209470.3
XP_020532608.1, XM_020676949.2
XP_037496138.1, XM_037640210.1
XP_012086011.1, XM_012230621.3
XP_012086012.1, XM_012230622.3
XP_020534913.1, XM_020679254.2
XP_020539320.1, XM_020683661.2
XP_012083329.1, XM_012227939.2
XP_012086833.1, XM_012231443.2
XP_012090184.2, XM_012234794.3
XP_012090728.1, XM_012235338.3
XP_037494557.1, XM_037638629.1
XP_012071021.1, XM_012215631.3
XP_012071022.1, XM_012215632.3
XP_020534598.1, XM_020678939.2
XP_020534599.1, XM_020678940.2
XP_012067285.1, XM_012211895.3
XP_020533466.1, XM_020677807.2
XP_012086015.1, XM_012230625.3
XP_012086016.1, XM_012230626.3
XP_037495221.1, XM_037639293.1
XP_037495222.1, XM_037639294.1
XP_037495223.1, XM_037639295.1
XP_037495224.1, XM_037639296.1
XP_037495225.1, XM_037639297.1
XP_037495226.1, XM_037639298.1
XP_037495227.1, XM_037639299.1
XP_012072062.1, XM_012216672.3
XP_012072063.1, XM_012216673.3
XP_012072069.1, XM_012216679.3
XP_012072070.1, XM_012216680.3
XP_020534934.1, XM_020679275.2
XP_020534935.1, XM_020679276.2
XP_020534936.1, XM_020679277.2
XP_020534937.1, XM_020679278.2
XP_020534938.1, XM_020679279.2
XP_020534939.1, XM_020679280.2
XP_020534940.1, XM_020679281.2
XP_012076817.1, XM_012221427.3
XP_012076818.1, XM_012221428.3
XP_012066459.1, XM_012211069.3
XP_012066460.1, XM_012211070.3
XP_012075885.1, XM_012220495.3
NP_001295728.1, NM_001308799.1
XP_020538913.1, XM_020683254.2
XP_020538914.1, XM_020683255.2
XP_012088837.1, XM_012233447.3
XP_037494775.1, XM_037638847.1
XP_012090607.1, XM_012235217.3
XP_020540473.1, XM_020684814.2
XP_020540773.1, XM_020685114.2
XP_037494286.1, XM_037638358.1
XP_012069353.1, XM_012213963.3
XP_012075581.1, XM_012220191.3
XP_012070671.1, XM_012215281.3
XP_012088366.1, XM_012232976.3
XP_020534600.1, XM_020678941.2
XP_020537957.2, XM_020682298.2
XP_037497885.1, XM_037641957.1
XP_037497886.1, XM_037641958.1
XP_012070629.1, XM_012215239.3
XP_012073527.1, XM_012218137.3
XP_012079860.1, XM_012224470.3
XP_012070045.1, XM_012214655.3
XP_012070047.1, XM_012214657.3
XP_012070048.1, XM_012214658.3
XP_012070049.1, XM_012214659.3
XP_012083658.1, XM_012228268.3
XP_020534256.1, XM_020678597.2
XP_012078542.1, XM_012223152.3
XP_012082298.1, XM_012226908.3
XP_012076436.1, XM_012221046.3
XP_020536403.1, XM_020680744.2
XP_037494769.1, XM_037638841.1
XP_037494770.1, XM_037638842.1
XP_037494773.1, XM_037638845.1
XP_012069851.1, XM_012214461.3
XP_012069852.1, XM_012214462.3
XP_012078143.1, XM_012222753.3
XP_012090708.1, XM_012235318.3
XP_020536918.1, XM_020681259.2
XP_020540680.1, XM_020685021.2
XP_020540681.1, XM_020685022.2
XP_012068117.1, XM_012212727.3
XP_012077397.1, XM_012222007.3
XP_012077568.1, XM_012222178.3
XP_012073663.2, XM_012218273.3
XP_012073666.2, XM_012218276.3
XP_037497294.1, XM_037641366.1
XP_012076286.2, XM_012220896.3
XP_037494272.1, XM_037638344.1
XP_012086676.1, XM_012231286.2
XP_012086677.1, XM_012231287.3
XP_012087836.1, XM_012232446.3
XP_037491449.1, XM_037635521.1
XP_037491450.1, XM_037635522.1
XP_037497971.1, XM_037642043.1
XP_037497973.1, XM_037642045.1
XP_020538000.1, XM_020682341.2
XP_037492637.1, XM_037636709.1
XP_012065434.1, XM_012210044.3
XP_012073571.1, XM_012218181.3
XP_012073572.1, XM_012218182.2
XP_012073573.1, XM_012218183.3
XP_012073574.1, XM_012218184.3
XP_012088030.1, XM_012232640.3
XP_020532771.1, XM_020677112.2
XP_020535394.1, XM_020679735.2
XP_012074205.1, XM_012218815.3
XP_012084044.1, XM_012228654.3
XP_012084045.1, XM_012228655.3
XP_012084046.1, XM_012228656.3
XP_012084047.1, XM_012228657.3
XP_012084048.1, XM_012228658.3
XP_012084049.1, XM_012228659.3
XP_012084051.1, XM_012228661.3
XP_012084052.1, XM_012228662.3
XP_012084053.1, XM_012228663.3
XP_020538660.1, XM_020683001.2
XP_037491880.1, XM_037635952.1
XP_012086496.1, XM_012231106.3
XP_037495150.1, XM_037639222.1
XP_012088738.1, XM_012233348.3
XP_012089309.1, XM_012233919.3
XP_020534202.1, XM_020678543.2
XP_012066359.1, XM_012210969.2
XP_012083680.1, XM_012228290.3
XP_020538514.1, XM_020682855.2
XP_012086975.1, XM_012231585.3
XP_012086976.1, XM_012231586.3
XP_037495509.1, XM_037639581.1
XP_012067606.1, XM_012212216.3
XP_012083139.1, XM_012227749.3
XP_012078294.1, XM_012222904.3
XP_012078295.1, XM_012222905.3
XP_012087626.1, XM_012232236.3
XP_020536881.1, XM_020681222.2
XP_012068328.1, XM_012212938.3
XP_012068329.1, XM_012212939.3
XP_012079240.2, XM_012223850.3
XP_037494334.1, XM_037638406.1
XP_037494336.1, XM_037638408.1
XP_037494337.1, XM_037638409.1
XP_012071671.1, XM_012216281.3
XP_012071673.1, XM_012216283.3
XP_012071674.1, XM_012216284.3
XP_012065587.1, XM_012210197.3
XP_012086147.1, XM_012230757.3
XP_020539400.1, XM_020683741.2
XP_037497019.1, XM_037641091.1
XP_012079206.1, XM_012223816.3
XP_012089592.1, XM_012234202.3
XP_012089566.1, XM_012234176.3
XP_012077089.1, XM_012221699.3
XP_012074471.1, XM_012219081.3
XP_012074484.1, XM_012219094.3
XP_012074493.1, XM_012219103.3
XP_012074500.1, XM_012219110.3
XP_012074505.1, XM_012219115.3
XP_012070459.1, XM_012215069.3
XP_012070460.1, XM_012215070.3
XP_012070461.1, XM_012215071.3
XP_012070462.1, XM_012215072.3
XP_012070463.1, XM_012215073.3
XP_012089585.1, XM_012234195.3
XP_012089587.1, XM_012234197.3
XP_020534371.1, XM_020678712.2
XP_020534373.1, XM_020678714.2
XP_037493164.1, XM_037637236.1
XP_012069416.1, XM_012214026.3
XP_012089164.1, XM_012233774.3
XP_012089165.1, XM_012233775.3
XP_012089166.1, XM_012233776.3
XP_020540480.1, XM_020684821.2
XP_012066310.1, XM_012210920.3
XP_012068983.1, XM_012213593.3
XP_037496763.1, XM_037640835.1
NP_001295656.1, NM_001308727.1
XP_012072795.2, XM_012217405.3
XP_012072796.1, XM_012217406.3
XP_020535089.1, XM_020679430.2
XP_020535090.1, XM_020679431.2
XP_020535092.1, XM_020679433.2
XP_037496740.1, XM_037640812.1
XP_037496741.1, XM_037640813.1
XP_037497986.1, XM_037642058.1
XP_037497987.1, XM_037642059.1
XP_012064812.1, XM_012209422.3
XP_012064813.1, XM_012209423.3
XP_012067702.1, XM_012212312.3
XP_012067703.1, XM_012212313.3
XP_012080309.1, XM_012224919.3
XP_012084746.1, XM_012229356.3
XP_012067421.1, XM_012212031.3
XP_012067422.1, XM_012212032.3
