protein, rna
XP_019241349.1, XM_019385804.1
XP_019251872.1, XM_019396327.1
XP_019257112.1, XM_019401567.1
XP_019247502.1, XM_019391957.1
XP_019247503.1, XM_019391958.1
XP_019247504.1, XM_019391959.1
XP_019247505.1, XM_019391960.1
XP_019250410.1, XM_019394865.1
XP_019223580.1, XM_019368035.1
XP_019229461.1, XM_019373916.1
XP_019229462.1, XM_019373917.1
XP_019254453.1, XM_019398908.1
XP_019254454.1, XM_019398909.1
XP_019254455.1, XM_019398910.1
XP_019237387.1, XM_019381842.1
XP_019237582.1, XM_019382037.1
XP_019254046.1, XM_019398501.1
XP_019234365.1, XM_019378820.1
XP_019234366.1, XM_019378821.1
XP_019234367.1, XM_019378822.1
XP_019234368.1, XM_019378823.1
XP_019234369.1, XM_019378824.1
XP_019234370.1, XM_019378825.1
XP_019234371.1, XM_019378826.1
XP_019234372.1, XM_019378827.1
XP_019234374.1, XM_019378829.1
XP_019230143.1, XM_019374598.1
XP_019264227.1, XM_019408682.1
XP_019247657.1, XM_019392112.1
XP_019250475.1, XM_019394930.1
XP_019250476.1, XM_019394931.1
XP_019250477.1, XM_019394932.1
XP_019254656.1, XM_019399111.1
XP_019254657.1, XM_019399112.1
XP_019255301.1, XM_019399756.1
XP_019263708.1, XM_019408163.1
XP_019227564.1, XM_019372019.1
XP_019229222.1, XM_019373677.1
XP_019231934.1, XM_019376389.1
XP_019237715.1, XM_019382170.1
XP_019237716.1, XM_019382171.1
XP_019247815.1, XM_019392270.1
XP_019263030.1, XM_019407485.1
XP_019223921.1, XM_019368376.1
XP_019225320.1, XM_019369775.1
XP_019225321.1, XM_019369776.1
XP_019240612.1, XM_019385067.1
XP_019247757.1, XM_019392212.1
XP_019232127.1, XM_019376582.1
XP_019232128.1, XM_019376583.1
XP_019232129.1, XM_019376584.1
XP_019254213.1, XM_019398668.1
XP_019230826.1, XM_019375281.1
XP_019230827.1, XM_019375282.1
XP_019230828.1, XM_019375283.1
XP_019241182.1, XM_019385637.1
XP_019247957.1, XM_019392412.1
XP_019247959.1, XM_019392414.1
XP_019247960.1, XM_019392415.1
XP_019247961.1, XM_019392416.1
XP_019247962.1, XM_019392417.1
XP_019231453.1, XM_019375908.1
XP_019239599.1, XM_019384054.1
XP_019247470.1, XM_019391925.1
XP_019247473.1, XM_019391928.1
XP_019247474.1, XM_019391929.1
XP_019247475.1, XM_019391930.1
XP_019267422.1, XM_019411877.1
XP_019228299.1, XM_019372754.1
XP_019228303.1, XM_019372758.1
XP_019255634.1, XM_019400089.1
XP_019255563.1, XM_019400018.1
XP_019255564.1, XM_019400019.1
XP_019261339.1, XM_019405794.1
XP_019261340.1, XM_019405795.1
XP_019261341.1, XM_019405796.1
XP_019261342.1, XM_019405797.1
XP_019261343.1, XM_019405798.1
XP_019263611.1, XM_019408066.1
XP_019263612.1, XM_019408067.1
XP_019263613.1, XM_019408068.1
XP_019263614.1, XM_019408069.1
XP_019239124.1, XM_019383579.1
XP_019241183.1, XM_019385638.1
XP_019245341.1, XM_019389796.1
XP_019251601.1, XM_019396056.1
XP_019257929.1, XM_019402384.1
XP_019266688.1, XM_019411143.1
XP_019266689.1, XM_019411144.1
XP_019266690.1, XM_019411145.1
XP_019266691.1, XM_019411146.1
XP_019244131.1, XM_019388586.1
XP_019256061.1, XM_019400516.1
XP_019229009.1, XM_019373464.1
XP_019238606.1, XM_019383061.1
XP_019240529.1, XM_019384984.1
XP_019245146.1, XM_019389601.1
XP_019231055.1, XM_019375510.1
XP_019231056.1, XM_019375511.1
XP_019259565.1, XM_019404020.1
XP_019259566.1, XM_019404021.1
XP_019264247.1, XM_019408702.1
XP_019229006.1, XM_019373461.1
XP_019235814.1, XM_019380269.1
XP_019235815.1, XM_019380270.1
XP_019235816.1, XM_019380271.1
XP_019236870.1, XM_019381325.1
XP_019243208.1, XM_019387663.1
XP_019245153.1, XM_019389608.1
XP_019247344.1, XM_019391799.1
XP_019252460.1, XM_019396915.1
XP_019255676.1, XM_019400131.1
XP_019255677.1, XM_019400132.1
XP_019255678.1, XM_019400133.1
XP_019255679.1, XM_019400134.1
XP_019264729.1, XM_019409184.1
XP_019265220.1, XM_019409675.1
XP_019236089.1, XM_019380544.1
XP_019236090.1, XM_019380545.1
XP_019242970.1, XM_019387425.1
XP_019242971.1, XM_019387426.1
XP_019242972.1, XM_019387427.1
XP_019244034.1, XM_019388489.1
XP_019244035.1, XM_019388490.1
XP_019244037.1, XM_019388492.1
XP_019244038.1, XM_019388493.1
XP_019226314.1, XM_019370769.1
XP_019230450.1, XM_019374905.1
XP_019239806.1, XM_019384261.1
XP_019254713.1, XM_019399168.1
XP_019254714.1, XM_019399169.1
XP_019261579.1, XM_019406034.1
XP_019261580.1, XM_019406035.1
XP_019228048.1, XM_019372503.1
XP_019228049.1, XM_019372504.1
XP_019228050.1, XM_019372505.1
XP_019228051.1, XM_019372506.1
XP_019228052.1, XM_019372507.1
XP_019228060.1, XM_019372515.1
XP_019233438.1, XM_019377893.1
XP_019233503.1, XM_019377958.1
XP_019267293.1, XM_019411748.1
XP_019267294.1, XM_019411749.1
XP_019267295.1, XM_019411750.1
XP_019228455.1, XM_019372910.1
XP_019242517.1, XM_019386972.1
XP_019242521.1, XM_019386976.1
XP_019242750.1, XM_019387205.1
XP_019247550.1, XM_019392005.1
XP_019224987.1, XM_019369442.1
XP_019239750.1, XM_019384205.1
XP_019245058.1, XM_019389513.1
XP_019267212.1, XM_019411667.1
XP_019267216.1, XM_019411671.1
XP_019229311.1, XM_019373766.1
XP_019232320.1, XM_019376775.1
XP_019237049.1, XM_019381504.1
XP_019251762.1, XM_019396217.1
XP_019261625.1, XM_019406080.1
XP_019266583.1, XM_019411038.1
XP_019266584.1, XM_019411039.1
XP_019232097.1, XM_019376552.1
XP_019235242.1, XM_019379697.1
XP_019239578.1, XM_019384033.1
XP_019237850.1, XM_019382305.1
XP_019237851.1, XM_019382306.1
XP_019263148.1, XM_019407603.1
XP_019263149.1, XM_019407604.1
XP_019263150.1, XM_019407605.1
XP_019263151.1, XM_019407606.1
XP_019264011.1, XM_019408466.1
XP_019264012.1, XM_019408467.1
XP_019264013.1, XM_019408468.1
XP_019250358.1, XM_019394813.1
XP_019256087.1, XM_019400542.1
XP_019249318.1, XM_019393773.1
XP_019249319.1, XM_019393774.1
XP_019249320.1, XM_019393775.1
XP_019267149.1, XM_019411604.1
XP_019230819.1, XM_019375274.1
XP_019230820.1, XM_019375275.1
XP_019230822.1, XM_019375277.1
XP_019231142.1, XM_019375597.1
XP_019231143.1, XM_019375598.1
XP_019231144.1, XM_019375599.1
XP_019263779.1, XM_019408234.1
XP_019249147.1, XM_019393602.1
XP_019249154.1, XM_019393609.1
XP_019251736.1, XM_019396191.1
XP_019265484.1, XM_019409939.1
XP_019265485.1, XM_019409940.1
XP_019265486.1, XM_019409941.1
XP_019236688.1, XM_019381143.1
XP_019236691.1, XM_019381146.1
XP_019247164.1, XM_019391619.1
XP_019267420.1, XM_019411875.1
XP_019224138.1, XM_019368593.1
XP_019227250.1, XM_019371705.1
XP_019228355.1, XM_019372810.1
XP_019229080.1, XM_019373535.1
XP_019248476.1, XM_019392931.1
XP_019254960.1, XM_019399415.1
XP_019262011.1, XM_019406466.1
XP_019226269.1, XM_019370724.1
XP_019226270.1, XM_019370725.1
XP_019226271.1, XM_019370726.1
XP_019234213.1, XM_019378668.1
XP_019249008.1, XM_019393463.1
XP_019252291.1, XM_019396746.1
XP_019252292.1, XM_019396747.1
XP_019260652.1, XM_019405107.1
XP_019264981.1, XM_019409436.1
XP_019224178.1, XM_019368633.1
XP_019236550.1, XM_019381005.1
XP_019238190.1, XM_019382645.1
XP_019239277.1, XM_019383732.1
XP_019256939.1, XM_019401394.1
XP_019263716.1, XM_019408171.1
XP_019263717.1, XM_019408172.1
XP_019254659.1, XM_019399114.1
XP_019260318.1, XM_019404773.1
XP_019260319.1, XM_019404774.1
XP_019267458.1, XM_019411913.1
XP_019265141.1, XM_019409596.1
XP_019265142.1, XM_019409597.1
XP_019265144.1, XM_019409599.1
XP_019265145.1, XM_019409600.1
XP_019238858.1, XM_019383313.1
XP_019238859.1, XM_019383314.1
XP_019238860.1, XM_019383315.1
XP_019238861.1, XM_019383316.1
XP_019238862.1, XM_019383317.1
XP_019254856.1, XM_019399311.1
XP_019254857.1, XM_019399312.1
XP_019254858.1, XM_019399313.1
XP_019254859.1, XM_019399314.1
XP_019254860.1, XM_019399315.1
XP_019254862.1, XM_019399317.1
XP_019254863.1, XM_019399318.1
XP_019227334.1, XM_019371789.1
XP_019232224.1, XM_019376679.1
XP_019239407.1, XM_019383862.1
XP_019251556.1, XM_019396011.1
XP_019226482.1, XM_019370937.1
XP_019235997.1, XM_019380452.1
XP_019240967.1, XM_019385422.1
XP_019240968.1, XM_019385423.1
XP_019253484.1, XM_019397939.1
XP_019260205.1, XM_019404660.1
XP_019260206.1, XM_019404661.1
XP_019260207.1, XM_019404662.1
XP_019232357.1, XM_019376812.1
XP_019245377.1, XM_019389832.1
XP_019250268.1, XM_019394723.1
XP_019250269.1, XM_019394724.1
XP_019250270.1, XM_019394725.1
XP_019250271.1, XM_019394726.1
XP_019260276.1, XM_019404731.1
XP_019225706.1, XM_019370161.1
XP_019225710.1, XM_019370165.1
XP_019234112.1, XM_019378567.1
XP_019234113.1, XM_019378568.1
XP_019234114.1, XM_019378569.1
XP_019234115.1, XM_019378570.1
XP_019234116.1, XM_019378571.1
XP_019267428.1, XM_019411883.1
XP_019267429.1, XM_019411884.1
XP_019230703.1, XM_019375158.1
XP_019230704.1, XM_019375159.1
XP_019230705.1, XM_019375160.1
XP_019230706.1, XM_019375161.1
XP_019230707.1, XM_019375162.1
XP_019230709.1, XM_019375164.1
XP_019230710.1, XM_019375165.1
XP_019224891.1, XM_019369346.1
XP_019224893.1, XM_019369348.1
XP_019224894.1, XM_019369349.1
XP_019228646.1, XM_019373101.1
XP_019228647.1, XM_019373102.1
XP_019228648.1, XM_019373103.1
XP_019233249.1, XM_019377704.1
XP_019236201.1, XM_019380656.1
XP_019242540.1, XM_019386995.1
XP_019227300.1, XM_019371755.1
XP_019230837.1, XM_019375292.1
XP_019238056.1, XM_019382511.1
XP_019252194.1, XM_019396649.1
XP_019247269.1, XM_019391724.1
XP_019247270.1, XM_019391725.1
XP_019247271.1, XM_019391726.1
XP_019255784.1, XM_019400239.1
XP_019255785.1, XM_019400240.1
XP_019255786.1, XM_019400241.1
XP_019235744.1, XM_019380199.1
XP_019232090.1, XM_019376545.1
XP_019232091.1, XM_019376546.1
XP_019257535.1, XM_019401990.1
XP_019257536.1, XM_019401991.1
XP_019257537.1, XM_019401992.1
XP_019257538.1, XM_019401993.1
XP_019235292.1, XM_019379747.1
XP_019246921.1, XM_019391376.1
XP_019246922.1, XM_019391377.1
XP_019250302.1, XM_019394757.1
XP_019253496.1, XM_019397951.1
XP_019255315.1, XM_019399770.1
XP_019240845.1, XM_019385300.1
XP_019257133.1, XM_019401588.1
XP_019261521.1, XM_019405976.1
XP_019264232.1, XM_019408687.1
XP_019224653.1, XM_019369108.1
XP_019224661.1, XM_019369116.1
XP_019227439.1, XM_019371894.1
XP_019227440.1, XM_019371895.1
XP_019249496.1, XM_019393951.1
XP_019249497.1, XM_019393952.1
XP_019249498.1, XM_019393953.1
XP_019249499.1, XM_019393954.1
XP_019249500.1, XM_019393955.1
XP_019258939.1, XM_019403394.1
XP_019258940.1, XM_019403395.1
XP_019258941.1, XM_019403396.1
XP_019258942.1, XM_019403397.1
XP_019258943.1, XM_019403398.1
XP_019257586.1, XM_019402041.1
XP_019257587.1, XM_019402042.1
XP_019257588.1, XM_019402043.1
XP_019257589.1, XM_019402044.1
XP_019244176.1, XM_019388631.1
XP_019244177.1, XM_019388632.1
XP_019244178.1, XM_019388633.1
XP_019244179.1, XM_019388634.1
XP_019244180.1, XM_019388635.1
XP_019244181.1, XM_019388636.1
XP_019244183.1, XM_019388638.1
XP_019244184.1, XM_019388639.1
XP_019266006.1, XM_019410461.1
XP_019248237.1, XM_019392692.1
XP_019250115.1, XM_019394570.1
XP_019250116.1, XM_019394571.1
XP_019250117.1, XM_019394572.1
XP_019250118.1, XM_019394573.1
XP_019250119.1, XM_019394574.1
XP_019250120.1, XM_019394575.1
XP_019257107.1, XM_019401562.1
XP_019257108.1, XM_019401563.1
XP_019257109.1, XM_019401564.1
XP_019232507.1, XM_019376962.1
XP_019232508.1, XM_019376963.1
XP_019250091.1, XM_019394546.1
XP_019250093.1, XM_019394548.1
XP_019250094.1, XM_019394549.1
XP_019250095.1, XM_019394550.1
XP_019250096.1, XM_019394551.1
XP_019257524.1, XM_019401979.1
XP_019257525.1, XM_019401980.1
XP_019257526.1, XM_019401981.1
XP_019257528.1, XM_019401983.1
XP_019257529.1, XM_019401984.1
XP_019264295.1, XM_019408750.1
XP_019227923.1, XM_019372378.1
XP_019227934.1, XM_019372389.1
XP_019227935.1, XM_019372390.1
XP_019234481.1, XM_019378936.1
XP_019234482.1, XM_019378937.1
XP_019237146.1, XM_019381601.1
XP_019254038.1, XM_019398493.1
XP_019254039.1, XM_019398494.1
XP_019263374.1, XM_019407829.1
XP_019263381.1, XM_019407836.1
XP_019263391.1, XM_019407846.1
XP_019233041.1, XM_019377496.1
XP_019236612.1, XM_019381067.1
XP_019249961.1, XM_019394416.1
XP_019249962.1, XM_019394417.1
XP_019233636.1, XM_019378091.1
XP_019248232.1, XM_019392687.1
XP_019259593.1, XM_019404048.1
XP_019265397.1, XM_019409852.1
XP_019242990.1, XM_019387445.1
XP_019242991.1, XM_019387446.1
XP_019242992.1, XM_019387447.1
XP_019263098.1, XM_019407553.1
XP_019263099.1, XM_019407554.1
XP_019263100.1, XM_019407555.1
XP_019263101.1, XM_019407556.1
XP_019263103.1, XM_019407558.1
XP_019227450.1, XM_019371905.1
XP_019247234.1, XM_019391689.1
XP_019257994.1, XM_019402449.1
XP_019257995.1, XM_019402450.1
XP_019257996.1, XM_019402451.1
XP_019258058.1, XM_019402513.1
XP_019226520.1, XM_019370975.1
XP_019226526.1, XM_019370981.1
XP_019244850.1, XM_019389305.1
XP_019244852.1, XM_019389307.1
XP_019251987.1, XM_019396442.1
XP_019250918.1, XM_019395373.1
XP_019267278.1, XM_019411733.1
XP_019225398.1, XM_019369853.1
XP_019225539.1, XM_019369994.1
XP_019226625.1, XM_019371080.1
XP_019245390.1, XM_019389845.1
XP_019247203.1, XM_019391658.1
XP_019253492.1, XM_019397947.1
XP_019254759.1, XM_019399214.1
XP_019254760.1, XM_019399215.1
XP_019226223.1, XM_019370678.1
XP_019226224.1, XM_019370679.1
XP_019226523.1, XM_019370978.1
XP_019226524.1, XM_019370979.1
XP_019229059.1, XM_019373514.1
XP_019234264.1, XM_019378719.1
XP_019247430.1, XM_019391885.1
XP_019248939.1, XM_019393394.1
XP_019223377.1, XM_019367832.1
XP_019243842.1, XM_019388297.1
XP_019246790.1, XM_019391245.1
XP_019266136.1, XM_019410591.1
XP_019228987.1, XM_019373442.1
XP_019237106.1, XM_019381561.1
XP_019249833.1, XM_019394288.1
XP_019250129.1, XM_019394584.1
XP_019250130.1, XM_019394585.1
XP_019254010.1, XM_019398465.1
XP_019263413.1, XM_019407868.1
XP_019263535.1, XM_019407990.1
XP_019263537.1, XM_019407992.1
XP_019263538.1, XM_019407993.1
XP_019235241.1, XM_019379696.1
XP_019262331.1, XM_019406786.1
XP_019262332.1, XM_019406787.1
XP_019262333.1, XM_019406788.1
XP_019262334.1, XM_019406789.1
XP_019262335.1, XM_019406790.1
XP_019262336.1, XM_019406791.1
XP_019262337.1, XM_019406792.1
XP_019262338.1, XM_019406793.1
XP_019262339.1, XM_019406794.1
XP_019262340.1, XM_019406795.1
XP_019262341.1, XM_019406796.1
XP_019228467.1, XM_019372922.1
XP_019228468.1, XM_019372923.1
XP_019228469.1, XM_019372924.1
XP_019234438.1, XM_019378893.1
XP_019234439.1, XM_019378894.1
XP_019265499.1, XM_019409954.1
XP_019224960.1, XM_019369415.1
XP_019233585.1, XM_019378040.1
XP_019246684.1, XM_019391139.1
XP_019256805.1, XM_019401260.1
XP_019261791.1, XM_019406246.1
XP_019231636.1, XM_019376091.1
XP_019248160.1, XM_019392615.1
XP_019258179.1, XM_019402634.1
XP_019228758.1, XM_019373213.1
XP_019237660.1, XM_019382115.1
XP_019246329.1, XM_019390784.1
XP_019252489.1, XM_019396944.1
XP_019254897.1, XM_019399352.1
XP_019260828.1, XM_019405283.1
XP_019231427.1, XM_019375882.1
XP_019257355.1, XM_019401810.1
XP_019223963.1, XM_019368418.1
XP_019236281.1, XM_019380736.1
XP_019233706.1, XM_019378161.1
XP_019233707.1, XM_019378162.1
XP_019244834.1, XM_019389289.1
XP_019244835.1, XM_019389290.1
XP_019244836.1, XM_019389291.1
XP_019258026.1, XM_019402481.1
XP_019258027.1, XM_019402482.1
XP_019267796.1, XM_019412251.1
XP_019267797.1, XM_019412252.1
XP_019267798.1, XM_019412253.1
XP_019267799.1, XM_019412254.1
XP_019224309.1, XM_019368764.1
XP_019224310.1, XM_019368765.1
XP_019224314.1, XM_019368769.1
XP_019224318.1, XM_019368773.1
XP_019225328.1, XM_019369783.1
XP_019235266.1, XM_019379721.1
XP_019241508.1, XM_019385963.1
XP_019225072.1, XM_019369527.1
XP_019225076.1, XM_019369531.1
XP_019225082.1, XM_019369537.1
XP_019225090.1, XM_019369545.1
XP_019225097.1, XM_019369552.1
XP_019253196.1, XM_019397651.1
XP_019253197.1, XM_019397652.1
XP_019253198.1, XM_019397653.1
XP_019253199.1, XM_019397654.1
XP_019253200.1, XM_019397655.1
XP_019253201.1, XM_019397656.1
XP_019231139.1, XM_019375594.1
XP_019231140.1, XM_019375595.1
XP_019238409.1, XM_019382864.1
XP_019251647.1, XM_019396102.1
XP_019264008.1, XM_019408463.1
XP_019264009.1, XM_019408464.1
XP_019225031.1, XM_019369486.1
XP_019225032.1, XM_019369487.1
XP_019225033.1, XM_019369488.1
XP_019231150.1, XM_019375605.1
XP_019231152.1, XM_019375607.1
XP_019245318.1, XM_019389773.1
XP_019245319.1, XM_019389774.1
XP_019250460.1, XM_019394915.1
XP_019250461.1, XM_019394916.1
XP_019250462.1, XM_019394917.1
XP_019250463.1, XM_019394918.1
XP_019250464.1, XM_019394919.1
XP_019250465.1, XM_019394920.1
XP_019235783.1, XM_019380238.1
XP_019236168.1, XM_019380623.1
XP_019252259.1, XM_019396714.1
XP_019234550.1, XM_019379005.1
XP_019234551.1, XM_019379006.1
XP_019238348.1, XM_019382803.1
XP_019250712.1, XM_019395167.1
XP_019263962.1, XM_019408417.1
XP_019264018.1, XM_019408473.1
XP_019264076.1, XM_019408531.1
XP_019264145.1, XM_019408600.1
XP_019264216.1, XM_019408671.1
XP_019264283.1, XM_019408738.1
XP_019243386.1, XM_019387841.1
XP_019243387.1, XM_019387842.1
XP_019244404.1, XM_019388859.1
XP_019247278.1, XM_019391733.1
XP_019247279.1, XM_019391734.1
XP_019248269.1, XM_019392724.1
XP_019224397.1, XM_019368852.1
XP_019231525.1, XM_019375980.1
XP_019248193.1, XM_019392648.1
XP_019256676.1, XM_019401131.1
XP_019256677.1, XM_019401132.1
XP_019229073.1, XM_019373528.1
XP_019229680.1, XM_019374135.1
XP_019241923.1, XM_019386378.1
XP_019253181.1, XM_019397636.1
XP_019253182.1, XM_019397637.1
XP_019255636.1, XM_019400091.1
XP_019235822.1, XM_019380277.1
XP_019265855.1, XM_019410310.1
XP_019266113.1, XM_019410568.1
XP_019226575.1, XM_019371030.1
XP_019244410.1, XM_019388865.1
XP_019244415.1, XM_019388870.1
XP_019244419.1, XM_019388874.1
XP_019244423.1, XM_019388878.1
XP_019247280.1, XM_019391735.1
XP_019247281.1, XM_019391736.1
XP_019247282.1, XM_019391737.1
XP_019247283.1, XM_019391738.1
XP_019247284.1, XM_019391739.1
XP_019228114.1, XM_019372569.1
XP_019228116.1, XM_019372571.1
XP_019228117.1, XM_019372572.1
XP_019228118.1, XM_019372573.1
XP_019228119.1, XM_019372574.1
XP_019228120.1, XM_019372575.1
XP_019228121.1, XM_019372576.1
XP_019228122.1, XM_019372577.1
XP_019255793.1, XM_019400248.1
XP_019255794.1, XM_019400249.1
XP_019255795.1, XM_019400250.1
XP_019255796.1, XM_019400251.1
XP_019229011.1, XM_019373466.1
XP_019229012.1, XM_019373467.1
XP_019229592.1, XM_019374047.1
XP_019229593.1, XM_019374048.1
XP_019233687.1, XM_019378142.1
XP_019250721.1, XM_019395176.1
XP_019250722.1, XM_019395177.1
XP_019254761.1, XM_019399216.1
XP_019257462.1, XM_019401917.1
XP_019224611.1, XM_019369066.1
XP_019224617.1, XM_019369072.1
XP_019236358.1, XM_019380813.1
XP_019240121.1, XM_019384576.1
XP_019263775.1, XM_019408230.1
XP_019265785.1, XM_019410240.1
XP_019258589.1, XM_019403044.1
XP_019252107.1, XM_019396562.1
XP_019252108.1, XM_019396563.1
XP_019252109.1, XM_019396564.1
XP_019252110.1, XM_019396565.1
XP_019261766.1, XM_019406221.1
XP_019261767.1, XM_019406222.1
XP_019261768.1, XM_019406223.1
XP_019239050.1, XM_019383505.1
XP_019250818.1, XM_019395273.1
XP_019261653.1, XM_019406108.1
XP_019262155.1, XM_019406610.1
XP_019262156.1, XM_019406611.1
XP_019262157.1, XM_019406612.1
XP_019229079.1, XM_019373534.1
XP_019229086.1, XM_019373541.1
XP_019229090.1, XM_019373545.1
XP_019233006.1, XM_019377461.1
XP_019233007.1, XM_019377462.1
XP_019233337.1, XM_019377792.1
XP_019233338.1, XM_019377793.1
XP_019233339.1, XM_019377794.1
XP_019233340.1, XM_019377795.1
XP_019233341.1, XM_019377796.1
XP_019261412.1, XM_019405867.1
XP_019242939.1, XM_019387394.1
XP_019243257.1, XM_019387712.1
XP_019243259.1, XM_019387714.1
XP_019247964.1, XM_019392419.1
XP_019247965.1, XM_019392420.1
XP_019265116.1, XM_019409571.1
XP_019265117.1, XM_019409572.1
XP_019265118.1, XM_019409573.1
XP_019266844.1, XM_019411299.1
XP_019226238.1, XM_019370693.1
XP_019226239.1, XM_019370694.1
XP_019226241.1, XM_019370696.1
XP_019232591.1, XM_019377046.1
XP_019251915.1, XM_019396370.1
XP_019251916.1, XM_019396371.1
XP_019258113.1, XM_019402568.1
XP_019258114.1, XM_019402569.1
XP_019233356.1, XM_019377811.1
XP_019233357.1, XM_019377812.1
XP_019233358.1, XM_019377813.1
XP_019235398.1, XM_019379853.1
XP_019226464.1, XM_019370919.1
XP_019238157.1, XM_019382612.1
XP_019239516.1, XM_019383971.1
XP_019254342.1, XM_019398797.1
XP_019260021.1, XM_019404476.1
XP_019263138.1, XM_019407593.1
XP_019223600.1, XM_019368055.1
XP_019223601.1, XM_019368056.1
XP_019223602.1, XM_019368057.1
XP_019240543.1, XM_019384998.1
XP_019240544.1, XM_019384999.1
XP_019251985.1, XM_019396440.1
XP_019251986.1, XM_019396441.1
XP_019252558.1, XM_019397013.1
XP_019226218.1, XM_019370673.1
XP_019226219.1, XM_019370674.1
XP_019226220.1, XM_019370675.1
XP_019226221.1, XM_019370676.1
XP_019247238.1, XM_019391693.1
XP_019247239.1, XM_019391694.1
XP_019247240.1, XM_019391695.1
XP_019247241.1, XM_019391696.1
XP_019247242.1, XM_019391697.1
XP_019239845.1, XM_019384300.1
XP_019252731.1, XM_019397186.1
XP_019261219.1, XM_019405674.1
XP_019262794.1, XM_019407249.1
XP_019238651.1, XM_019383106.1
XP_019238652.1, XM_019383107.1
XP_019238653.1, XM_019383108.1
XP_019238654.1, XM_019383109.1
XP_019238655.1, XM_019383110.1
XP_019238656.1, XM_019383111.1
XP_019238657.1, XM_019383112.1
XP_019238830.1, XM_019383285.1
XP_019224707.1, XM_019369162.1
XP_019224708.1, XM_019369163.1
XP_019247523.1, XM_019391978.1
XP_019247525.1, XM_019391980.1
XP_019247526.1, XM_019391981.1
XP_019253663.1, XM_019398118.1
XP_019253664.1, XM_019398119.1
XP_019253665.1, XM_019398120.1
XP_019247759.1, XM_019392214.1
XP_019247768.1, XM_019392223.1
XP_019249539.1, XM_019393994.1
XP_019253332.1, XM_019397787.1
XP_019259058.1, XM_019403513.1
XP_019259059.1, XM_019403514.1
XP_019259060.1, XM_019403515.1
XP_019232955.1, XM_019377410.1
XP_019226243.1, XM_019370698.1
XP_019226244.1, XM_019370699.1
XP_019226245.1, XM_019370700.1
XP_019226246.1, XM_019370701.1
XP_019261700.1, XM_019406155.1
XP_019262558.1, XM_019407013.1
XP_019262559.1, XM_019407014.1
XP_019266970.1, XM_019411425.1
XP_019266971.1, XM_019411426.1
XP_019231692.1, XM_019376147.1
XP_019251215.1, XM_019395670.1
XP_019257670.1, XM_019402125.1
XP_019265061.1, XM_019409516.1
XP_019224044.1, XM_019368499.1
XP_019229770.1, XM_019374225.1
XP_019251738.1, XM_019396193.1
XP_019251739.1, XM_019396194.1
XP_019237888.1, XM_019382343.1
XP_019249677.1, XM_019394132.1
XP_019249686.1, XM_019394141.1
XP_019249694.1, XM_019394149.1
XP_019249782.1, XM_019394237.1
XP_019262205.1, XM_019406660.1
XP_019262206.1, XM_019406661.1
XP_019224067.1, XM_019368522.1
XP_019226589.1, XM_019371044.1
XP_019233533.1, XM_019377988.1
XP_019254054.1, XM_019398509.1
XP_019254055.1, XM_019398510.1
XP_019254056.1, XM_019398511.1
XP_019258013.1, XM_019402468.1
XP_019260388.1, XM_019404843.1
XP_019227124.1, XM_019371579.1
XP_019247823.1, XM_019392278.1
XP_019259379.1, XM_019403834.1
XP_019259380.1, XM_019403835.1
XP_019259381.1, XM_019403836.1
XP_019238834.1, XM_019383289.1
XP_019238835.1, XM_019383290.1
XP_019238837.1, XM_019383292.1
XP_019238838.1, XM_019383293.1
XP_019238839.1, XM_019383294.1
XP_019260238.1, XM_019404693.1
XP_019260239.1, XM_019404694.1
XP_019260240.1, XM_019404695.1
XP_019260241.1, XM_019404696.1
XP_019260242.1, XM_019404697.1
XP_019260243.1, XM_019404698.1
XP_019230854.1, XM_019375309.1
XP_019247051.1, XM_019391506.1
XP_019247052.1, XM_019391507.1
XP_019247053.1, XM_019391508.1
XP_019266421.1, XM_019410876.1
XP_019231716.1, XM_019376171.1
XP_019231718.1, XM_019376173.1
XP_019238756.1, XM_019383211.1
XP_019248210.1, XM_019392665.1
XP_019248211.1, XM_019392666.1
XP_019256161.1, XM_019400616.1
XP_019256162.1, XM_019400617.1
XP_019264969.1, XM_019409424.1
XP_019229055.1, XM_019373510.1
XP_019229056.1, XM_019373511.1
XP_019229058.1, XM_019373513.1
XP_019246845.1, XM_019391300.1
XP_019246846.1, XM_019391301.1
XP_019246847.1, XM_019391302.1
XP_019247432.1, XM_019391887.1
XP_019247433.1, XM_019391888.1
XP_019247434.1, XM_019391889.1
XP_019247435.1, XM_019391890.1
XP_019226847.1, XM_019371302.1
XP_019226848.1, XM_019371303.1
XP_019226849.1, XM_019371304.1
XP_019230248.1, XM_019374703.1
XP_019231573.1, XM_019376028.1
XP_019230194.1, XM_019374649.1
XP_019230195.1, XM_019374650.1
XP_019252587.1, XM_019397042.1
XP_019252588.1, XM_019397043.1
XP_019252589.1, XM_019397044.1
XP_019252590.1, XM_019397045.1
XP_019252591.1, XM_019397046.1
XP_019262729.1, XM_019407184.1
XP_019235191.1, XM_019379646.1
XP_019235193.1, XM_019379648.1
XP_019235630.1, XM_019380085.1
XP_019235631.1, XM_019380086.1
XP_019247249.1, XM_019391704.1
XP_019247258.1, XM_019391713.1
XP_019229330.1, XM_019373785.1
XP_019237688.1, XM_019382143.1
XP_019238329.1, XM_019382784.1
XP_019244013.1, XM_019388468.1
XP_019244014.1, XM_019388469.1
XP_019244015.1, XM_019388470.1
