protein, rna
XP_016543656.1, XM_016688170.1
XP_016543657.1, XM_016688171.1
XP_016575593.1, XM_016720107.1
XP_016575749.1, XM_016720263.1
XP_016575750.1, XM_016720264.1
XP_016575751.1, XM_016720265.1
XP_016541907.1, XM_016686421.1
XP_016553657.1, XM_016698171.1
XP_016566476.1, XM_016710990.1
XP_016577612.1, XM_016722126.1
XP_016577613.1, XM_016722127.1
XP_016577614.1, XM_016722128.1
XP_016577615.1, XM_016722129.1
XP_016560534.1, XM_016705048.1
XP_016565517.1, XM_016710031.1
XP_016566528.1, XM_016711042.1
XP_016577429.1, XM_016721943.1
XP_016542006.1, XM_016686520.1
XP_016542007.1, XM_016686521.1
XP_016542008.1, XM_016686522.1
XP_016546306.1, XM_016690820.1
XP_016546313.1, XM_016690827.1
XP_016546318.1, XM_016690832.1
XP_016537900.1, XM_016682414.1
XP_016540593.1, XM_016685107.1
XP_016540594.1, XM_016685108.1
XP_016540595.1, XM_016685109.1
XP_016566578.1, XM_016711092.1
XP_016570650.1, XM_016715164.1
XP_016570651.1, XM_016715165.1
XP_016574915.1, XM_016719429.1
XP_016539430.1, XM_016683944.1
XP_016539431.1, XM_016683945.1
XP_016541820.1, XM_016686334.1
XP_016545918.1, XM_016690432.1
XP_016545919.1, XM_016690433.1
XP_016550796.1, XM_016695310.1
XP_016550797.1, XM_016695311.1
XP_016550798.1, XM_016695312.1
XP_016550800.1, XM_016695314.1
XP_016550801.1, XM_016695315.1
XP_016550802.1, XM_016695316.1
XP_016550803.1, XM_016695317.1
XP_016554852.1, XM_016699366.1
XP_016554853.1, XM_016699367.1
XP_016573246.1, XM_016717760.1
XP_016538203.1, XM_016682717.1
XP_016560273.1, XM_016704787.1
XP_016560274.1, XM_016704788.1
XP_016560275.1, XM_016704789.1
XP_016542067.1, XM_016686581.1
XP_016542072.1, XM_016686586.1
XP_016561771.1, XM_016706285.1
XP_016561772.1, XM_016706286.1
XP_016542887.1, XM_016687401.1
XP_016543197.1, XM_016687711.1
XP_016548179.1, XM_016692693.1
XP_016548166.1, XM_016692680.1
XP_016537470.1, XM_016681984.1
XP_016537472.1, XM_016681986.1
XP_016537473.1, XM_016681987.1
XP_016537474.1, XM_016681988.1
XP_016546639.1, XM_016691153.1
XP_016577234.1, XM_016721748.1
XP_016577811.1, XM_016722325.1
XP_016553705.1, XM_016698219.1
XP_016553706.1, XM_016698220.1
XP_016562913.1, XM_016707427.1
XP_016562914.1, XM_016707428.1
XP_016562915.1, XM_016707429.1
XP_016546002.1, XM_016690516.1
XP_016578480.1, XM_016722994.1
XP_016538374.1, XM_016682888.1
XP_016567933.1, XM_016712447.1
XP_016568147.1, XM_016712661.1
XP_016550128.1, XM_016694642.1
XP_016567704.1, XM_016712218.1
XP_016567705.1, XM_016712219.1
XP_016573813.1, XM_016718327.1
XP_016543067.1, XM_016687581.1
XP_016544342.1, XM_016688856.1
XP_016553745.1, XM_016698259.1
XP_016553746.1, XM_016698260.1
XP_016576888.1, XM_016721402.1
XP_016548404.1, XM_016692918.1
XP_016548405.1, XM_016692919.1
XP_016548406.1, XM_016692920.1
XP_016548407.1, XM_016692921.1
XP_016568409.1, XM_016712923.1
XP_016578001.1, XM_016722515.1
XP_016537587.1, XM_016682101.1
XP_016549172.1, XM_016693686.1
XP_016549668.1, XM_016694182.1
XP_016578534.1, XM_016723048.1
XP_016580175.1, XM_016724689.1
XP_016580176.1, XM_016724690.1
XP_016561036.1, XM_016705550.1
XP_016561037.1, XM_016705551.1
XP_016561038.1, XM_016705552.1
XP_016561039.1, XM_016705553.1
XP_016570195.1, XM_016714709.1
XP_016563038.1, XM_016707552.1
XP_016563039.1, XM_016707553.1
XP_016578438.1, XM_016722952.1
XP_016537972.1, XM_016682486.1
XP_016546621.1, XM_016691135.1
XP_016546622.1, XM_016691136.1
XP_016551772.1, XM_016696286.1
XP_016551773.1, XM_016696287.1
XP_016551774.1, XM_016696288.1
XP_016551775.1, XM_016696289.1
XP_016551776.1, XM_016696290.1
XP_016551777.1, XM_016696291.1
XP_016551779.1, XM_016696293.1
XP_016562673.1, XM_016707187.1
XP_016562674.1, XM_016707188.1
XP_016562675.1, XM_016707189.1
XP_016562676.1, XM_016707190.1
XP_016561180.1, XM_016705694.1
XP_016561181.1, XM_016705695.1
XP_016561182.1, XM_016705696.1
XP_016561183.1, XM_016705697.1
XP_016561184.1, XM_016705698.1
XP_016561185.1, XM_016705699.1
XP_016561186.1, XM_016705700.1
XP_016561187.1, XM_016705701.1
XP_016551932.1, XM_016696446.1
XP_016551933.1, XM_016696447.1
XP_016573810.1, XM_016718324.1
XP_016573811.1, XM_016718325.1
XP_016538325.1, XM_016682839.1
XP_016540567.1, XM_016685081.1
XP_016562990.1, XM_016707504.1
XP_016576989.1, XM_016721503.1
XP_016548221.1, XM_016692735.1
XP_016548222.1, XM_016692736.1
XP_016548223.1, XM_016692737.1
XP_016548224.1, XM_016692738.1
XP_016559056.1, XM_016703570.1
XP_016539254.1, XM_016683768.1
XP_016569243.1, XM_016713757.1
XP_016570858.1, XM_016715372.1
XP_016541180.1, XM_016685694.1
XP_016552193.1, XM_016696707.1
XP_016567492.1, XM_016712006.1
XP_016577022.1, XM_016721536.1
XP_016577032.1, XM_016721546.1
XP_016577033.1, XM_016721547.1
XP_016578683.1, XM_016723197.1
XP_016578684.1, XM_016723198.1
XP_016563537.1, XM_016708051.1
XP_016542593.1, XM_016687107.1
XP_016542594.1, XM_016687108.1
XP_016544786.1, XM_016689300.1
XP_016577779.1, XM_016722293.1
XP_016562347.1, XM_016706861.1
XP_016562348.1, XM_016706862.1
XP_016551120.1, XM_016695634.1
XP_016551860.1, XM_016696374.1
XP_016551861.1, XM_016696375.1
XP_016551862.1, XM_016696376.1
XP_016551863.1, XM_016696377.1
XP_016553927.1, XM_016698441.1
XP_016564561.1, XM_016709075.1
XP_016549871.1, XM_016694385.1
XP_016549877.1, XM_016694391.1
XP_016549885.1, XM_016694399.1
XP_016549889.1, XM_016694403.1
XP_016549892.1, XM_016694406.1
XP_016549895.1, XM_016694409.1
XP_016549901.1, XM_016694415.1
XP_016549906.1, XM_016694420.1
XP_016549909.1, XM_016694423.1
XP_016549914.1, XM_016694428.1
XP_016549920.1, XM_016694434.1
XP_016540985.1, XM_016685499.1
XP_016540991.1, XM_016685505.1
XP_016540997.1, XM_016685511.1
XP_016541002.1, XM_016685516.1
XP_016541007.1, XM_016685521.1
XP_016541012.1, XM_016685526.1
XP_016541014.1, XM_016685528.1
XP_016557300.1, XM_016701814.1
XP_016557302.1, XM_016701816.1
XP_016542159.1, XM_016686673.1
XP_016559132.1, XM_016703646.1
XP_016561709.1, XM_016706223.1
XP_016568047.1, XM_016712561.1
XP_016568052.1, XM_016712566.1
XP_016575279.1, XM_016719793.1
XP_016575289.1, XM_016719803.1
XP_016555910.1, XM_016700424.1
XP_016555911.1, XM_016700425.1
XP_016555912.1, XM_016700426.1
XP_016555913.1, XM_016700427.1
XP_016562780.1, XM_016707294.1
XP_016562781.1, XM_016707295.1
XP_016562782.1, XM_016707296.1
XP_016545074.1, XM_016689588.1
XP_016545075.1, XM_016689589.1
XP_016554776.1, XM_016699290.1
XP_016554777.1, XM_016699291.1
XP_016581092.1, XM_016725606.1
XP_016537434.1, XM_016681948.1
XP_016544224.1, XM_016688738.1
XP_016570894.1, XM_016715408.1
XP_016548517.1, XM_016693031.1
XP_016563548.1, XM_016708062.1
XP_016574167.1, XM_016718681.1
XP_016552389.1, XM_016696903.1
XP_016552863.1, XM_016697377.1
XP_016552917.1, XM_016697431.1
XP_016557787.1, XM_016702301.1
XP_016567274.1, XM_016711788.1
XP_016538725.1, XM_016683239.1
XP_016550845.1, XM_016695359.1
XP_016581791.1, XM_016726305.1
XP_016541510.1, XM_016686024.1
XP_016567839.1, XM_016712353.1
XP_016576897.1, XM_016721411.1
XP_016538202.1, XM_016682716.1
XP_016551880.1, XM_016696394.1
XP_016555804.1, XM_016700318.1
XP_016564434.1, XM_016708948.1
XP_016547550.1, XM_016692064.1
XP_016547551.1, XM_016692065.1
XP_016547552.1, XM_016692066.1
XP_016577954.1, XM_016722468.1
XP_016537496.1, XM_016682010.1
XP_016537497.1, XM_016682011.1
XP_016537498.1, XM_016682012.1
XP_016565509.1, XM_016710023.1
XP_016570647.1, XM_016715161.1
XP_016575574.1, XM_016720088.1
XP_016575575.1, XM_016720089.1
XP_016575576.1, XM_016720090.1
XP_016575577.1, XM_016720091.1
XP_016575578.1, XM_016720092.1
XP_016575579.1, XM_016720093.1
XP_016575580.1, XM_016720094.1
XP_016554038.1, XM_016698552.1
XP_016557898.1, XM_016702412.1
XP_016539795.1, XM_016684309.1
XP_016559527.1, XM_016704041.1
XP_016559528.1, XM_016704042.1
XP_016570604.1, XM_016715118.1
XP_016580735.1, XM_016725249.1
XP_016569598.1, XM_016714112.1
XP_016575211.1, XM_016719725.1
XP_016575212.1, XM_016719726.1
XP_016575213.1, XM_016719727.1
XP_016568291.1, XM_016712805.1
XP_016570539.1, XM_016715053.1
XP_016570540.1, XM_016715054.1
XP_016570541.1, XM_016715055.1
XP_016570542.1, XM_016715056.1
XP_016570543.1, XM_016715057.1
XP_016570544.1, XM_016715058.1
XP_016570545.1, XM_016715059.1
XP_016570546.1, XM_016715060.1
XP_016544016.1, XM_016688530.1
XP_016544017.1, XM_016688531.1
XP_016565843.1, XM_016710357.1
XP_016539773.1, XM_016684287.1
XP_016539812.1, XM_016684326.1
XP_016558679.1, XM_016703193.1
XP_016560573.1, XM_016705087.1
XP_016547896.1, XM_016692410.1
XP_016547897.1, XM_016692411.1
XP_016547898.1, XM_016692412.1
XP_016553033.1, XM_016697547.1
XP_016555011.1, XM_016699525.1
XP_016541937.1, XM_016686451.1
XP_016541939.1, XM_016686453.1
XP_016541940.1, XM_016686454.1
XP_016541941.1, XM_016686455.1
XP_016577471.1, XM_016721985.1
XP_016577472.1, XM_016721986.1
XP_016577473.1, XM_016721987.1
XP_016577474.1, XM_016721988.1
XP_016563276.1, XM_016707790.1
XP_016538155.1, XM_016682669.1
XP_016566103.1, XM_016710617.1
XP_016539525.1, XM_016684039.1
XP_016552264.1, XM_016696778.1
XP_016561008.1, XM_016705522.1
XP_016568806.1, XM_016713320.1
XP_016550124.1, XM_016694638.1
XP_016568604.1, XM_016713118.1
XP_016568605.1, XM_016713119.1
XP_016568606.1, XM_016713120.1
XP_016539346.1, XM_016683860.1
XP_016539347.1, XM_016683861.1
XP_016549463.1, XM_016693977.1
XP_016538244.1, XM_016682758.1
XP_016538245.1, XM_016682759.1
XP_016564413.1, XM_016708927.1
XP_016544799.1, XM_016689313.1
XP_016566502.1, XM_016711016.1
XP_016547004.1, XM_016691518.1
XP_016547005.1, XM_016691519.1
XP_016547007.1, XM_016691521.1
XP_016547008.1, XM_016691522.1
XP_016547009.1, XM_016691523.1
XP_016570005.1, XM_016714519.1
XP_016572922.1, XM_016717436.1
XP_016572923.1, XM_016717437.1
XP_016572925.1, XM_016717439.1
XP_016553572.1, XM_016698086.1
XP_016553573.1, XM_016698087.1
XP_016553574.1, XM_016698088.1
XP_016539841.1, XM_016684355.1
XP_016539842.1, XM_016684356.1
XP_016539847.1, XM_016684361.1
XP_016547045.1, XM_016691559.1
XP_016547046.1, XM_016691560.1
XP_016547047.1, XM_016691561.1
XP_016547049.1, XM_016691563.1
XP_016547050.1, XM_016691564.1
XP_016547051.1, XM_016691565.1
XP_016547052.1, XM_016691566.1
XP_016547053.1, XM_016691567.1
XP_016581192.1, XM_016725706.1
XP_016581193.1, XM_016725707.1
XP_016581194.1, XM_016725708.1
XP_016581195.1, XM_016725709.1
XP_016573497.1, XM_016718011.1
XP_016573498.1, XM_016718012.1
XP_016538221.1, XM_016682735.1
XP_016554602.1, XM_016699116.1
XP_016555785.1, XM_016700299.1
XP_016555786.1, XM_016700300.1
XP_016564426.1, XM_016708940.1
XP_016538377.1, XM_016682891.1
XP_016566550.1, XM_016711064.1
XP_016577284.1, XM_016721798.1
XP_016544494.1, XM_016689008.1
XP_016546733.1, XM_016691247.1
XP_016577970.1, XM_016722484.1
XP_016545137.1, XM_016689651.1
XP_016545138.1, XM_016689652.1
XP_016545139.1, XM_016689653.1
XP_016545140.1, XM_016689654.1
XP_016573506.1, XM_016718020.1
XP_016573507.1, XM_016718021.1
XP_016573508.1, XM_016718022.1
XP_016573509.1, XM_016718023.1
XP_016573510.1, XM_016718024.1
XP_016573511.1, XM_016718025.1
XP_016537955.1, XM_016682469.1
XP_016571809.1, XM_016716323.1
XP_016574775.1, XM_016719289.1
XP_016540082.1, XM_016684596.1
XP_016540083.1, XM_016684597.1
XP_016565630.1, XM_016710144.1
XP_016565632.1, XM_016710146.1
XP_016565633.1, XM_016710147.1
XP_016560253.1, XM_016704767.1
XP_016548373.1, XM_016692887.1
XP_016548376.1, XM_016692890.1
XP_016561648.1, XM_016706162.1
XP_016563748.1, XM_016708262.1
XP_016578238.1, XM_016722752.1
XP_016578239.1, XM_016722753.1
XP_016559003.1, XM_016703517.1
XP_016561394.1, XM_016705908.1
XP_016563247.1, XM_016707761.1
XP_016569988.1, XM_016714502.1
XP_016570160.1, XM_016714674.1
XP_016572747.1, XM_016717261.1
XP_016550766.1, XM_016695280.1
XP_016550767.1, XM_016695281.1
XP_016550768.1, XM_016695282.1
XP_016550769.1, XM_016695283.1
XP_016569774.1, XM_016714288.1
XP_016553320.1, XM_016697834.1
XP_016553321.1, XM_016697835.1
XP_016553322.1, XM_016697836.1
XP_016554279.1, XM_016698793.1
XP_016554280.1, XM_016698794.1
XP_016554281.1, XM_016698795.1
XP_016541129.1, XM_016685643.1
XP_016541287.1, XM_016685801.1
XP_016556994.1, XM_016701508.1
XP_016574683.1, XM_016719197.1
XP_016576917.1, XM_016721431.1
XP_016577554.1, XM_016722068.1
XP_016543679.1, XM_016688193.1
XP_016543869.1, XM_016688383.1
XP_016543870.1, XM_016688384.1
XP_016543871.1, XM_016688385.1
XP_016579007.1, XM_016723521.1
XP_016547680.1, XM_016692194.1
XP_016547681.1, XM_016692195.1
XP_016547682.1, XM_016692196.1
XP_016547683.1, XM_016692197.1
XP_016555999.1, XM_016700513.1
XP_016572853.1, XM_016717367.1
XP_016572854.1, XM_016717368.1
XP_016572855.1, XM_016717369.1
XP_016572856.1, XM_016717370.1
XP_016578986.1, XM_016723500.1
XP_016547416.1, XM_016691930.1
XP_016547417.1, XM_016691931.1
XP_016547418.1, XM_016691932.1
XP_016547419.1, XM_016691933.1
XP_016547420.1, XM_016691934.1
XP_016547421.1, XM_016691935.1
XP_016572497.1, XM_016717011.1
XP_016578164.1, XM_016722678.1
XP_016578165.1, XM_016722679.1
XP_016552118.1, XM_016696632.1
XP_016576168.1, XM_016720682.1
XP_016576169.1, XM_016720683.1
XP_016576170.1, XM_016720684.1
XP_016580015.1, XM_016724529.1
XP_016580016.1, XM_016724530.1
XP_016547981.1, XM_016692495.1
XP_016561343.1, XM_016705857.1
XP_016561344.1, XM_016705858.1
XP_016581408.1, XM_016725922.1
XP_016556019.1, XM_016700533.1
XP_016561983.1, XM_016706497.1
XP_016579580.1, XM_016724094.1
XP_016580368.1, XM_016724882.1
XP_016543153.1, XM_016687667.1
XP_016545926.1, XM_016690440.1
XP_016564899.1, XM_016709413.1
XP_016579727.1, XM_016724241.1
XP_016579728.1, XM_016724242.1
XP_016555024.1, XM_016699538.1
XP_016555025.1, XM_016699539.1
XP_016555026.1, XM_016699540.1
XP_016577122.1, XM_016721636.1
XP_016577128.1, XM_016721642.1
XP_016564299.1, XM_016708813.1
XP_016564300.1, XM_016708814.1
XP_016564301.1, XM_016708815.1
XP_016564302.1, XM_016708816.1
XP_016575320.1, XM_016719834.1
XP_016555027.1, XM_016699541.1
XP_016555028.1, XM_016699542.1
XP_016578290.1, XM_016722804.1
XP_016541613.1, XM_016686127.1
XP_016541614.1, XM_016686128.1
XP_016541615.1, XM_016686129.1
XP_016541616.1, XM_016686130.1
XP_016556868.1, XM_016701382.1
XP_016550508.1, XM_016695022.1
XP_016568959.1, XM_016713473.1
XP_016568960.1, XM_016713474.1
XP_016568961.1, XM_016713475.1
XP_016538338.1, XM_016682852.1
XP_016539056.1, XM_016683570.1
XP_016555093.1, XM_016699607.1
XP_016574892.1, XM_016719406.1
XP_016574893.1, XM_016719407.1
XP_016574894.1, XM_016719408.1
XP_016538789.1, XM_016683303.1
XP_016548951.1, XM_016693465.1
XP_016563644.1, XM_016708158.1
XP_016541106.1, XM_016685620.1
XP_016543205.1, XM_016687719.1
XP_016543208.1, XM_016687722.1
XP_016544255.1, XM_016688769.1
XP_016546665.1, XM_016691179.1
XP_016555673.1, XM_016700187.1
XP_016558661.1, XM_016703175.1
XP_016558662.1, XM_016703176.1
XP_016560246.1, XM_016704760.1
XP_016538756.1, XM_016683270.1
XP_016540466.1, XM_016684980.1
XP_016555621.1, XM_016700135.1
XP_016581588.1, XM_016726102.1
XP_016548396.1, XM_016692910.1
XP_016561626.1, XM_016706140.1
XP_016572864.1, XM_016717378.1
XP_016573379.1, XM_016717893.1
XP_016573380.1, XM_016717894.1
XP_016541830.1, XM_016686344.1
XP_016567546.1, XM_016712060.1
XP_016575256.1, XM_016719770.1
XP_016552141.1, XM_016696655.1
XP_016552906.1, XM_016697420.1
XP_016553478.1, XM_016697992.1
XP_016553479.1, XM_016697993.1
XP_016545298.1, XM_016689812.1
XP_016575082.1, XM_016719596.1
XP_016575090.1, XM_016719604.1
XP_016575097.1, XM_016719611.1
XP_016575128.1, XM_016719642.1
XP_016538319.1, XM_016682833.1
XP_016552934.1, XM_016697448.1
XP_016578009.1, XM_016722523.1
XP_016578010.1, XM_016722524.1
XP_016539547.1, XM_016684061.1
XP_016539548.1, XM_016684062.1
XP_016539549.1, XM_016684063.1
XP_016539550.1, XM_016684064.1
XP_016539551.1, XM_016684065.1
XP_016561040.1, XM_016705554.1
XP_016561041.1, XM_016705555.1
XP_016561042.1, XM_016705556.1
XP_016561043.1, XM_016705557.1
XP_016561044.1, XM_016705558.1
XP_016547925.1, XM_016692439.1
XP_016547932.1, XM_016692446.1
XP_016550984.1, XM_016695498.1
XP_016561573.1, XM_016706087.1
XP_016570127.1, XM_016714641.1
XP_016570128.1, XM_016714642.1
XP_016581010.1, XM_016725524.1
XP_016565874.1, XM_016710388.1
XP_016565875.1, XM_016710389.1
XP_016565877.1, XM_016710391.1
XP_016565878.1, XM_016710392.1
XP_016581236.1, XM_016725750.1
XP_016556680.1, XM_016701194.1
XP_016565617.1, XM_016710131.1
XP_016575235.1, XM_016719749.1
XP_016576124.1, XM_016720638.1
XP_016576125.1, XM_016720639.1
XP_016576126.1, XM_016720640.1
XP_016576127.1, XM_016720641.1
XP_016576129.1, XM_016720643.1
XP_016576130.1, XM_016720644.1
XP_016547862.1, XM_016692376.1
XP_016547863.1, XM_016692377.1
XP_016547864.1, XM_016692378.1
XP_016561923.1, XM_016706437.1
XP_016577977.1, XM_016722491.1
XP_016577978.1, XM_016722492.1
XP_016577979.1, XM_016722493.1
XP_016560874.1, XM_016705388.1
XP_016560875.1, XM_016705389.1
XP_016560876.1, XM_016705390.1
XP_016560877.1, XM_016705391.1
XP_016560878.1, XM_016705392.1
XP_016550633.1, XM_016695147.1
XP_016550658.1, XM_016695172.1
XP_016569329.1, XM_016713843.1
XP_016569445.1, XM_016713959.1
XP_016538522.1, XM_016683036.1
XP_016538523.1, XM_016683037.1
XP_016538524.1, XM_016683038.1
XP_016538525.1, XM_016683039.1
XP_016538526.1, XM_016683040.1
XP_016538527.1, XM_016683041.1
XP_016560162.1, XM_016704676.1
XP_016560163.1, XM_016704677.1
XP_016560164.1, XM_016704678.1
XP_016580567.1, XM_016725081.1
XP_016580574.1, XM_016725088.1
XP_016580575.1, XM_016725089.1
XP_016562096.1, XM_016706610.1
XP_016562097.1, XM_016706611.1
XP_016562098.1, XM_016706612.1
XP_016577964.1, XM_016722478.1
XP_016577972.1, XM_016722486.1
XP_016551294.1, XM_016695808.1
XP_016573584.1, XM_016718098.1
XP_016573586.1, XM_016718100.1
XP_016569497.1, XM_016714011.1
XP_016582302.1, XM_016726816.1
XP_016582303.1, XM_016726817.1
XP_016582304.1, XM_016726818.1
XP_016541575.1, XM_016686089.1
XP_016559725.1, XM_016704239.1
XP_016579142.1, XM_016723656.1
XP_016547234.1, XM_016691748.1
XP_016547235.1, XM_016691749.1
XP_016568386.1, XM_016712900.1
XP_016546107.1, XM_016690621.1
XP_016546111.1, XM_016690625.1
XP_016555012.1, XM_016699526.1
XP_016555013.1, XM_016699527.1
XP_016555014.1, XM_016699528.1
XP_016572047.1, XM_016716561.1
XP_016572048.1, XM_016716562.1
XP_016541178.1, XM_016685692.1
XP_016541179.1, XM_016685693.1
XP_016552822.1, XM_016697336.1
XP_016552823.1, XM_016697337.1
XP_016553330.1, XM_016697844.1
XP_016563961.1, XM_016708475.1
XP_016563962.1, XM_016708476.1
XP_016571627.1, XM_016716141.1
XP_016571628.1, XM_016716142.1
XP_016552439.1, XM_016696953.1
XP_016561085.1, XM_016705599.1
XP_016561086.1, XM_016705600.1
XP_016562218.1, XM_016706732.1
XP_016562220.1, XM_016706734.1
XP_016567540.1, XM_016712054.1
XP_016538190.1, XM_016682704.1
XP_016538191.1, XM_016682705.1
XP_016545516.1, XM_016690030.1
XP_016541135.1, XM_016685649.1
XP_016555258.1, XM_016699772.1
XP_016562936.1, XM_016707450.1
XP_016574925.1, XM_016719439.1
XP_016574926.1, XM_016719440.1
XP_016574928.1, XM_016719442.1
XP_016577002.1, XM_016721516.1
XP_016537688.1, XM_016682202.1
XP_016537689.1, XM_016682203.1
XP_016574957.1, XM_016719471.1
XP_016574958.1, XM_016719472.1
XP_016539087.1, XM_016683601.1
XP_016548547.1, XM_016693061.1
XP_016553343.1, XM_016697857.1
XP_016554593.1, XM_016699107.1
XP_016548709.1, XM_016693223.1
XP_016556012.1, XM_016700526.1
XP_016541567.1, XM_016686081.1
XP_016545201.1, XM_016689715.1
XP_016559938.1, XM_016704452.1
XP_016580750.1, XM_016725264.1
XP_016543171.1, XM_016687685.1
XP_016543172.1, XM_016687686.1
XP_016543173.1, XM_016687687.1
XP_016543174.1, XM_016687688.1
XP_016543534.1, XM_016688048.1
XP_016543535.1, XM_016688049.1
XP_016543536.1, XM_016688050.1
XP_016541762.1, XM_016686276.1
XP_016545506.1, XM_016690020.1
XP_016545745.1, XM_016690259.1
XP_016581229.1, XM_016725743.1
XP_016581230.1, XM_016725744.1
XP_016542068.1, XM_016686582.1
XP_016542069.1, XM_016686583.1
XP_016576015.1, XM_016720529.1
XP_016547142.1, XM_016691656.1
XP_016547143.1, XM_016691657.1
XP_016547144.1, XM_016691658.1
XP_016575395.1, XM_016719909.1
XP_016537449.1, XM_016681963.1
XP_016537450.1, XM_016681964.1
XP_016537451.1, XM_016681965.1
XP_016572806.1, XM_016717320.1
XP_016572814.1, XM_016717328.1
XP_016572815.1, XM_016717329.1
XP_016538116.1, XM_016682630.1
XP_016566478.1, XM_016710992.1
XP_016572669.1, XM_016717183.1
XP_016572670.1, XM_016717184.1
XP_016572671.1, XM_016717185.1
XP_016544812.1, XM_016689326.1
XP_016572021.1, XM_016716535.1
XP_016572022.1, XM_016716536.1
XP_016572023.1, XM_016716537.1
XP_016579239.1, XM_016723753.1
XP_016547204.1, XM_016691718.1
XP_016547205.1, XM_016691719.1
XP_016547206.1, XM_016691720.1
XP_016547222.1, XM_016691736.1
XP_016547223.1, XM_016691737.1
XP_016564289.1, XM_016708803.1
XP_016564290.1, XM_016708804.1
XP_016564291.1, XM_016708805.1
XP_016564292.1, XM_016708806.1
XP_016545226.1, XM_016689740.1
XP_016545227.1, XM_016689741.1
XP_016545228.1, XM_016689742.1
XP_016545229.1, XM_016689743.1
XP_016545231.1, XM_016689745.1
XP_016545232.1, XM_016689746.1
XP_016545233.1, XM_016689747.1
XP_016564932.1, XM_016709446.1
XP_016564941.1, XM_016709455.1
XP_016556268.1, XM_016700782.1
XP_016556269.1, XM_016700783.1
XP_016556270.1, XM_016700784.1
XP_016556271.1, XM_016700785.1
XP_016556272.1, XM_016700786.1
XP_016556273.1, XM_016700787.1
XP_016556274.1, XM_016700788.1
XP_016556275.1, XM_016700789.1
XP_016581058.1, XM_016725572.1
XP_016537805.1, XM_016682319.1
XP_016537806.1, XM_016682320.1
XP_016537807.1, XM_016682321.1
XP_016573242.1, XM_016717756.1
XP_016573243.1, XM_016717757.1
XP_016573244.1, XM_016717758.1
XP_016547584.1, XM_016692098.1
XP_016577917.1, XM_016722431.1
XP_016578631.1, XM_016723145.1
XP_016579297.1, XM_016723811.1
XP_016544032.1, XM_016688546.1
XP_016544033.1, XM_016688547.1
XP_016544035.1, XM_016688549.1
XP_016544036.1, XM_016688550.1
XP_016555059.1, XM_016699573.1
XP_016538842.1, XM_016683356.1
XP_016538843.1, XM_016683357.1
XP_016551574.1, XM_016696088.1
XP_016554894.1, XM_016699408.1
XP_016557303.1, XM_016701817.1
XP_016557304.1, XM_016701818.1
XP_016560318.1, XM_016704832.1
XP_016560319.1, XM_016704833.1
XP_016545352.1, XM_016689866.1
XP_016557246.1, XM_016701760.1
XP_016557247.1, XM_016701761.1
XP_016557248.1, XM_016701762.1
XP_016557921.1, XM_016702435.1
XP_016557922.1, XM_016702436.1
XP_016557923.1, XM_016702437.1
XP_016557924.1, XM_016702438.1
XP_016557925.1, XM_016702439.1
XP_016553024.1, XM_016697538.1
XP_016553335.1, XM_016697849.1
XP_016575232.1, XM_016719746.1
XP_016577113.1, XM_016721627.1
XP_016546129.1, XM_016690643.1
XP_016546967.1, XM_016691481.1
XP_016547590.1, XM_016692104.1
XP_016548918.1, XM_016693432.1
XP_016548949.1, XM_016693463.1
XP_016561714.1, XM_016706228.1
XP_016576905.1, XM_016721419.1
XP_016544843.1, XM_016689357.1
XP_016544849.1, XM_016689363.1
XP_016557175.1, XM_016701689.1
XP_016557176.1, XM_016701690.1
XP_016557177.1, XM_016701691.1
XP_016557178.1, XM_016701692.1
XP_016567012.1, XM_016711526.1
XP_016570243.1, XM_016714757.1
XP_016573937.1, XM_016718451.1
XP_016542673.1, XM_016687187.1
XP_016542674.1, XM_016687188.1
XP_016542675.1, XM_016687189.1
XP_016542676.1, XM_016687190.1
XP_016543086.1, XM_016687600.1
XP_016543355.1, XM_016687869.1
XP_016551581.1, XM_016696095.1
XP_016551582.1, XM_016696096.1
XP_016551583.1, XM_016696097.1
XP_016579803.1, XM_016724317.1
XP_016565964.1, XM_016710478.1
XP_016546738.1, XM_016691252.1
XP_016569866.1, XM_016714380.1
XP_016569867.1, XM_016714381.1
XP_016574482.1, XM_016718996.1
XP_016539400.1, XM_016683914.1
XP_016551585.1, XM_016696099.1
XP_016568968.1, XM_016713482.1
XP_016558642.1, XM_016703156.1
XP_016560392.1, XM_016704906.1
XP_016560393.1, XM_016704907.1
XP_016560394.1, XM_016704908.1
XP_016560396.1, XM_016704910.1
XP_016562124.1, XM_016706638.1
XP_016562744.1, XM_016707258.1
XP_016570349.1, XM_016714863.1
XP_016572610.1, XM_016717124.1
XP_016572630.1, XM_016717144.1
XP_016572636.1, XM_016717150.1
XP_016572643.1, XM_016717157.1
XP_016572650.1, XM_016717164.1
XP_016572658.1, XM_016717172.1
XP_016576131.1, XM_016720645.1
XP_016578988.1, XM_016723502.1
XP_016545100.1, XM_016689614.1
XP_016545101.1, XM_016689615.1
XP_016545102.1, XM_016689616.1
XP_016549798.1, XM_016694312.1
XP_016551506.1, XM_016696020.1
XP_016568172.1, XM_016712686.1
XP_016580780.1, XM_016725294.1
XP_016580781.1, XM_016725295.1
XP_016580782.1, XM_016725296.1
XP_016580783.1, XM_016725297.1
XP_016580784.1, XM_016725298.1
