protein, rna
XP_002272026.1, XM_002271990.1
XP_002277931.2, XM_002277895.2
XP_002282076.1, XM_002282040.3
XP_002266795.1, XM_002266759.3
XP_002266957.1, XM_002266921.3
XP_002264603.2, XM_002264567.4
XP_002264621.1, XM_002264585.4
XP_002265102.1, XM_002265066.3
XP_019072617.1, XM_019217072.1
XP_019077951.1, XM_019222406.1
XP_019078315.1, XM_019222770.1
XP_002275765.1, XM_002275729.4
XP_002276743.1, XM_002276707.3
XP_002272340.3, XM_002272304.4
XP_002285541.1, XM_002285505.3
XP_010660843.1, XM_010662541.2
XP_019080924.1, XM_019225379.1
XP_002277202.1, XM_002277166.3
XP_002277388.2, XM_002277352.3
XP_002277518.1, XM_002277482.3
XP_003634032.1, XM_003633984.3
XP_010656088.1, XM_010657786.2
XP_010662219.1, XM_010663917.2
XP_002267614.1, XM_002267578.4
XP_002269176.1, XM_002269140.3
XP_003631979.1, XM_003631931.3
NP_001306211.1, NM_001319282.1
XP_002263078.1, XM_002263042.4
XP_002284201.1, XM_002284165.3
XP_002273596.1, XM_002273560.3
XP_010661567.1, XM_010663265.2
XP_002275284.2, XM_002275248.4
XP_002276380.1, XM_002276344.3
XP_010651613.1, XM_010653311.2
XP_010659025.1, XM_010660723.2
XP_002282435.1, XM_002282399.3
XP_010652793.1, XM_010654491.2
XP_010652794.1, XM_010654492.2
XP_019074522.1, XM_019218977.1
XP_010650663.1, XM_010652361.2
XP_010650664.1, XM_010652362.2
XP_010650665.1, XM_010652363.2
XP_010650666.1, XM_010652364.2
XP_010650667.1, XM_010652365.2
XP_010650668.1, XM_010652366.2
XP_010650669.1, XM_010652367.2
XP_002273908.2, XM_002273872.4
XP_002274485.2, XM_002274449.4
XP_010649657.1, XM_010651355.2
XP_010649658.1, XM_010651356.2
XP_010649659.1, XM_010651357.2
XP_010660890.1, XM_010662588.2
XP_019075595.1, XM_019220050.1
XP_010649886.1, XM_010651584.2
XP_010649887.1, XM_010651585.2
XP_010649889.1, XM_010651587.2
XP_019078060.1, XM_019222515.1
XP_002277269.1, XM_002277233.3
XP_010649830.1, XM_010651528.2
XP_002272473.1, XM_002272437.3
XP_010654142.1, XM_010655840.2
XP_010654143.1, XM_010655841.2
XP_002264694.1, XM_002264658.4
XP_003631711.1, XM_003631663.3
XP_010648051.1, XM_010649749.2
XP_002265955.1, XM_002265919.4
XP_002277635.1, XM_002277599.3
XP_002277713.1, XM_002277677.3
XP_010645442.1, XM_010647140.2
XP_010655365.1, XM_010657063.2
XP_010655366.1, XM_010657064.2
XP_010655367.1, XM_010657065.2
XP_010657225.1, XM_010658923.2
XP_019078156.1, XM_019222611.1
XP_019078157.1, XM_019222612.1
XP_019078158.1, XM_019222613.1
XP_019078159.1, XM_019222614.1
XP_002263253.1, XM_002263217.3
XP_002263315.1, XM_002263279.2
XP_002263370.2, XM_002263334.2
XP_002263482.2, XM_002263446.4
XP_002266376.2, XM_002266340.4
XP_002266480.2, XM_002266444.3
XP_002277715.1, XM_002277679.2
XP_002277739.1, XM_002277703.3
XP_002277795.1, XM_002277759.1
XP_003632950.1, XM_003632902.3
XP_003632951.1, XM_003632903.1
XP_003632952.1, XM_003632904.3
XP_003632953.1, XM_003632905.1
XP_003632954.1, XM_003632906.3
XP_003632955.1, XM_003632907.2
XP_019074252.1, XM_019218707.1
XP_019074253.1, XM_019218708.1
XP_019078058.1, XM_019222513.1
XP_019078145.1, XM_019222600.1
XP_002270568.1, XM_002270532.4
XP_003632233.2, XM_003632185.3
XP_010653136.1, XM_010654834.2
XP_019076133.1, XM_019220588.1
XP_019076134.1, XM_019220589.1
XP_019077217.1, XM_019221672.1
XP_019077218.1, XM_019221673.1
XP_002267003.1, XM_002266967.3
XP_010649678.1, XM_010651376.2
XP_010652309.1, XM_010654007.2
XP_010652310.1, XM_010654008.2
XP_019075611.1, XM_019220066.1
XP_002265452.1, XM_002265416.4
XP_002268474.1, XM_002268438.1
XP_002268519.2, XM_002268483.3
XP_002268564.1, XM_002268528.4
XP_002270392.1, XM_002270356.3
XP_002273017.2, XM_002272981.3
XP_002280689.1, XM_002280653.3
XP_010655521.1, XM_010657219.2
XP_010655523.1, XM_010657221.2
XP_010655524.1, XM_010657222.2
XP_010655525.1, XM_010657223.2
XP_010658249.1, XM_010659947.2
XP_010654205.1, XM_010655903.2
XP_010654206.1, XM_010655904.2
XP_010654207.1, XM_010655905.2
XP_002263793.1, XM_002263757.3
XP_010653263.1, XM_010654961.2
XP_019076993.1, XM_019221448.1
XP_010648938.1, XM_010650636.2
XP_010648939.1, XM_010650637.2
XP_019075116.1, XM_019219571.1
XP_002264820.1, XM_002264784.3
XP_010645006.1, XM_010646704.2
XP_010645007.1, XM_010646705.2
XP_010645008.1, XM_010646706.2
XP_002274206.2, XM_002274170.2
XP_002278632.2, XM_002278596.4
XP_002279279.1, XM_002279243.3
XP_002277782.1, XM_002277746.3
XP_002277823.2, XM_002277787.3
XP_002282593.1, XM_002282557.3
XP_002282810.1, XM_002282774.3
XP_002280738.1, XM_002280702.4
XP_010661887.1, XM_010663585.2
XP_010661888.1, XM_010663586.2
XP_010661889.1, XM_010663587.2
XP_010661891.1, XM_010663589.2
XP_010661892.1, XM_010663590.2
XP_002271365.1, XM_002271329.4
XP_003633146.1, XM_003633098.3
XP_010648721.1, XM_010650419.2
XP_002282218.1, XM_002282182.3
XP_010648669.1, XM_010650367.2
XP_019074915.1, XM_019219370.1
XP_019078750.1, XM_019223205.1
XP_019078751.1, XM_019223206.1
XP_002269304.1, XM_002269268.4
XP_002269464.1, XM_002269428.4
XP_002269792.1, XM_002269756.3
XP_002269868.1, XM_002269832.4
XP_002270155.1, XM_002270119.4
XP_002280191.1, XM_002280155.4
XP_002284459.1, XM_002284423.3
XP_010657693.1, XM_010659391.2
XP_019079192.1, XM_019223647.1
XP_019079193.1, XM_019223648.1
XP_002280073.1, XM_002280037.4
XP_003631233.1, XM_003631185.3
XP_002278442.1, XM_002278406.3
XP_010646776.1, XM_010648474.2
XP_010657282.1, XM_010658980.2
XP_002282324.1, XM_002282288.3
XP_010653833.1, XM_010655531.2
XP_002266022.1, XM_002265986.3
XP_002272256.1, XM_002272220.3
XP_002282265.2, XM_002282229.4
XP_002262663.1, XM_002262627.4
XP_010646540.1, XM_010648238.2
XP_010651133.1, XM_010652831.2
XP_010651134.1, XM_010652832.2
XP_019076100.1, XM_019220555.1
XP_002277503.2, XM_002277467.4
XP_010650494.1, XM_010652192.2
XP_010663329.1, XM_010665027.2
XP_010663335.1, XM_010665033.2
XP_002273143.3, XM_002273107.3
XP_002273177.2, XM_002273141.4
XP_002273669.1, XM_002273633.4
XP_002278930.1, XM_002278894.4
XP_003633958.1, XM_003633910.3
XP_002264726.1, XM_002264690.2
XP_002264798.1, XM_002264762.4
XP_002266068.1, XM_002266032.3
XP_003635043.2, XM_003634995.3
XP_010644564.1, XM_010646262.2
XP_010646264.1, XM_010647962.2
XP_010646265.1, XM_010647963.2
XP_010646267.1, XM_010647965.2
XP_010646269.1, XM_010647967.2
XP_002274725.3, XM_002274689.4
XP_010656959.1, XM_010658657.2
XP_010660726.1, XM_010662424.2
XP_010660728.1, XM_010662426.2
XP_019081549.1, XM_019226004.1
XP_002265978.3, XM_002265942.4
XP_003635535.1, XM_003635487.3
XP_019074232.1, XM_019218687.1
XP_002275543.1, XM_002275507.4
XP_002283744.2, XM_002283708.4
XP_003633025.1, XM_003632977.3
XP_010644054.1, XM_010645752.2
XP_010655642.1, XM_010657340.2
XP_002275998.1, XM_002275962.3
XP_002281551.1, XM_002281515.4
XP_002283066.1, XM_002283030.3
XP_010654573.1, XM_010656271.2
XP_010654574.1, XM_010656272.2
XP_010654575.1, XM_010656273.2
XP_019075220.1, XM_019219675.1
XP_002264645.1, XM_002264609.3
XP_002266030.2, XM_002265994.4
XP_002273733.1, XM_002273697.3
XP_002283025.1, XM_002282989.4
XP_010651712.1, XM_010653410.2
XP_002265747.1, XM_002265711.4
XP_019080058.1, XM_019224513.1
XP_002267270.1, XM_002267234.3
XP_002280159.1, XM_002280123.4
XP_010649679.1, XM_010651377.2
XP_002267942.3, XM_002267906.4
XP_002284492.1, XM_002284456.4
XP_019080244.1, XM_019224699.1
XP_019082166.1, XM_019226621.1
XP_002264587.1, XM_002264551.3
XP_002265957.1, XM_002265921.3
XP_002275797.1, XM_002275761.4
XP_002281650.1, XM_002281614.3
XP_003633328.1, XM_003633280.3
XP_010644259.1, XM_010645957.2
XP_010644260.1, XM_010645958.2
XP_010657408.1, XM_010659106.2
XP_010657409.1, XM_010659107.2
XP_002279090.1, XM_002279054.4
XP_002284061.1, XM_002284025.4
XP_010653512.1, XM_010655210.2
XP_002264177.1, XM_002264141.3
XP_002264326.1, XM_002264290.4
XP_002264459.1, XM_002264423.4
XP_002264501.1, XM_002264465.4
XP_002264640.1, XM_002264604.3
XP_002264716.2, XM_002264680.4
XP_002264785.1, XM_002264749.3
XP_002264877.1, XM_002264841.3
XP_002264919.1, XM_002264883.3
XP_002277499.1, XM_002277463.3
XP_010660785.1, XM_010662483.2
XP_010663735.1, XM_010665433.2
XP_019077492.1, XM_019221947.1
XP_002269785.3, XM_002269749.3
XP_002274560.1, XM_002274524.3
XP_002279479.1, XM_002279443.3
XP_010658434.1, XM_010660132.1
XP_010658437.1, XM_010660135.2
XP_019080140.1, XM_019224595.1
XP_010648823.1, XM_010650521.2
XP_019073145.1, XM_019217600.1
XP_002272613.1, XM_002272577.3
XP_010650098.1, XM_010651796.2
XP_010650099.1, XM_010651797.2
XP_010650100.1, XM_010651798.2
XP_010650101.1, XM_010651799.2
XP_010650103.1, XM_010651801.2
XP_019076884.1, XM_019221339.1
XP_002265159.3, XM_002265123.4
XP_002269415.1, XM_002269379.4
XP_002285826.1, XM_002285790.4
XP_010652983.1, XM_010654681.2
XP_010652984.1, XM_010654682.2
XP_002277817.1, XM_002277781.3
XP_002277844.1, XM_002277808.3
XP_002277865.1, XM_002277829.3
XP_002277980.2, XM_002277944.3
XP_002285557.1, XM_002285521.4
XP_010648286.1, XM_010649984.2
XP_019074888.1, XM_019219343.1
XP_002268559.2, XM_002268523.4
XP_002270022.1, XM_002269986.3
XP_010663965.1, XM_010665663.2
XP_019072306.1, XM_019216761.1
XP_019074740.1, XM_019219195.1
XP_002275047.2, XM_002275011.3
XP_002276464.1, XM_002276428.3
XP_002276551.1, XM_002276515.3
XP_002282664.1, XM_002282628.4
XP_010656998.1, XM_010658696.2
XP_019072851.1, XM_019217306.1
XP_019072852.1, XM_019217307.1
XP_019072853.1, XM_019217308.1
XP_019072854.1, XM_019217309.1
XP_019079377.1, XM_019223832.1
XP_002264080.2, XM_002264044.4
XP_010659643.1, XM_010661341.2
XP_010659647.1, XM_010661345.2
XP_010659654.1, XM_010661352.2
XP_010659659.1, XM_010661357.2
XP_010659662.1, XM_010661360.2
XP_010659668.1, XM_010661366.2
XP_010662870.1, XM_010664568.2
XP_010662871.1, XM_010664569.2
XP_010662872.1, XM_010664570.2
XP_019072253.1, XM_019216708.1
XP_019072256.1, XM_019216711.1
XP_019081785.1, XM_019226240.1
XP_002272182.1, XM_002272146.3
XP_010653303.1, XM_010655001.2
XP_010658263.1, XM_010659961.2
XP_019077236.1, XM_019221691.1
XP_010646843.1, XM_010648541.2
XP_010646849.1, XM_010648547.2
XP_010646856.1, XM_010648554.2
XP_010646857.1, XM_010648555.2
XP_010646860.1, XM_010648558.2
XP_002275328.1, XM_002275292.4
XP_002281340.1, XM_002281304.4
XP_010664007.1, XM_010665705.2
XP_010664008.1, XM_010665706.2
XP_010664009.1, XM_010665707.2
XP_010664010.1, XM_010665708.2
XP_019079955.1, XM_019224410.1
XP_002264258.1, XM_002264222.3
XP_002282878.1, XM_002282842.3
XP_010644155.1, XM_010645853.2
XP_010647987.2, XM_010649685.2
XP_010648000.2, XM_010649698.2
XP_010648001.2, XM_010649699.2
XP_019072934.1, XM_019217389.1
XP_019074398.1, XM_019218853.1
XP_019074675.1, XM_019219130.1
XP_019074676.1, XM_019219131.1
XP_019074677.1, XM_019219132.1
XP_002276905.1, XM_002276869.4
XP_010649529.1, XM_010651227.2
NP_001268005.1, NM_001281076.1
NP_001268008.1, NM_001281079.1
NP_001268013.1, NM_001281084.1
XP_002282216.1, XM_002282180.4
XP_019076323.1, XM_019220778.1
XP_002271606.1, XM_002271570.3
XP_002284519.1, XM_002284483.3
XP_019079540.1, XM_019223995.1
XP_002263156.1, XM_002263120.3
XP_002270362.1, XM_002270326.4
XP_002275918.1, XM_002275882.4
XP_010658892.1, XM_010660590.2
XP_002271651.1, XM_002271615.3
XP_003631422.1, XM_003631374.3
XP_010661149.1, XM_010662847.2
XP_002274840.1, XM_002274804.4
XP_002276549.1, XM_002276513.3
XP_002283094.1, XM_002283058.3
XP_002273988.1, XM_002273952.3
XP_002285867.2, XM_002285831.4
XP_010664194.1, XM_010665892.2
XP_002267740.1, XM_002267704.3
XP_002277899.1, XM_002277863.4
XP_002284864.1, XM_002284828.4
XP_002284869.3, XM_002284833.4
XP_019071775.1, XM_019216230.1
XP_019071844.1, XM_019216299.1
XP_010664576.1, XM_010666274.2
XP_010664577.1, XM_010666275.2
XP_002277709.2, XM_002277673.4
XP_002277870.1, XM_002277834.3
XP_010653791.1, XM_010655489.2
XP_010653792.1, XM_010655490.2
XP_019077475.1, XM_019221930.1
XP_019080086.1, XM_019224541.1
XP_002284367.1, XM_002284331.3
XP_002285039.1, XM_002285003.4
XP_003632512.1, XM_003632464.3
XP_010664587.1, XM_010666285.2
XP_010652974.1, XM_010654672.2
XP_010652975.1, XM_010654673.2
XP_010652976.1, XM_010654674.2
XP_010665002.1, XM_010666700.2
XP_010665003.1, XM_010666701.2
XP_010665005.1, XM_010666703.2
XP_010665006.1, XM_010666704.2
XP_010665007.1, XM_010666705.2
XP_010665009.1, XM_010666707.2
XP_019072232.1, XM_019216687.1
XP_019076902.1, XM_019221357.1
XP_019076903.1, XM_019221358.1
XP_002275612.1, XM_002275576.3
XP_010645877.1, XM_010647575.2
XP_002285510.1, XM_002285474.3
XP_010644105.1, XM_010645803.2
XP_019072995.1, XM_019217450.1
XP_002285750.1, XM_002285714.3
XP_010651400.1, XM_010653098.2
XP_010653842.1, XM_010655540.2
XP_010653843.1, XM_010655541.2
XP_002266266.1, XM_002266230.3
XP_002277190.1, XM_002277154.3
XP_010649789.1, XM_010651487.2
XP_010649790.1, XM_010651488.2
XP_010649792.1, XM_010651490.2
XP_010649794.1, XM_010651492.2
XP_010659989.1, XM_010661687.2
XP_019075251.1, XM_019219706.1
XP_002273629.1, XM_002273593.3
XP_002277714.2, XM_002277678.4
XP_010665300.1, XM_010666998.2
XP_010665301.1, XM_010666999.2
XP_019072347.1, XM_019216802.1
XP_019076211.1, XM_019220666.1
XP_010645367.1, XM_010647065.2
XP_010645368.1, XM_010647066.2
XP_010654523.1, XM_010656221.2
XP_002265132.1, XM_002265096.3
XP_002271528.1, XM_002271492.4
XP_002271659.1, XM_002271623.3
XP_002285493.1, XM_002285457.3
XP_003635346.2, XM_003635298.3
XP_002285194.1, XM_002285158.3
XP_010651167.1, XM_010652865.2
XP_010651168.1, XM_010652866.2
XP_010651169.1, XM_010652867.2
XP_002266843.1, XM_002266807.3
XP_002283972.1, XM_002283936.3
XP_002284602.1, XM_002284566.3
XP_010661089.1, XM_010662787.2
XP_010661090.1, XM_010662788.2
XP_010661091.1, XM_010662789.2
XP_002271457.1, XM_002271421.4
XP_002271656.1, XM_002271620.4
XP_002283027.1, XM_002282991.4
XP_002264416.2, XM_002264380.4
XP_002274893.1, XM_002274857.3
XP_010648838.1, XM_010650536.2
XP_010663191.1, XM_010664889.2
XP_019075139.1, XM_019219594.1
XP_002268833.1, XM_002268797.3
XP_002285072.1, XM_002285036.2
XP_002273875.2, XM_002273839.4
XP_002277722.2, XM_002277686.3
XP_019074065.1, XM_019218520.1
XP_002281429.1, XM_002281393.3
XP_002283681.2, XM_002283645.4
XP_010645229.1, XM_010646927.2
XP_002270833.2, XM_002270797.4
XP_002282928.1, XM_002282892.4
XP_010648700.1, XM_010650398.2
XP_010656582.1, XM_010658280.2
XP_002284454.1, XM_002284418.4
XP_019075487.1, XM_019219942.1
XP_010658147.1, XM_010659845.2
XP_010658148.1, XM_010659846.2
XP_019080048.1, XM_019224503.1
XP_019080049.1, XM_019224504.1
XP_002266346.1, XM_002266310.3
XP_002278303.1, XM_002278267.3
XP_010661501.1, XM_010663199.2
XP_010661502.1, XM_010663200.2
XP_010661503.1, XM_010663201.2
XP_002271705.1, XM_002271669.3
XP_010655622.1, XM_010657320.2
XP_010655623.1, XM_010657321.2
XP_010655624.1, XM_010657322.2
XP_010655625.1, XM_010657323.2
XP_019079924.1, XM_019224379.1
XP_002269786.1, XM_002269750.3
XP_010656764.1, XM_010658462.2
XP_010656765.1, XM_010658463.2
XP_010656767.1, XM_010658465.2
XP_010656768.1, XM_010658466.2
XP_019078629.1, XM_019223084.1
XP_002266063.2, XM_002266027.4
XP_010660215.1, XM_010661913.2
XP_010660216.1, XM_010661914.2
XP_010660217.1, XM_010661915.2
XP_010660219.1, XM_010661917.2
XP_010660221.1, XM_010661919.2
XP_010660223.1, XM_010661921.2
XP_010660224.1, XM_010661922.2
XP_019080616.1, XM_019225071.1
XP_019080617.1, XM_019225072.1
XP_002264491.2, XM_002264455.4
XP_010645923.1, XM_010647621.2
XP_010645924.1, XM_010647622.2
XP_019074845.1, XM_019219300.1
XP_019075667.1, XM_019220122.1
XP_002278700.1, XM_002278664.3
XP_002279431.1, XM_002279395.4
XP_002285526.1, XM_002285490.4
XP_010653243.1, XM_010654941.2
XP_019077331.1, XM_019221786.1
XP_002264172.2, XM_002264136.3
XP_002284959.1, XM_002284923.4
XP_003631616.1, XM_003631568.3
XP_002281449.2, XM_002281413.4
XP_010661918.1, XM_010663616.1
XP_010661919.1, XM_010663617.2
XP_010661920.1, XM_010663618.2
XP_002264105.1, XM_002264069.4
XP_002272657.2, XM_002272621.4
XP_010648839.1, XM_010650537.2
XP_010648840.1, XM_010650538.2
XP_010648841.1, XM_010650539.2
XP_010653311.1, XM_010655009.2
XP_002274215.1, XM_002274179.3
XP_010654460.1, XM_010656158.2
XP_010654461.1, XM_010656159.2
XP_010654462.1, XM_010656160.2
XP_010654463.1, XM_010656161.2
XP_010654464.1, XM_010656162.2
XP_010654465.1, XM_010656163.2
XP_002267793.2, XM_002267757.4
XP_002272720.1, XM_002272684.3
XP_002281031.1, XM_002280995.3
XP_002271141.1, XM_002271105.3
XP_002271172.2, XM_002271136.4
XP_019081510.1, XM_019225965.1
XP_019081755.1, XM_019226210.1
XP_002267957.1, XM_002267921.3
XP_003631872.1, XM_003631824.3
XP_010649070.1, XM_010650768.2
XP_002280160.1, XM_002280124.3
XP_010656129.1, XM_010657827.2
XP_010660739.1, XM_010662437.2
XP_010660740.1, XM_010662438.2
XP_010663753.1, XM_010665451.2
XP_019077816.1, XM_019222271.1
XP_002273136.1, XM_002273100.3
XP_002285462.1, XM_002285426.4
XP_010648937.1, XM_010650635.2
XP_010652410.1, XM_010654108.2
XP_002272199.2, XM_002272163.3
XP_002272235.1, XM_002272199.3
XP_002277699.1, XM_002277663.3
XP_002280508.1, XM_002280472.3
XP_002284868.1, XM_002284832.4
XP_010649895.1, XM_010651593.2
XP_010649896.1, XM_010651594.2
XP_010649897.1, XM_010651595.2
XP_010649898.1, XM_010651596.2
XP_010651976.1, XM_010653674.2
XP_010651977.1, XM_010653675.2
XP_010651979.1, XM_010653677.2
XP_010651980.1, XM_010653678.2
XP_019082147.1, XM_019226602.1
XP_002275460.1, XM_002275424.4
XP_002285661.1, XM_002285625.4
XP_010652307.2, XM_010654005.2
XP_019076787.1, XM_019221242.1
XP_002272394.1, XM_002272358.4
XP_010652386.1, XM_010654084.2
XP_010652387.1, XM_010654085.2
XP_010660207.1, XM_010661905.2
XP_002270089.1, XM_002270053.3
XP_002270112.1, XM_002270076.4
XP_002272638.2, XM_002272602.4
XP_002282500.3, XM_002282464.4
XP_002263396.3, XM_002263360.4
XP_003634764.2, XM_003634716.3
XP_010644669.1, XM_010646367.1
XP_010644748.1, XM_010646446.1
XP_010645185.1, XM_010646883.2
XP_010645187.1, XM_010646885.2
XP_010646232.1, XM_010647930.2
XP_010657523.2, XM_010659221.2
XP_019073052.1, XM_019217507.1
XP_002274300.1, XM_002274264.3
XP_010662116.1, XM_010663814.2
XP_019081711.1, XM_019226166.1
XP_019081712.1, XM_019226167.1
XP_019081713.1, XM_019226168.1
XP_019081714.1, XM_019226169.1
XP_019081715.1, XM_019226170.1
XP_019081716.1, XM_019226171.1
XP_002284112.1, XM_002284076.4
XP_003631162.1, XM_003631114.3
NP_001267839.1, NM_001280910.1
XP_002277747.2, XM_002277711.4
XP_003632114.1, XM_003632066.3
XP_010651227.1, XM_010652925.2
XP_010653797.1, XM_010655495.2
XP_019077245.1, XM_019221700.1
XP_002273559.3, XM_002273523.4
XP_002275272.1, XM_002275236.4
XP_010655456.1, XM_010657154.2
XP_010655458.1, XM_010657156.2
XP_010655459.1, XM_010657157.2
XP_010657007.1, XM_010658705.2
XP_010657008.1, XM_010658706.2
XP_010657009.1, XM_010658707.2
XP_019078129.1, XM_019222584.1
XP_019078130.1, XM_019222585.1
XP_002264986.2, XM_002264950.4
XP_003635655.2, XM_003635607.3
XP_010662230.1, XM_010663928.2
XP_010662408.1, XM_010664106.2
XP_002280569.1, XM_002280533.4
XP_002285441.1, XM_002285405.3
XP_010644734.1, XM_010646432.1
XP_010657037.1, XM_010658735.2
XP_010654811.1, XM_010656509.2
XP_010656463.1, XM_010658161.2
XP_010656464.1, XM_010658162.2
XP_010656465.1, XM_010658163.2
XP_010656467.1, XM_010658165.2
XP_010656468.1, XM_010658166.2
XP_019078661.1, XM_019223116.1
XP_002284356.1, XM_002284320.4
XP_010645388.1, XM_010647086.2
XP_010657835.1, XM_010659533.2
XP_010657836.1, XM_010659534.2
XP_019078944.1, XM_019223399.1
XP_002263081.1, XM_002263045.4
XP_002270937.1, XM_002270901.4
XP_002285267.1, XM_002285231.4
XP_002274342.2, XM_002274306.3
XP_002276070.1, XM_002276034.4
XP_002281519.2, XM_002281483.4
XP_002271757.1, XM_002271721.3
XP_002269821.2, XM_002269785.4
XP_002276168.1, XM_002276132.3
XP_002280093.1, XM_002280057.4
XP_019078360.1, XM_019222815.1
XP_002274192.2, XM_002274156.4
XP_002282441.3, XM_002282405.4
XP_010644194.1, XM_010645892.2
XP_010656975.1, XM_010658673.2
XP_010656976.1, XM_010658674.2
XP_019079250.1, XM_019223705.1
XP_002265410.1, XM_002265374.4
XP_002268099.2, XM_002268063.3
XP_002285579.2, XM_002285543.3
XP_010650198.2, XM_010651896.2
XP_019075716.1, XM_019220171.1
XP_002277703.1, XM_002277667.3
XP_002278119.1, XM_002278083.4
XP_002275995.1, XM_002275959.3
XP_002278978.1, XM_002278942.3
XP_010647826.1, XM_010649524.2
XP_002263817.2, XM_002263781.3
XP_003631566.1, XM_003631518.3
XP_010646563.1, XM_010648261.2
XP_010665389.1, XM_010667087.2
XP_010665391.1, XM_010667089.2
XP_010665400.1, XM_010667098.2
XP_019074517.1, XM_019218972.1
XP_019074518.1, XM_019218973.1
XP_019074519.1, XM_019218974.1
XP_019074520.1, XM_019218975.1
XP_019080939.1, XM_019225394.1
XP_002275882.1, XM_002275846.3
XP_002276301.1, XM_002276265.4
XP_002281575.1, XM_002281539.4
XP_003632205.1, XM_003632157.3
XP_010651090.1, XM_010652788.2
XP_019076195.1, XM_019220650.1
XP_002272080.1, XM_002272044.3
XP_002276249.1, XM_002276213.3
XP_002276346.1, XM_002276310.3
XP_010658622.1, XM_010660320.2
XP_010658636.1, XM_010660334.2
XP_010658648.1, XM_010660346.2
XP_019071917.1, XM_019216372.1
XP_019071933.1, XM_019216388.1
XP_002262883.1, XM_002262847.4
XP_002263301.1, XM_002263265.4
XP_002263422.1, XM_002263386.3
XP_002263497.1, XM_002263461.4
XP_002263498.1, XM_002263462.4
XP_002263532.1, XM_002263496.4
XP_002263700.1, XM_002263664.4
XP_002263975.1, XM_002263939.3
XP_002266628.3, XM_002266592.4
XP_002266800.1, XM_002266764.4
XP_002266919.1, XM_002266883.3
XP_002266967.1, XM_002266931.3
XP_002267330.2, XM_002267294.4
XP_002267526.1, XM_002267490.3
XP_003632054.3, XM_003632006.3
XP_010650395.1, XM_010652093.2
XP_010650398.1, XM_010652096.2
XP_010650447.1, XM_010652145.2
XP_002268518.1, XM_002268482.3
XP_002276851.1, XM_002276815.3
XP_010657195.1, XM_010658893.2
XP_010649527.1, XM_010651225.2
XP_010649528.1, XM_010651226.2
XP_010652239.1, XM_010653937.2
XP_019075661.1, XM_019220116.1
XP_019075662.1, XM_019220117.1
XP_002268737.1, XM_002268701.4
XP_002285391.1, XM_002285355.3
XP_019072410.1, XM_019216865.1
XP_019072425.1, XM_019216880.1
XP_010651621.1, XM_010653319.2
XP_010653204.1, XM_010654902.2
XP_019077106.1, XM_019221561.1
XP_002276435.1, XM_002276399.4
XP_010649761.1, XM_010651459.2
XP_010652064.1, XM_010653762.2
XP_019076632.1, XM_019221087.1
XP_002266461.1, XM_002266425.2
XP_002266498.1, XM_002266462.3
XP_002266533.1, XM_002266497.3
XP_002266575.1, XM_002266539.1
XP_002266614.1, XM_002266578.3
XP_002271552.1, XM_002271516.3
XP_002276609.1, XM_002276573.3
XP_010651209.1, XM_010652907.2
XP_019074402.1, XM_019218857.1
XP_010649435.1, XM_010651133.2
XP_010649438.1, XM_010651136.2
XP_010649439.1, XM_010651137.2
XP_010649440.1, XM_010651138.2
XP_010649441.1, XM_010651139.2
XP_019075106.1, XM_019219561.1
XP_002270434.1, XM_002270398.4
XP_003631688.1, XM_003631640.3
XP_010647953.1, XM_010649651.2
XP_010647954.1, XM_010649652.2
XP_002272848.1, XM_002272812.3
XP_002285790.1, XM_002285754.3
XP_019072092.1, XM_019216547.1
XP_019072093.1, XM_019216548.1
XP_019072094.1, XM_019216549.1
XP_019073070.1, XM_019217525.1
XP_002274753.1, XM_002274717.4
XP_003633347.1, XM_003633299.3
XP_010644518.1, XM_010646216.2
XP_002263327.1, XM_002263291.4
XP_002272936.1, XM_002272900.4
XP_010660798.1, XM_010662496.2
XP_010660805.1, XM_010662503.2
XP_002267581.2, XM_002267545.4
XP_002281113.1, XM_002281077.4
XP_002283489.1, XM_002283453.4
XP_002285108.1, XM_002285072.3
XP_002274025.1, XM_002273989.4
XP_002277117.2, XM_002277081.3
XP_010663438.1, XM_010665136.2
XP_010663439.1, XM_010665137.2
XP_010663440.1, XM_010665138.2
XP_010663441.1, XM_010665139.2
XP_010663443.1, XM_010665141.2
XP_010663444.1, XM_010665142.2
XP_002273949.1, XM_002273913.4
XP_003631489.1, XM_003631441.3
XP_002264002.1, XM_002263966.3
XP_002275598.1, XM_002275562.4
XP_002280186.2, XM_002280150.4
XP_010649992.1, XM_010651690.2
XP_010651942.1, XM_010653640.2
XP_010660143.1, XM_010661841.2
XP_002276631.1, XM_002276595.4
XP_002281610.1, XM_002281574.3
XP_010658151.1, XM_010659849.2
XP_002279887.2, XM_002279851.4
XP_010652895.1, XM_010654593.2
XP_019074478.1, XM_019218933.1
XP_019074479.1, XM_019218934.1
XP_019076797.1, XM_019221252.1
XP_002276685.3, XM_002276649.4
XP_010661884.1, XM_010663582.2
XP_010661885.1, XM_010663583.2
XP_019081651.1, XM_019226106.1
XP_002263440.1, XM_002263404.2
XP_002274262.2, XM_002274226.4
XP_002279841.1, XM_002279805.4
XP_003635365.2, XM_003635317.3
XP_010647398.1, XM_010649096.2
XP_010651083.2, XM_010652781.2
XP_010653707.2, XM_010655405.2
XP_019079288.1, XM_019223743.1
