protein, rna
XP_008340590.1, XM_008342368.3
XP_008350594.2, XM_008352372.3
XP_008370372.2, XM_008372150.3
XP_008390428.1, XM_008392206.3
XP_008339794.2, XM_008341572.3
XP_008339795.2, XM_008341573.3
XP_008341789.2, XM_008343567.3
XP_008360088.1, XM_008361866.3
XP_008360089.1, XM_008361867.3
XP_008360090.1, XM_008361868.3
XP_008374646.2, XM_008376424.3
XP_028947380.1, XM_029091547.1
XP_028959881.1, XM_029104048.1
XP_008338171.2, XM_008339949.3
XP_008338889.2, XM_008340667.3
XP_008377250.2, XM_008379028.3
XP_008352771.1, XM_008354549.3
XP_008359235.1, XM_008361013.3
XP_008381817.2, XM_008383595.3
XP_017182556.1, XM_017327067.2
XP_028955898.1, XM_029100065.1
NP_001306183.1, NM_001319254.1
NP_001315724.1, NM_001328795.1
NP_001315779.1, NM_001328850.1
NP_001315809.1, NM_001328880.1
XP_028959362.1, XM_029103529.1
XP_028962693.1, XM_029106860.1
XP_008359648.2, XM_008361426.3
XP_008369688.1, XM_008371466.3
XP_008385326.2, XM_008387104.3
XP_028955651.1, XM_029099818.1
XP_028955652.1, XM_029099819.1
XP_008341173.3, XM_008342951.3
XP_008362676.1, XM_008364454.3
XP_008362677.1, XM_008364455.3
XP_008383235.1, XM_008385013.3
XP_008383236.1, XM_008385014.3
XP_008383237.1, XM_008385015.3
XP_008383238.1, XM_008385016.3
XP_028945667.1, XM_029089834.1
XP_008340869.1, XM_008342647.3
XP_008368010.2, XM_008369788.3
XP_008393750.1, XM_008395528.3
XP_017178153.1, XM_017322664.2
XP_017178154.1, XM_017322665.2
XP_017178814.2, XM_017323325.2
XP_028948089.1, XM_029092256.1
XP_028962679.1, XM_029106846.1
XP_008362701.1, XM_008364479.3
XP_008371690.1, XM_008373468.3
XP_008376760.1, XM_008378538.3
XP_008382814.1, XM_008384592.3
XP_028944240.1, XM_029088407.1
XP_028961721.1, XM_029105888.1
XP_008370202.2, XM_008371980.3
XP_028945536.1, XM_029089703.1
XP_028945722.1, XM_029089889.1
XP_008348869.2, XM_008350647.3
XP_008392466.1, XM_008394244.3
XP_028949077.1, XM_029093244.1
XP_008342559.2, XM_008344337.3
XP_008350942.2, XM_008352720.3
XP_008355164.2, XM_008356942.3
XP_008372406.2, XM_008374184.3
XP_008391280.2, XM_008393058.3
XP_028944072.1, XM_029088239.1
XP_008337965.1, XM_008339743.3
XP_008350486.1, XM_008352264.3
XP_008350487.1, XM_008352265.3
XP_008377129.1, XM_008378907.3
XP_008393737.1, XM_008395515.3
XP_017181877.1, XM_017326388.2
XP_017181878.1, XM_017326389.2
XP_008353961.2, XM_008355739.3
XP_008364159.1, XM_008365937.3
XP_008381594.2, XM_008383372.3
XP_008383700.1, XM_008385478.3
XP_028952693.1, XM_029096860.1
XP_028964341.1, XM_029108508.1
XP_008342322.2, XM_008344100.3
XP_008380848.2, XM_008382626.3
XP_028943588.1, XM_029087755.1
XP_028943590.1, XM_029087757.1
XP_008343685.1, XM_008345463.3
XP_017180791.1, XM_017325302.2
XP_028961369.1, XM_029105536.1
XP_008368948.2, XM_008370726.3
XP_008376297.2, XM_008378075.3
XP_008387636.2, XM_008389414.3
XP_008392588.1, XM_008394366.3
XP_028954045.1, XM_029098212.1
XP_008337676.2, XM_008339454.3
XP_008391309.1, XM_008393087.3
XP_028953634.1, XM_029097801.1
XP_008339639.1, XM_008341417.3
XP_008374788.1, XM_008376566.3
XP_028946765.1, XM_029090932.1
XP_008345378.2, XM_008347156.3
XP_008374022.2, XM_008375800.3
XP_008393252.1, XM_008395030.2
NP_001315956.1, NM_001329027.1
XP_008341120.2, XM_008342898.3
XP_008349063.1, XM_008350841.3
XP_008364034.2, XM_008365812.3
XP_008388707.2, XM_008390485.3
XP_028958444.1, XM_029102611.1
XP_008348443.2, XM_008350221.3
XP_008359601.2, XM_008361379.3
XP_008360093.2, XM_008361871.3
XP_008385478.1, XM_008387256.3
XP_008392550.2, XM_008394328.3
XP_008340752.2, XM_008342530.3
XP_008350602.2, XM_008352380.3
XP_028947684.1, XM_029091851.1
XP_008372250.1, XM_008374028.3
XP_008383466.2, XM_008385244.3
XP_008391433.2, XM_008393211.3
XP_017187572.2, XM_017332083.2
XP_017190341.2, XM_017334852.2
XP_008355437.3, XM_008357215.3
XP_008386438.1, XM_008388216.3
XP_008390942.2, XM_008392720.3
XP_028951768.1, XM_029095935.1
XP_008337371.2, XM_008339149.3
XP_008342679.1, XM_008344457.3
XP_008380913.2, XM_008382691.3
XP_028965593.1, XM_029109760.1
XP_028965598.1, XM_029109765.1
XP_008351855.2, XM_008353633.3
XP_008374033.1, XM_008375811.3
XP_028965440.1, XM_029109607.1
XP_008385628.2, XM_008387406.2
XP_008389927.2, XM_008391705.3
XP_008389928.2, XM_008391706.3
XP_008389932.2, XM_008391710.2
XP_008389933.2, XM_008391711.2
XP_008389934.2, XM_008391712.2
XP_008389935.2, XM_008391713.2
XP_008389936.2, XM_008391714.2
XP_008389937.2, XM_008391715.2
XP_008389938.2, XM_008391716.2
XP_008389939.2, XM_008391717.2
XP_008389940.2, XM_008391718.2
XP_017192545.1, XM_017337056.2
XP_017192546.2, XM_017337057.2
XP_017192547.2, XM_017337058.2
XP_017192549.2, XM_017337060.2
XP_028947041.1, XM_029091208.1
XP_028947042.1, XM_029091209.1
XP_028947043.1, XM_029091210.1
XP_028947044.1, XM_029091211.1
XP_028947045.1, XM_029091212.1
XP_028947046.1, XM_029091213.1
XP_028947047.1, XM_029091214.1
XP_028947048.1, XM_029091215.1
XP_028947049.1, XM_029091216.1
XP_028947050.1, XM_029091217.1
XP_028947051.1, XM_029091218.1
XP_028947052.1, XM_029091219.1
XP_028951300.1, XM_029095467.1
XP_008352568.2, XM_008354346.3
XP_028958323.1, XM_029102490.1
NP_001281032.1, NM_001294103.1
NP_001315815.1, NM_001328886.1
XP_008364171.2, XM_008365949.3
XP_008381180.2, XM_008382958.3
XP_017179302.2, XM_017323813.2
XP_017179303.2, XM_017323814.2
XP_028952534.1, XM_029096701.1
XP_028966132.1, XM_029110299.1
XP_008369640.1, XM_008371418.3
XP_008374178.2, XM_008375956.3
XP_008378883.2, XM_008380661.3
XP_008390188.2, XM_008391966.3
XP_028962265.1, XM_029106432.1
XP_028963226.1, XM_029107393.1
XP_028963227.1, XM_029107394.1
XP_028963228.1, XM_029107395.1
XP_028963229.1, XM_029107396.1
NP_001315828.1, NM_001328899.1
XP_008344600.2, XM_008346378.3
XP_008344606.2, XM_008346384.3
XP_017186165.2, XM_017330676.2
XP_028964711.1, XM_029108878.1
XP_028964712.1, XM_029108879.1
XP_028964713.1, XM_029108880.1
XP_028964714.1, XM_029108881.1
XP_008339653.1, XM_008341431.3
XP_008374765.1, XM_008376543.3
XP_017189664.2, XM_017334175.2
XP_017192795.2, XM_017337306.2
XP_028953627.1, XM_029097794.1
XP_008373920.1, XM_008375698.3
XP_008373921.1, XM_008375699.3
XP_008373922.2, XM_008375700.3
XP_008373923.2, XM_008375701.3
XP_028957678.1, XM_029101845.1
XP_028964957.1, XM_029109124.1
XP_028964958.1, XM_029109125.1
XP_028964959.1, XM_029109126.1
XP_028964961.1, XM_029109128.1
XP_008336989.2, XM_008338767.3
XP_008342310.2, XM_008344088.3
XP_008354363.2, XM_008356141.3
XP_008368547.2, XM_008370325.3
XP_008376234.2, XM_008378012.3
XP_028953697.1, XM_029097864.1
XP_028964603.1, XM_029108770.1
XP_008358974.2, XM_008360752.3
XP_008377498.1, XM_008379276.3
XP_008388134.2, XM_008389912.3
XP_008392913.1, XM_008394691.3
XP_028955502.1, XM_029099669.1
NP_001315750.1, NM_001328821.1
XP_008337290.2, XM_008339068.3
XP_008347734.2, XM_008349512.3
XP_008373952.1, XM_008375730.2
XP_008394092.1, XM_008395870.3
XP_008347124.2, XM_008348902.3
XP_008363282.2, XM_008365060.3
XP_008375964.1, XM_008377742.3
XP_017188803.1, XM_017333314.2
XP_028954969.1, XM_029099136.1
XP_008348407.1, XM_008350185.3
XP_008357379.2, XM_008359157.3
XP_008357380.2, XM_008359158.3
XP_008360979.2, XM_008362757.3
XP_008367648.2, XM_008369426.3
XP_008373079.2, XM_008374857.3
XP_008373080.2, XM_008374858.3
XP_008377992.2, XM_008379770.3
XP_028946586.1, XM_029090753.1
XP_028965501.1, XM_029109668.1
XP_008376604.2, XM_008378382.3
XP_008376605.2, XM_008378383.3
XP_008376606.2, XM_008378384.3
XP_008376607.2, XM_008378385.3
XP_008379852.2, XM_008381630.3
XP_008379858.2, XM_008381636.3
XP_017188903.2, XM_017333414.2
XP_008356857.1, XM_008358635.3
XP_008371890.2, XM_008373668.3
XP_008384935.2, XM_008386713.3
XP_028944184.1, XM_029088351.1
XP_028957250.1, XM_029101417.1
XP_008389360.3, XM_008391138.3
XP_008357242.2, XM_008359020.3
XP_008357243.2, XM_008359021.3
XP_008363385.2, XM_008365163.3
XP_028944606.1, XM_029088773.1
XP_028955825.1, XM_029099992.1
XP_028955826.1, XM_029099993.1
XP_028955828.1, XM_029099995.1
XP_028955829.1, XM_029099996.1
NP_001280916.1, NM_001293987.1
XP_008355715.2, XM_008357493.3
XP_008384790.2, XM_008386568.3
XP_008385049.2, XM_008386827.3
XP_017186549.2, XM_017331060.2
XP_017191220.2, XM_017335731.2
XP_028945489.1, XM_029089656.1
XP_028955470.1, XM_029099637.1
NP_001315716.1, NM_001328787.1
XP_008340670.3, XM_008342448.3
XP_008372398.2, XM_008374176.3
XP_008372399.2, XM_008374177.3
XP_028947637.1, XM_029091804.1
XP_008354540.2, XM_008356318.3
XP_008370245.2, XM_008372023.2
XP_008370246.2, XM_008372024.2
XP_008388335.2, XM_008390113.3
XP_017182763.2, XM_017327274.2
XP_028943966.1, XM_029088133.1
XP_028943967.1, XM_029088134.1
XP_008356202.2, XM_008357980.3
XP_008370713.2, XM_008372491.3
XP_008372779.1, XM_008374557.3
XP_008382936.1, XM_008384714.3
XP_008388688.2, XM_008390466.3
XP_008391891.2, XM_008393669.3
XP_028961791.1, XM_029105958.1
XP_008373975.1, XM_008375753.3
XP_008373984.1, XM_008375762.3
XP_028957083.1, XM_029101250.1
XP_028957084.1, XM_029101251.1
XP_028957085.1, XM_029101252.1
XP_028957086.1, XM_029101253.1
XP_028957087.1, XM_029101254.1
XP_008361241.2, XM_008363019.3
XP_008368384.2, XM_008370162.3
XP_008385932.2, XM_008387710.3
XP_028947855.1, XM_029092022.1
XP_008348888.2, XM_008350666.3
XP_008370265.2, XM_008372043.3
XP_008370266.2, XM_008372044.3
XP_008384516.2, XM_008386294.3
XP_008357349.2, XM_008359127.3
XP_008393666.2, XM_008395444.3
XP_008343435.3, XM_008345213.3
XP_008376151.1, XM_008377929.3
XP_008376754.1, XM_008378532.3
XP_008376755.1, XM_008378533.3
XP_008376756.1, XM_008378534.3
XP_008381203.1, XM_008382981.3
XP_017188939.1, XM_017333450.2
XP_028955424.1, XM_029099591.1
XP_008346060.2, XM_008347838.3
XP_008346062.2, XM_008347840.3
XP_028958751.1, XM_029102918.1
XP_008340829.1, XM_008342607.3
XP_008379039.2, XM_008380817.3
XP_008379040.2, XM_008380818.3
XP_008390720.1, XM_008392498.3
XP_008355217.2, XM_008356995.3
XP_008385460.1, XM_008387238.3
XP_008386929.2, XM_008388707.3
XP_008391742.2, XM_008393520.3
XP_017177951.2, XM_017322462.2
XP_008344580.2, XM_008346358.3
XP_008356800.2, XM_008358578.3
XP_028951718.1, XM_029095885.1
XP_028955831.1, XM_029099998.1
XP_028955832.1, XM_029099999.1
XP_028955833.1, XM_029100000.1
XP_028955834.1, XM_029100001.1
XP_008373978.1, XM_008375756.3
XP_008373980.1, XM_008375758.3
XP_008394100.2, XM_008395878.3
XP_017188438.1, XM_017332949.2
XP_017188439.1, XM_017332950.2
XP_028953300.1, XM_029097467.1
XP_008345436.1, XM_008347214.3
XP_008345437.1, XM_008347215.3
XP_008345438.1, XM_008347216.3
XP_008355149.2, XM_008356927.3
XP_008387720.2, XM_008389498.3
XP_028944282.1, XM_029088449.1
XP_028945386.1, XM_029089553.1
XP_028955576.1, XM_029099743.1
XP_008352099.1, XM_008353877.3
XP_008360618.1, XM_008362396.2
XP_008375435.1, XM_008377213.3
XP_008375443.1, XM_008377221.3
XP_008375450.1, XM_008377228.3
XP_017189103.1, XM_017333614.2
XP_028964259.1, XM_029108426.1
XP_028964261.1, XM_029108428.1
XP_028964262.1, XM_029108429.1
XP_008343924.2, XM_008345702.3
XP_008354355.2, XM_008356133.3
XP_008354357.2, XM_008356135.3
XP_008354358.2, XM_008356136.3
XP_008384984.2, XM_008386762.3
XP_008384999.2, XM_008386777.3
XP_008385038.2, XM_008386816.3
XP_028964709.1, XM_029108876.1
XP_008339189.1, XM_008340967.1
XP_008341051.1, XM_008342829.3
XP_008347900.1, XM_008349678.1
XP_008367200.1, XM_008368978.3
XP_008370709.2, XM_008372487.3
XP_008372317.2, XM_008374095.3
XP_008372318.2, XM_008374096.3
XP_008372319.2, XM_008374097.3
XP_008372320.2, XM_008374098.3
XP_008382946.1, XM_008384724.3
XP_008382947.1, XM_008384725.3
XP_008382948.1, XM_008384726.3
XP_008388683.1, XM_008390461.3
XP_028965830.1, XM_029109997.1
XP_008345404.2, XM_008347182.3
XP_008375621.2, XM_008377399.3
XP_008393488.2, XM_008395266.3
XP_028948865.1, XM_029093032.1
XP_008356183.1, XM_008357961.3
XP_008359617.2, XM_008361395.3
XP_008385370.1, XM_008387148.3
XP_008387551.1, XM_008389329.3
XP_008361880.1, XM_008363658.3
XP_028955796.1, XM_029099963.1
XP_008337855.2, XM_008339633.3
XP_008342636.2, XM_008344414.3
XP_008377919.2, XM_008379697.3
XP_008393577.1, XM_008395355.3
XP_028944862.1, XM_029089029.1
XP_028964108.1, XM_029108275.1
NP_001280879.1, NM_001293950.1
XP_008382290.2, XM_008384068.3
XP_028949606.1, XM_029093773.1
XP_028949607.1, XM_029093774.1
XP_008341208.2, XM_008342986.3
XP_008341209.2, XM_008342987.3
XP_008341210.2, XM_008342988.3
XP_008375423.1, XM_008377201.3
XP_008375425.1, XM_008377203.3
XP_008389298.2, XM_008391076.3
XP_008389299.2, XM_008391077.3
XP_008342687.2, XM_008344465.3
XP_008380922.1, XM_008382700.3
XP_017179420.2, XM_017323931.2
XP_028950413.1, XM_029094580.1
XP_028962797.1, XM_029106964.1
XP_008338178.2, XM_008339956.3
XP_008338179.2, XM_008339957.3
XP_008338988.2, XM_008340766.3
XP_017178669.2, XM_017323180.2
XP_028947299.1, XM_029091466.1
XP_028947300.1, XM_029091467.1
XP_028947304.1, XM_029091471.1
XP_028947308.1, XM_029091475.1
XP_028947316.1, XM_029091483.1
XP_028947320.1, XM_029091487.1
XP_028951149.1, XM_029095316.1
XP_028951150.1, XM_029095317.1
XP_008375627.2, XM_008377405.2
XP_008375628.2, XM_008377406.2
XP_028949803.1, XM_029093970.1
XP_028949808.1, XM_029093975.1
XP_008342827.2, XM_008344605.3
XP_008381131.2, XM_008382909.3
XP_008381132.2, XM_008382910.3
XP_028950942.1, XM_029095109.1
XP_028952021.1, XM_029096188.1
XP_028961066.1, XM_029105233.1
XP_008341558.1, XM_008343336.3
XP_008341559.1, XM_008343337.3
XP_028947827.1, XM_029091994.1
XP_028951216.1, XM_029095383.1
XP_028963640.1, XM_029107807.1
XP_028963641.1, XM_029107808.1
XP_008364455.3, XM_008366233.3
XP_008364456.3, XM_008366234.3
XP_028962997.1, XM_029107164.1
XP_028965306.1, XM_029109473.1
XP_028965307.1, XM_029109474.1
XP_028965308.1, XM_029109475.1
XP_028965309.1, XM_029109476.1
XP_028965310.1, XM_029109477.1
XP_008352354.1, XM_008354132.2
XP_008358628.1, XM_008360406.2
XP_008380942.2, XM_008382720.3
XP_008390689.2, XM_008392467.2
XP_008339057.2, XM_008340835.3
XP_028950802.1, XM_029094969.1
XP_028963103.1, XM_029107270.1
XP_008385121.1, XM_008386899.3
XP_017190891.1, XM_017335402.2
XP_017190892.1, XM_017335403.2
XP_028957011.1, XM_029101178.1
XP_028957012.1, XM_029101179.1
XP_008380401.2, XM_008382179.3
XP_017190102.2, XM_017334613.2
XP_028947710.1, XM_029091877.1
XP_028953008.1, XM_029097175.1
XP_028953009.1, XM_029097176.1
XP_028953010.1, XM_029097177.1
XP_008372045.2, XM_008373823.3
XP_008372046.2, XM_008373824.3
XP_008386376.1, XM_008388154.3
XP_017190903.1, XM_017335414.2
XP_008376619.1, XM_008378397.3
XP_008379932.1, XM_008381710.3
XP_017188913.1, XM_017333424.2
XP_028960505.1, XM_029104672.1
XP_028960506.1, XM_029104673.1
XP_028960507.1, XM_029104674.1
XP_028960508.1, XM_029104675.1
XP_008375632.1, XM_008377410.3
XP_008375633.1, XM_008377411.3
XP_008375634.1, XM_008377412.3
XP_017188909.1, XM_017333420.2
XP_017188911.1, XM_017333422.2
XP_017188912.1, XM_017333423.2
XP_008385654.2, XM_008387432.3
XP_028946528.1, XM_029090695.1
XP_028946529.1, XM_029090696.1
XP_008355004.2, XM_008356782.3
XP_008355005.2, XM_008356783.3
XP_008355006.2, XM_008356784.3
XP_008355007.2, XM_008356785.3
XP_008355008.2, XM_008356786.3
XP_008372497.3, XM_008374275.3
XP_017183159.2, XM_017327670.2
XP_017187578.2, XM_017332089.2
XP_028965723.1, XM_029109890.1
XP_008341314.2, XM_008343092.3
XP_008365357.2, XM_008367135.3
XP_008377684.2, XM_008379462.3
XP_017189041.2, XM_017333552.2
XP_028959661.1, XM_029103828.1
XP_008343308.2, XM_008345086.3
XP_008343383.2, XM_008345161.3
XP_008345375.2, XM_008347153.3
XP_017179875.2, XM_017324386.2
XP_017180455.1, XM_017324966.2
XP_028948917.1, XM_029093084.1
XP_028948169.1, XM_029092336.1
XP_028948170.1, XM_029092337.1
XP_028948171.1, XM_029092338.1
XP_028959921.1, XM_029104088.1
XP_028959922.1, XM_029104089.1
XP_028959923.1, XM_029104090.1
XP_028959924.1, XM_029104091.1
XP_008342373.1, XM_008344151.3
XP_008380229.1, XM_008382007.3
XP_008380346.1, XM_008382124.3
XP_008393937.2, XM_008395715.3
XP_028944956.1, XM_029089123.1
XP_028956129.1, XM_029100296.1
XP_028956130.1, XM_029100297.1
XP_028964010.1, XM_029108177.1
XP_008356884.2, XM_008358662.3
XP_008373617.2, XM_008375395.3
XP_008381752.1, XM_008383530.3
XP_008389167.2, XM_008390945.3
XP_028954356.1, XM_029098523.1
XP_008339960.2, XM_008341738.3
XP_008374503.3, XM_008376281.3
XP_008389558.1, XM_008391336.3
XP_008390184.2, XM_008391962.3
XP_008393087.1, XM_008394865.3
XP_028959834.1, XM_029104001.1
XP_028959835.1, XM_029104002.1
XP_008340381.2, XM_008342159.3
XP_008359781.2, XM_008361559.3
XP_008367552.1, XM_008369330.3
XP_008392624.1, XM_008394402.3
XP_008392625.2, XM_008394403.3
XP_008392626.1, XM_008394404.3
XP_008393340.2, XM_008395118.3
XP_008388499.2, XM_008390277.3
XP_008390591.1, XM_008392369.3
XP_028951729.1, XM_029095896.1
XP_028957260.1, XM_029101427.1
XP_028957261.1, XM_029101428.1
NP_001280770.1, NM_001293841.1
NP_001280794.1, NM_001293865.1
NP_001280813.1, NM_001293884.1
NP_001280887.1, NM_001293958.1
XP_008376539.1, XM_008378317.3
XP_028945350.1, XM_029089517.1
XP_008350612.1, XM_008352390.3
XP_008376112.1, XM_008377890.3
XP_008376697.2, XM_008378475.3
XP_008380616.1, XM_008382394.3
XP_008380624.1, XM_008382402.3
XP_008361233.2, XM_008363011.3
XP_008372744.1, XM_008374522.3
XP_008372745.1, XM_008374523.3
XP_008372746.1, XM_008374524.3
XP_008372748.1, XM_008374526.3
XP_008372749.1, XM_008374527.3
XP_008372750.1, XM_008374528.3
XP_017187968.1, XM_017332479.2
XP_028955756.1, XM_029099923.1
XP_028955757.1, XM_029099924.1
XP_008337788.1, XM_008339566.3
XP_008388551.2, XM_008390329.3
XP_008393602.1, XM_008395380.3
XP_017178692.1, XM_017323203.2
XP_017189456.2, XM_017333967.2
XP_028944697.1, XM_029088864.1
XP_028944701.1, XM_029088868.1
XP_028944705.1, XM_029088872.1
XP_008353298.2, XM_008355076.3
XP_008372315.2, XM_008374093.3
XP_008382950.1, XM_008384728.3
XP_008391050.2, XM_008392828.3
XP_028958515.1, XM_029102682.1
XP_008370752.2, XM_008372530.3
XP_008370753.2, XM_008372531.3
XP_008388732.2, XM_008390510.3
XP_017191941.2, XM_017336452.2
XP_028946003.1, XM_029090170.1
XP_028957406.1, XM_029101573.1
XP_028957407.1, XM_029101574.1
XP_017192377.2, XM_017336888.2
XP_028951499.1, XM_029095666.1
XP_028951500.1, XM_029095667.1
XP_008383507.2, XM_008385285.3
XP_008390415.2, XM_008392193.3
XP_008390416.2, XM_008392194.3
XP_017179183.1, XM_017323694.2
XP_017179184.1, XM_017323695.2
XP_028951297.1, XM_029095464.1
XP_028958929.1, XM_029103096.1
XP_008381721.2, XM_008383499.3
XP_008381722.2, XM_008383500.3
XP_008381723.2, XM_008383501.3
XP_017190627.2, XM_017335138.2
XP_028957671.1, XM_029101838.1
XP_028957672.1, XM_029101839.1
XP_008355523.2, XM_008357301.3
XP_008388113.2, XM_008389891.3
XP_008388114.2, XM_008389892.3
XP_028962367.1, XM_029106534.1
XP_008346233.1, XM_008348011.3
XP_008346239.1, XM_008348017.3
XP_008375400.2, XM_008377178.3
XP_008387456.1, XM_008389234.3
XP_008392516.1, XM_008394294.3
XP_028946619.1, XM_029090786.1
XP_028961054.1, XM_029105221.1
XP_008343193.2, XM_008344971.3
XP_008351137.2, XM_008352915.3
XP_008370361.2, XM_008372139.3
XP_008389661.1, XM_008391439.3
XP_028952212.1, XM_029096379.1
XP_008355249.2, XM_008357027.3
XP_008355250.2, XM_008357028.3
XP_008355251.2, XM_008357029.3
XP_008355252.2, XM_008357030.3
XP_008355253.2, XM_008357031.3
XP_008355254.2, XM_008357032.3
XP_008355255.2, XM_008357033.3
XP_008385580.2, XM_008387358.3
XP_017183213.2, XM_017327724.2
XP_017183215.2, XM_017327726.2
XP_017191422.2, XM_017335933.2
XP_028944539.1, XM_029088706.1
XP_028944541.1, XM_029088708.1
XP_028955779.1, XM_029099946.1
XP_028955781.1, XM_029099948.1
XP_028955782.1, XM_029099949.1
XP_028955783.1, XM_029099950.1
XP_028955784.1, XM_029099951.1
XP_008344377.1, XM_008346155.2
XP_008373881.1, XM_008375659.3
XP_008386964.2, XM_008388742.2
XP_008391780.1, XM_008393558.2
XP_028946645.1, XM_029090812.1
XP_028946660.1, XM_029090827.1
XP_008372424.2, XM_008374202.3
XP_008382666.2, XM_008384444.3
XP_017190632.2, XM_017335143.2
XP_028965767.1, XM_029109934.1
XP_008374581.3, XM_008376359.3
XP_008393354.3, XM_008395132.3
XP_028949886.1, XM_029094053.1
XP_008343772.1, XM_008345550.3
XP_008344578.2, XM_008346356.3
XP_008367699.1, XM_008369477.3
XP_008375931.1, XM_008377709.3
XP_008376662.1, XM_008378440.3
XP_008377768.1, XM_008379546.3
NP_001280982.1, NM_001294053.1
XP_008360986.2, XM_008362764.3
XP_008361403.2, XM_008363181.3
XP_008373097.2, XM_008374875.3
XP_008391501.1, XM_008393279.3
XP_028965474.1, XM_029109641.1
XP_008338675.1, XM_008340453.3
XP_008377320.1, XM_008379098.3
XP_008377321.1, XM_008379099.3
XP_008377406.2, XM_008379184.3
XP_008382241.2, XM_008384019.3
XP_008388921.2, XM_008390699.3
XP_008391970.2, XM_008393748.3
XP_017192929.2, XM_017337440.2
XP_017192932.2, XM_017337443.2
XP_028951321.1, XM_029095488.1
XP_028951322.1, XM_029095489.1
XP_028951323.1, XM_029095490.1
XP_028951324.1, XM_029095491.1
XP_028951325.1, XM_029095492.1
XP_028951326.1, XM_029095493.1
XP_028951327.1, XM_029095494.1
XP_028951328.1, XM_029095495.1
XP_008347258.2, XM_008349036.3
XP_008351257.2, XM_008353035.3
XP_008380864.2, XM_008382642.3
XP_017191124.2, XM_017335635.2
XP_028944703.1, XM_029088870.1
XP_028944704.1, XM_029088871.1
XP_028955940.1, XM_029100107.1
XP_028955941.1, XM_029100108.1
XP_008339479.2, XM_008341257.2
XP_008341728.2, XM_008343506.2
XP_008373062.2, XM_008374840.2
XP_008374386.2, XM_008376164.2
XP_008374920.2, XM_008376698.2
XP_008374921.2, XM_008376699.2
XP_008374943.1, XM_008376721.1
XP_008374983.2, XM_008376761.2
XP_008383752.1, XM_008385530.3
XP_008385722.2, XM_008387500.3
XP_008387269.3, XM_008389047.3
XP_008393395.2, XM_008395173.3
XP_028945628.1, XM_029089795.1
XP_028948113.1, XM_029092280.1
XP_028952120.1, XM_029096287.1
XP_028954029.1, XM_029098196.1
XP_028954481.1, XM_029098648.1
XP_028954837.1, XM_029099004.1
XP_028956788.1, XM_029100955.1
XP_028958596.1, XM_029102763.1
XP_028958597.1, XM_029102764.1
XP_028958598.1, XM_029102765.1
XP_028958600.1, XM_029102767.1
XP_028958601.1, XM_029102768.1
XP_028959334.1, XM_029103501.1
XP_028964783.1, XM_029108950.1
XP_028964785.1, XM_029108952.1
NP_001280774.1, NM_001293845.1
XP_008339754.2, XM_008341532.3
XP_008379463.2, XM_008381241.3
XP_008389368.2, XM_008391146.3
XP_017185204.2, XM_017329715.2
XP_028953468.1, XM_029097635.1
XP_008375050.2, XM_008376828.3
XP_008375051.2, XM_008376829.3
XP_008375052.2, XM_008376830.3
XP_008393495.2, XM_008395273.3
XP_008393496.2, XM_008395274.3
XP_017177949.2, XM_017322460.2
XP_028959971.1, XM_029104138.1
XP_008356970.1, XM_008358748.3
XP_008356975.1, XM_008358753.3
XP_008382367.1, XM_008384145.3
XP_008384943.2, XM_008386721.3
XP_028957837.1, XM_029102004.1
XP_028956593.1, XM_029100760.1
XP_008367093.2, XM_008368871.3
XP_008386201.2, XM_008387979.3
XP_008388448.2, XM_008390226.3
XP_008388449.2, XM_008390227.3
XP_008389670.1, XM_008391448.3
XP_028957228.1, XM_029101395.1
XP_028957229.1, XM_029101396.1
XP_008337548.2, XM_008339326.3
XP_008341695.1, XM_008343473.3
XP_008354029.2, XM_008355807.3
XP_028961581.1, XM_029105748.1
NP_001280875.1, NM_001293946.1
NP_001280973.1, NM_001294044.1
XP_008382962.1, XM_008384740.3
XP_017185149.2, XM_017329660.2
XP_028945976.1, XM_029090143.1
XP_028958530.1, XM_029102697.1
XP_008338598.2, XM_008340376.3
XP_008344380.2, XM_008346158.3
XP_008345100.2, XM_008346878.3
XP_008360621.2, XM_008362399.2
XP_008361562.1, XM_008363340.3
XP_008361572.2, XM_008363350.3
XP_017178546.2, XM_017323057.2
XP_028954675.1, XM_029098842.1
XP_008370351.2, XM_008372129.3
XP_008370352.2, XM_008372130.3
XP_008388438.2, XM_008390216.3
XP_008388439.2, XM_008390217.2
XP_028945784.1, XM_029089951.1
XP_028945785.1, XM_029089952.1
XP_028945786.1, XM_029089953.1
XP_008361503.2, XM_008363281.3
XP_008394011.2, XM_008395789.3
XP_028950995.1, XM_029095162.1
XP_028943986.1, XM_029088153.1
XP_028943987.1, XM_029088154.1
XP_028943988.1, XM_029088155.1
XP_028955426.1, XM_029099593.1
XP_028955427.1, XM_029099594.1
XP_008348947.2, XM_008350725.3
XP_008365078.2, XM_008366856.3
XP_028958124.1, XM_029102291.1
XP_028958125.1, XM_029102292.1
XP_028958126.1, XM_029102293.1
XP_028965671.1, XM_029109838.1
XP_008364966.1, XM_008366744.3
XP_008364967.1, XM_008366745.3
XP_008364968.1, XM_008366746.3
XP_017185948.1, XM_017330459.2
NP_001280839.1, NM_001293910.1
XP_008351757.1, XM_008353535.3
XP_008361827.1, XM_008363605.3
XP_008389758.2, XM_008391536.3
XP_028963504.1, XM_029107671.1
