protein, rna
XP_007207880.2, XM_007207818.2
XP_007199654.1, XM_007199592.2
XP_007201417.2, XM_007201355.2
XP_020409362.1, XM_020553773.1
XP_020409363.1, XM_020553774.1
XP_020409364.1, XM_020553775.1
XP_020409365.1, XM_020553776.1
XP_007209185.1, XM_007209123.2
XP_007215475.1, XM_007215413.2
XP_007222794.2, XM_007222732.2
XP_007209109.1, XM_007209047.2
XP_007215254.1, XM_007215192.2
XP_020410677.1, XM_020555088.1
XP_007225327.1, XM_007225265.2
XP_007200454.1, XM_007200392.2
XP_007223281.1, XM_007223219.2
XP_020411008.1, XM_020555419.1
XP_020424757.1, XM_020569168.1
XP_020425116.1, XM_020569527.1
XP_007206129.1, XM_007206067.2
XP_020424057.1, XM_020568468.1
XP_020415231.1, XM_020559642.1
XP_020420012.1, XM_020564423.1
XP_007202123.1, XM_007202061.2
XP_007202124.1, XM_007202062.2
XP_007202125.1, XM_007202063.2
XP_020424398.1, XM_020568809.1
XP_020424399.1, XM_020568810.1
XP_020424400.1, XM_020568811.1
XP_020425251.1, XM_020569662.1
XP_007222357.1, XM_007222295.2
XP_007203980.2, XM_007203918.2
XP_020422959.1, XM_020567370.1
XP_007215820.1, XM_007215758.2
XP_007224351.2, XM_007224289.2
XP_020415017.1, XM_020559428.1
XP_020415018.1, XM_020559429.1
XP_007212915.2, XM_007212853.2
XP_007213725.2, XM_007213663.2
XP_007214002.2, XM_007213940.2
XP_007217907.1, XM_007217845.2
XP_007217914.2, XM_007217852.2
XP_020409500.1, XM_020553911.1
XP_020409501.1, XM_020553912.1
XP_007213438.2, XM_007213376.2
XP_007214391.1, XM_007214329.2
XP_007216423.2, XM_007216361.2
XP_020417773.1, XM_020562184.1
XP_007219739.1, XM_007219677.2
XP_020420606.1, XM_020565017.1
XP_020422203.1, XM_020566614.1
XP_020422473.1, XM_020566884.1
XP_007204598.1, XM_007204536.2
XP_020423703.1, XM_020568114.1
XP_007203884.1, XM_007203822.2
XP_007209162.2, XM_007209100.2
XP_020424272.1, XM_020568683.1
XP_007218980.1, XM_007218918.2
XP_020411707.1, XM_020556118.1
XP_020411708.1, XM_020556119.1
XP_020419427.1, XM_020563838.1
XP_020419428.1, XM_020563839.1
XP_007204266.1, XM_007204204.2
XP_007207630.2, XM_007207568.2
XP_007213621.2, XM_007213559.2
XP_007214637.1, XM_007214575.2
XP_020416772.1, XM_020561183.1
XP_007199195.1, XM_007199133.2
XP_007222539.1, XM_007222477.2
XP_020410014.1, XM_020554425.1
XP_020410015.1, XM_020554426.1
XP_007220246.2, XM_007220184.2
XP_020424165.1, XM_020568576.1
XP_020424166.1, XM_020568577.1
XP_020426337.1, XM_020570748.1
XP_020426341.1, XM_020570752.1
XP_020426345.1, XM_020570756.1
XP_020426348.1, XM_020570759.1
XP_007205519.2, XM_007205457.2
XP_007210953.2, XM_007210891.2
XP_007226843.2, XM_007226781.2
XP_007205855.1, XM_007205793.2
XP_007205898.1, XM_007205836.2
XP_007206400.1, XM_007206338.2
XP_020422170.1, XM_020566581.1
XP_007212363.1, XM_007212301.2
XP_007212798.2, XM_007212736.2
XP_007215607.1, XM_007215545.2
XP_007217784.2, XM_007217722.2
XP_020416313.1, XM_020560724.1
XP_020417623.1, XM_020562034.1
XP_007200564.1, XM_007200502.2
XP_007205947.1, XM_007205885.2
XP_007225893.1, XM_007225831.2
XP_007225894.1, XM_007225832.2
XP_007215509.1, XM_007215447.2
XP_007223023.1, XM_007222961.2
XP_020416169.1, XM_020560580.1
XP_007206641.1, XM_007206579.2
XP_007206849.1, XM_007206787.2
XP_007207707.1, XM_007207645.2
XP_007207766.1, XM_007207704.2
XP_007215602.2, XM_007215540.2
XP_007216116.1, XM_007216054.2
XP_007218171.1, XM_007218109.2
XP_007222175.2, XM_007222113.2
XP_007224100.2, XM_007224038.2
XP_020409521.1, XM_020553932.1
XP_020423357.1, XM_020567768.1
XP_020424825.1, XM_020569236.1
XP_007206112.1, XM_007206050.2
XP_007209749.1, XM_007209687.2
XP_007226046.1, XM_007225984.2
XP_020419862.1, XM_020564273.1
XP_020421864.1, XM_020566275.1
XP_007205367.1, XM_007205305.2
XP_007224341.1, XM_007224279.2
XP_007218302.1, XM_007218240.2
XP_020413821.1, XM_020558232.1
XP_020411970.1, XM_020556381.1
XP_020412378.1, XM_020556789.1
XP_020421767.1, XM_020566178.1
XP_020425587.1, XM_020569998.1
XP_020425588.1, XM_020569999.1
XP_020425589.1, XM_020570000.1
XP_020421598.1, XM_020566009.1
XP_020421601.1, XM_020566012.1
XP_007217002.1, XM_007216940.2
XP_007227068.1, XM_007227006.2
XP_007225477.1, XM_007225415.2
XP_020424571.1, XM_020568982.1
XP_007212421.2, XM_007212359.2
XP_020418514.1, XM_020562925.1
XP_007201686.2, XM_007201624.2
XP_007225337.1, XM_007225275.2
XP_020409391.1, XM_020553802.1
XP_020409392.1, XM_020553803.1
XP_020423653.1, XM_020568064.1
XP_007204334.1, XM_007204272.2
XP_007208279.2, XM_007208217.2
XP_020422980.1, XM_020567391.1
XP_007201084.1, XM_007201022.2
XP_007205330.1, XM_007205268.2
XP_020425941.1, XM_020570352.1
XP_020425942.1, XM_020570353.1
XP_020425943.1, XM_020570354.1
XP_020425944.1, XM_020570355.1
XP_007199689.1, XM_007199627.2
XP_007213713.1, XM_007213651.2
XP_020419279.1, XM_020563690.1
XP_020419280.1, XM_020563691.1
XP_007214947.1, XM_007214885.2
XP_020418204.1, XM_020562615.1
XP_007199609.1, XM_007199547.2
XP_007212996.1, XM_007212934.2
XP_007213165.2, XM_007213103.2
XP_007214123.1, XM_007214061.2
XP_007205101.1, XM_007205039.2
XP_020420812.1, XM_020565223.1
XP_020420813.1, XM_020565224.1
XP_007221560.1, XM_007221498.2
XP_007222172.1, XM_007222110.2
XP_020411156.1, XM_020555567.1
XP_020411157.1, XM_020555568.1
XP_020414850.1, XM_020559261.1
XP_007201814.1, XM_007201752.2
XP_007206311.2, XM_007206249.2
XP_007211645.2, XM_007211583.2
XP_007215741.1, XM_007215679.2
XP_007218200.2, XM_007218138.2
XP_020413938.1, XM_020558349.1
XP_020414343.1, XM_020558754.1
XP_020414344.1, XM_020558755.1
XP_020418401.1, XM_020562812.1
XP_007208049.1, XM_007207987.2
XP_007203003.2, XM_007202941.2
XP_007222383.1, XM_007222321.2
XP_020417726.1, XM_020562137.1
XP_007213985.2, XM_007213923.2
XP_020416650.1, XM_020561061.1
XP_020416651.1, XM_020561062.1
XP_007201137.1, XM_007201075.2
XP_020419093.1, XM_020563504.1
XP_007202032.2, XM_007201970.2
XP_007202033.1, XM_007201971.2
XP_007204333.1, XM_007204271.2
XP_007204477.2, XM_007204415.2
XP_007224138.1, XM_007224076.2
XP_020426174.1, XM_020570585.1
XP_020426178.1, XM_020570589.1
XP_020426185.1, XM_020570596.1
XP_020426189.1, XM_020570600.1
XP_007220631.1, XM_007220569.2
XP_020412539.1, XM_020556950.1
XP_020412540.1, XM_020556951.1
XP_007202593.1, XM_007202531.2
XP_007226111.1, XM_007226049.2
XP_007223133.1, XM_007223071.2
XP_020419756.1, XM_020564167.1
XP_020419763.1, XM_020564174.1
XP_020419767.1, XM_020564178.1
XP_007205435.1, XM_007205373.2
XP_007205437.2, XM_007205375.2
XP_007222414.1, XM_007222352.2
XP_007216467.1, XM_007216405.2
XP_007221864.2, XM_007221802.2
XP_007223019.2, XM_007222957.2
XP_020410858.1, XM_020555269.1
XP_020419897.1, XM_020564308.1
XP_007211759.1, XM_007211697.2
XP_007216076.2, XM_007216014.2
XP_020415384.1, XM_020559795.1
XP_020423949.1, XM_020568360.1
XP_020423950.1, XM_020568361.1
XP_007198962.2, XM_007198900.2
XP_007201394.1, XM_007201332.2
XP_007212109.1, XM_007212047.2
XP_007200506.2, XM_007200444.2
XP_007223914.1, XM_007223852.2
XP_020426486.1, XM_020570897.1
XP_020423164.1, XM_020567575.1
XP_007210367.1, XM_007210305.2
XP_007225259.2, XM_007225197.2
XP_020419325.1, XM_020563736.1
XP_020419326.1, XM_020563737.1
XP_020419327.1, XM_020563738.1
XP_020419328.1, XM_020563739.1
XP_020419329.1, XM_020563740.1
XP_007209970.1, XM_007209908.2
XP_007219266.2, XM_007219204.2
XP_020413047.1, XM_020557458.1
XP_020413502.1, XM_020557913.1
XP_020415593.1, XM_020560004.1
XP_020416172.1, XM_020560583.1
XP_007211564.1, XM_007211502.2
XP_007212369.1, XM_007212307.2
XP_007214419.1, XM_007214357.2
XP_020418714.1, XM_020563125.1
XP_020418715.1, XM_020563126.1
XP_020409931.1, XM_020554342.1
XP_020415103.1, XM_020559514.1
XP_020415104.1, XM_020559515.1
XP_020415105.1, XM_020559516.1
XP_020415106.1, XM_020559517.1
XP_020415107.1, XM_020559518.1
XP_020412342.1, XM_020556753.1
XP_020412344.1, XM_020556755.1
XP_020412345.1, XM_020556756.1
XP_020412346.1, XM_020556757.1
XP_020412347.1, XM_020556758.1
XP_020412348.1, XM_020556759.1
XP_020412349.1, XM_020556760.1
XP_020415033.1, XM_020559444.1
XP_020415035.1, XM_020559446.1
XP_020415036.1, XM_020559447.1
XP_020415037.1, XM_020559448.1
XP_020415038.1, XM_020559449.1
XP_020415039.1, XM_020559450.1
XP_020415040.1, XM_020559451.1
XP_020415041.1, XM_020559452.1
XP_020415042.1, XM_020559453.1
XP_020415043.1, XM_020559454.1
XP_020415044.1, XM_020559455.1
XP_007212136.1, XM_007212074.2
XP_007212171.1, XM_007212109.2
XP_007202553.1, XM_007202491.2
XP_020411684.1, XM_020556095.1
XP_020423028.1, XM_020567439.1
XP_020424878.1, XM_020569289.1
XP_020424879.1, XM_020569290.1
XP_020424880.1, XM_020569291.1
XP_020424881.1, XM_020569292.1
XP_020413451.1, XM_020557862.1
XP_007207381.1, XM_007207319.2
XP_007223307.1, XM_007223245.2
XP_020421894.1, XM_020566305.1
XP_020421895.1, XM_020566306.1
XP_007209092.1, XM_007209030.2
XP_020410961.1, XM_020555372.1
XP_020419857.1, XM_020564268.1
XP_007211376.1, XM_007211314.2
XP_020417445.1, XM_020561856.1
XP_020418210.1, XM_020562621.1
XP_020418211.1, XM_020562622.1
XP_007214480.1, XM_007214418.2
XP_007215257.1, XM_007215195.2
XP_020414677.1, XM_020559088.1
XP_020414678.1, XM_020559089.1
XP_020416770.1, XM_020561181.1
XP_007207491.1, XM_007207429.2
XP_007218592.1, XM_007218530.2
XP_007209656.1, XM_007209594.2
XP_007216735.1, XM_007216673.2
XP_020419054.1, XM_020563465.1
XP_007202352.1, XM_007202290.2
XP_007210516.1, XM_007210454.2
XP_020419836.1, XM_020564247.1
XP_007205131.1, XM_007205069.2
XP_007219044.1, XM_007218982.2
XP_020412324.1, XM_020556735.1
XP_020410944.1, XM_020555355.1
XP_020423579.1, XM_020567990.1
XP_007200303.1, XM_007200241.2
XP_007222001.1, XM_007221939.2
XP_020409288.1, XM_020553699.1
XP_020409289.1, XM_020553700.1
XP_020409290.1, XM_020553701.1
XP_007200771.1, XM_007200709.2
XP_007222961.2, XM_007222899.2
XP_020410370.1, XM_020554781.1
XP_020410371.1, XM_020554782.1
XP_020410372.1, XM_020554783.1
XP_007222665.2, XM_007222603.2
XP_007223973.1, XM_007223911.2
XP_007224166.2, XM_007224104.2
XP_020410317.1, XM_020554728.1
XP_007199778.1, XM_007199716.2
XP_007201990.2, XM_007201928.2
XP_007203807.1, XM_007203745.2
XP_020424865.1, XM_020569276.1
XP_020424866.1, XM_020569277.1
XP_020426340.1, XM_020570751.1
XP_007198829.1, XM_007198767.2
XP_007211793.1, XM_007211731.2
XP_007211794.1, XM_007211732.2
XP_020415547.1, XM_020559958.1
XP_020412515.1, XM_020556926.1
XP_020412516.1, XM_020556927.1
XP_020412517.1, XM_020556928.1
XP_020412518.1, XM_020556929.1
XP_020418881.1, XM_020563292.1
XP_020418882.1, XM_020563293.1
XP_007207154.2, XM_007207092.2
XP_020412107.1, XM_020556518.1
XP_020412108.1, XM_020556519.1
XP_020412110.1, XM_020556521.1
XP_020412111.1, XM_020556522.1
XP_007199719.1, XM_007199657.2
XP_007226295.2, XM_007226233.2
XP_020425580.1, XM_020569991.1
XP_007209253.1, XM_007209191.2
XP_007209259.1, XM_007209197.2
XP_007212380.1, XM_007212318.2
XP_020417071.1, XM_020561482.1
XP_007227051.1, XM_007226989.2
XP_020422544.1, XM_020566955.1
XP_007204981.1, XM_007204919.2
XP_007208289.1, XM_007208227.2
XP_007218951.1, XM_007218889.2
XP_007206474.1, XM_007206412.2
XP_007218339.1, XM_007218277.2
XP_007226723.1, XM_007226661.2
XP_007205259.1, XM_007205197.2
XP_007211787.1, XM_007211725.2
XP_020413240.1, XM_020557651.1
XP_020413241.1, XM_020557652.1
XP_007209235.1, XM_007209173.2
XP_007211433.1, XM_007211371.2
XP_007220471.1, XM_007220409.2
XP_020419825.1, XM_020564236.1
XP_020419826.1, XM_020564237.1
XP_020419827.1, XM_020564238.1
XP_007210171.1, XM_007210109.2
XP_007215199.1, XM_007215137.2
XP_020416554.1, XM_020560965.1
XP_020417579.1, XM_020561990.1
XP_007211687.1, XM_007211625.2
XP_007223384.1, XM_007223322.2
XP_007223385.1, XM_007223323.2
XP_020416897.1, XM_020561308.1
XP_020419539.1, XM_020563950.1
XP_020419543.1, XM_020563954.1
XP_020419549.1, XM_020563960.1
XP_020423758.1, XM_020568169.1
XP_007204261.2, XM_007204199.2
XP_007207210.2, XM_007207148.2
XP_007221958.1, XM_007221896.2
XP_020425980.1, XM_020570391.1
XP_020425983.1, XM_020570394.1
XP_020413213.1, XM_020557624.1
XP_020413214.1, XM_020557625.1
XP_020423967.1, XM_020568378.1
XP_007201229.1, XM_007201167.2
XP_007203493.1, XM_007203431.2
XP_007224695.1, XM_007224633.2
XP_020409444.1, XM_020553855.1
XP_007201736.2, XM_007201674.2
XP_007211796.2, XM_007211734.2
XP_020425915.1, XM_020570326.1
XP_020425916.1, XM_020570327.1
XP_020420044.1, XM_020564455.1
XP_020417446.1, XM_020561857.1
XP_020417447.1, XM_020561858.1
XP_007204996.2, XM_007204934.2
XP_020420668.1, XM_020565079.1
XP_007208533.2, XM_007208471.2
XP_007222951.1, XM_007222889.2
XP_020422257.1, XM_020566668.1
XP_020422258.1, XM_020566669.1
XP_020422259.1, XM_020566670.1
XP_020422260.1, XM_020566671.1
XP_007207306.1, XM_007207244.2
XP_020421740.1, XM_020566151.1
XP_020421741.1, XM_020566152.1
XP_007213650.1, XM_007213588.2
XP_007214194.2, XM_007214132.2
XP_007217041.1, XM_007216979.2
XP_020416858.1, XM_020561269.1
XP_020418550.1, XM_020562961.1
XP_007199788.1, XM_007199726.2
XP_007201700.1, XM_007201638.2
XP_007208458.2, XM_007208396.2
XP_007222334.1, XM_007222272.2
XP_007208093.1, XM_007208031.2
XP_020421134.1, XM_020565545.1
XP_007208911.1, XM_007208849.2
XP_007217758.1, XM_007217696.2
XP_007226114.1, XM_007226052.2
XP_007215403.1, XM_007215341.2
XP_007222327.1, XM_007222265.2
XP_020415967.1, XM_020560378.1
XP_007210034.1, XM_007209972.2
XP_007225213.1, XM_007225151.2
XP_020414901.1, XM_020559312.1
XP_020416714.1, XM_020561125.1
XP_007215422.1, XM_007215360.2
XP_007222437.1, XM_007222375.2
XP_007222438.1, XM_007222376.2
XP_007222439.1, XM_007222377.2
XP_007206448.1, XM_007206386.2
XP_007218932.1, XM_007218870.2
XP_007213931.1, XM_007213869.2
XP_007213932.1, XM_007213870.2
XP_020417256.1, XM_020561667.1
XP_020417257.1, XM_020561668.1
XP_020417259.1, XM_020561670.1
XP_007199757.1, XM_007199695.2
XP_007199758.1, XM_007199696.2
XP_007222014.2, XM_007221952.2
XP_007222015.2, XM_007221953.2
XP_020425576.1, XM_020569987.1
XP_007204866.2, XM_007204804.2
XP_007226815.2, XM_007226753.2
XP_007224127.1, XM_007224065.2
XP_007224255.1, XM_007224193.2
XP_007224909.1, XM_007224847.2
XP_020423680.1, XM_020568091.1
XP_020413220.1, XM_020557631.1
XP_020413221.1, XM_020557632.1
XP_007209213.1, XM_007209151.2
XP_007218083.1, XM_007218021.2
XP_020420147.1, XM_020564558.1
XP_020418772.1, XM_020563183.1
XP_020418773.1, XM_020563184.1
XP_020418774.1, XM_020563185.1
XP_020418775.1, XM_020563186.1
XP_020418776.1, XM_020563187.1
XP_020418777.1, XM_020563188.1
XP_007213647.1, XM_007213585.2
XP_020411271.1, XM_020555682.1
XP_020411272.1, XM_020555683.1
XP_020421533.1, XM_020565944.1
XP_020421534.1, XM_020565945.1
XP_020421535.1, XM_020565946.1
XP_020421536.1, XM_020565947.1
XP_020421537.1, XM_020565948.1
XP_020421538.1, XM_020565949.1
XP_020421539.1, XM_020565950.1
XP_020421540.1, XM_020565951.1
XP_020421541.1, XM_020565952.1
XP_007224433.1, XM_007224371.2
XP_020421639.1, XM_020566050.1
XP_020421643.1, XM_020566054.1
XP_020421651.1, XM_020566062.1
XP_020421655.1, XM_020566066.1
XP_020421659.1, XM_020566070.1
XP_020422450.1, XM_020566861.1
XP_007204227.1, XM_007204165.2
XP_007216982.1, XM_007216920.2
XP_007221970.1, XM_007221908.2
XP_007204595.1, XM_007204533.2
XP_020424037.1, XM_020568448.1
XP_020424038.1, XM_020568449.1
XP_020424039.1, XM_020568450.1
XP_020424040.1, XM_020568451.1
XP_007202101.1, XM_007202039.2
XP_020426153.1, XM_020570564.1
XP_020426154.1, XM_020570565.1
XP_020426155.1, XM_020570566.1
XP_020412591.1, XM_020557002.1
XP_007225929.1, XM_007225867.2
XP_020409870.1, XM_020554281.1
XP_020409871.1, XM_020554282.1
XP_020410199.1, XM_020554610.1
XP_007217148.1, XM_007217086.2
XP_020414507.1, XM_020558918.1
XP_007218193.1, XM_007218131.2
XP_007218235.1, XM_007218173.2
XP_020419492.1, XM_020563903.1
XP_007208837.2, XM_007208775.2
XP_007219873.2, XM_007219811.2
XP_007221049.2, XM_007220987.2
XP_020412652.1, XM_020557063.1
XP_020412653.1, XM_020557064.1
XP_020412654.1, XM_020557065.1
XP_020412655.1, XM_020557066.1
XP_007201842.1, XM_007201780.2
XP_007202703.2, XM_007202641.2
XP_020423761.1, XM_020568172.1
XP_020425173.1, XM_020569584.1
XP_020425174.1, XM_020569585.1
XP_007209206.1, XM_007209144.2
XP_007224806.2, XM_007224744.2
XP_020411259.1, XM_020555670.1
XP_020420484.1, XM_020564895.1
XP_007207756.1, XM_007207694.2
XP_007223188.2, XM_007223126.2
XP_020425879.1, XM_020570290.1
XP_007201544.2, XM_007201482.2
XP_020411216.1, XM_020555627.1
XP_020411400.1, XM_020555811.1
XP_007224485.2, XM_007224423.2
XP_020411264.1, XM_020555675.1
XP_020425786.1, XM_020570197.1
XP_020419999.1, XM_020564410.1
XP_020420000.1, XM_020564411.1
XP_020420001.1, XM_020564412.1
XP_020420002.1, XM_020564413.1
XP_020420003.1, XM_020564414.1
XP_007213989.1, XM_007213927.2
XP_007199781.1, XM_007199719.2
XP_007208462.1, XM_007208400.2
XP_020426009.1, XM_020570420.1
XP_020426010.1, XM_020570421.1
XP_020426011.1, XM_020570422.1
XP_007209148.1, XM_007209086.2
XP_007215366.1, XM_007215304.2
XP_007224275.1, XM_007224213.2
XP_007227702.1, XM_007227640.2
XP_020419889.1, XM_020564300.1
XP_007212735.2, XM_007212673.2
XP_007213837.1, XM_007213775.2
XP_007214180.2, XM_007214118.2
XP_007214284.2, XM_007214222.2
XP_007216402.2, XM_007216340.2
XP_007216688.1, XM_007216626.2
XP_007217428.2, XM_007217366.2
XP_020414443.1, XM_020558854.1
XP_020414444.1, XM_020558855.1
XP_020418650.1, XM_020563061.1
XP_020418657.1, XM_020563068.1
XP_020418658.1, XM_020563069.1
XP_020418660.1, XM_020563071.1
XP_020418661.1, XM_020563072.1
XP_007211611.1, XM_007211549.2
XP_007215356.2, XM_007215294.2
XP_020417305.1, XM_020561716.1
XP_020417306.1, XM_020561717.1
XP_020417307.1, XM_020561718.1
XP_020417308.1, XM_020561719.1
XP_020417309.1, XM_020561720.1
XP_020417310.1, XM_020561721.1
XP_020417311.1, XM_020561722.1
XP_007209535.1, XM_007209473.2
XP_007225827.1, XM_007225765.2
XP_020417415.1, XM_020561826.1
XP_020423618.1, XM_020568029.1
XP_020423619.1, XM_020568030.1
XP_020423620.1, XM_020568031.1
XP_020417201.1, XM_020561612.1
XP_020417202.1, XM_020561613.1
XP_007220132.1, XM_007220070.2
XP_020412047.1, XM_020556458.1
XP_020412048.1, XM_020556459.1
XP_020419044.1, XM_020563455.1
XP_007213682.1, XM_007213620.2
XP_007214986.2, XM_007214924.2
XP_007203781.1, XM_007203719.2
XP_007203782.1, XM_007203720.2
XP_007215012.1, XM_007214950.2
XP_007222462.1, XM_007222400.2
XP_007227663.1, XM_007227601.2
XP_020410116.1, XM_020554527.1
XP_020410117.1, XM_020554528.1
XP_020410118.1, XM_020554529.1
XP_020410119.1, XM_020554530.1
XP_020410120.1, XM_020554531.1
XP_007209929.1, XM_007209867.2
XP_007215454.2, XM_007215392.2
XP_007226899.1, XM_007226837.2
XP_007208042.1, XM_007207980.2
XP_020412184.1, XM_020556595.1
XP_020422036.1, XM_020566447.1
XP_007217731.1, XM_007217669.2
XP_020409147.1, XM_020553558.1
XP_020412419.1, XM_020556830.1
XP_020412420.1, XM_020556831.1
XP_007204365.1, XM_007204303.2
XP_007215564.1, XM_007215502.2
XP_020425040.1, XM_020569451.1
XP_007213660.1, XM_007213598.2
XP_020417564.1, XM_020561975.1
XP_020417565.1, XM_020561976.1
XP_020417566.1, XM_020561977.1
XP_007207066.2, XM_007207004.2
XP_007211716.1, XM_007211654.2
XP_007212724.1, XM_007212662.2
XP_007212738.2, XM_007212676.2
XP_007213180.2, XM_007213118.2
XP_007214141.2, XM_007214079.2
XP_007214725.1, XM_007214663.2
XP_007215498.1, XM_007215436.2
XP_007215729.1, XM_007215667.2
XP_007216501.1, XM_007216439.2
XP_020415661.1, XM_020560072.1
XP_020417907.1, XM_020562318.1
XP_020417908.1, XM_020562319.1
XP_020417966.1, XM_020562377.1
XP_020418766.1, XM_020563177.1
XP_020411089.1, XM_020555500.1
XP_020425607.1, XM_020570018.1
XP_007202168.1, XM_007202106.2
XP_007215455.1, XM_007215393.2
XP_007222702.1, XM_007222640.2
XP_020414798.1, XM_020559209.1
XP_007209190.2, XM_007209128.2
XP_007222460.1, XM_007222398.2
XP_020409664.1, XM_020554075.1
XP_020409665.1, XM_020554076.1
XP_007199817.2, XM_007199755.2
XP_007209988.1, XM_007209926.2
XP_020420413.1, XM_020564824.1
XP_020420414.1, XM_020564825.1
XP_020426273.1, XM_020570684.1
XP_007207349.1, XM_007207287.2
XP_007218731.1, XM_007218669.2
XP_007210361.1, XM_007210299.2
XP_007210366.1, XM_007210304.2
XP_020420086.1, XM_020564497.1
XP_020420087.1, XM_020564498.1
XP_007221281.1, XM_007221219.2
XP_007221288.1, XM_007221226.2
XP_007221319.1, XM_007221257.2
XP_007226459.1, XM_007226397.2
XP_007213626.1, XM_007213564.2
XP_020415347.1, XM_020559758.1
XP_007221895.1, XM_007221833.2
XP_020420061.1, XM_020564472.1
XP_020425773.1, XM_020570184.1
XP_007211406.1, XM_007211344.2
XP_020418545.1, XM_020562956.1
XP_007203300.1, XM_007203238.2
XP_007204805.1, XM_007204743.1
XP_007206558.1, XM_007206496.2
XP_007210745.1, XM_007210683.2
XP_007200997.1, XM_007200935.2
XP_007222805.1, XM_007222743.2
XP_007210699.1, XM_007210637.1
XP_007219188.2, XM_007219126.2
XP_007220185.1, XM_007220123.2
XP_007204959.2, XM_007204897.2
XP_007207815.1, XM_007207753.2
XP_007220294.1, XM_007220232.2
XP_020422583.1, XM_020566994.1
XP_020422585.1, XM_020566996.1
XP_020422586.1, XM_020566997.1
XP_020422587.1, XM_020566998.1
XP_020422588.1, XM_020566999.1
XP_020423819.1, XM_020568230.1
XP_020423820.1, XM_020568231.1
XP_020423821.1, XM_020568232.1
XP_007199632.2, XM_007199570.2
XP_007199634.2, XM_007199572.2
XP_007201874.1, XM_007201812.2
XP_007201875.1, XM_007201813.2
XP_007222198.1, XM_007222136.2
XP_020410071.1, XM_020554482.1
XP_007213292.1, XM_007213230.2
XP_007213293.1, XM_007213231.2
XP_020418693.1, XM_020563104.1
XP_007209545.1, XM_007209483.2
XP_007209696.1, XM_007209634.2
XP_007209698.1, XM_007209636.2
XP_007210057.2, XM_007209995.2
XP_007223477.2, XM_007223415.2
XP_007223478.2, XM_007223416.2
XP_020419894.1, XM_020564305.1
XP_020419895.1, XM_020564306.1
XP_007204222.1, XM_007204160.2
XP_007204596.2, XM_007204534.2
XP_007208033.1, XM_007207971.2
XP_007208775.1, XM_007208713.2
XP_007215559.1, XM_007215497.2
XP_007223056.2, XM_007222994.2
XP_020419045.1, XM_020563456.1
XP_020419046.1, XM_020563457.1
XP_020419047.1, XM_020563458.1
XP_020419048.1, XM_020563459.1
XP_007211834.1, XM_007211772.2
XP_020419290.1, XM_020563701.1
XP_007205165.1, XM_007205103.2
XP_007224627.2, XM_007224565.2
XP_020425723.1, XM_020570134.1
XP_007207906.1, XM_007207844.2
XP_007218123.1, XM_007218061.2
XP_020412396.1, XM_020556807.1
XP_020412397.1, XM_020556808.1
XP_020412398.1, XM_020556809.1
XP_007201184.1, XM_007201122.2
XP_007212812.1, XM_007212750.2
XP_020409160.1, XM_020553571.1
XP_020425652.1, XM_020570063.1
XP_020425653.1, XM_020570064.1
XP_020425654.1, XM_020570065.1
XP_020425655.1, XM_020570066.1
XP_007210411.1, XM_007210349.2
XP_020412500.1, XM_020556911.1
XP_020412502.1, XM_020556913.1
XP_020412503.1, XM_020556914.1
XP_007198864.2, XM_007198802.2
XP_007208890.1, XM_007208828.2
XP_007211000.1, XM_007210938.2
XP_020418177.1, XM_020562588.1
XP_007225930.1, XM_007225868.2
XP_007226325.1, XM_007226263.2
XP_007217501.2, XM_007217439.2
XP_007226398.1, XM_007226336.2
XP_020421717.1, XM_020566128.1
XP_007200588.1, XM_007200526.2
XP_007205744.1, XM_007205682.2
XP_020424417.1, XM_020568828.1
XP_020424419.1, XM_020568830.1
XP_020424424.1, XM_020568835.1
XP_020424431.1, XM_020568842.1
XP_020425646.1, XM_020570057.1
XP_007207399.1, XM_007207337.2
XP_007215168.1, XM_007215106.2
XP_020416466.1, XM_020560877.1
XP_020416467.1, XM_020560878.1
XP_020419580.1, XM_020563991.1
XP_020419581.1, XM_020563992.1
XP_007204368.1, XM_007204306.2
XP_007204369.1, XM_007204307.2
XP_007215512.1, XM_007215450.2
XP_020416222.1, XM_020560633.1
XP_020424258.1, XM_020568669.1
XP_020424259.1, XM_020568670.1
XP_007227088.1, XM_007227026.2
XP_020410951.1, XM_020555362.1
XP_020424987.1, XM_020569398.1
XP_007218963.1, XM_007218901.2
XP_020413342.1, XM_020557753.1
XP_020413343.1, XM_020557754.1
XP_007226373.2, XM_007226311.2
XP_020410344.1, XM_020554755.1
XP_007225410.1, XM_007225348.2
XP_007198845.1, XM_007198783.2
XP_007212177.1, XM_007212115.2
XP_007213489.1, XM_007213427.2
XP_007221559.1, XM_007221497.2
XP_007222071.2, XM_007222009.2
XP_020409865.1, XM_020554276.1
XP_020409866.1, XM_020554277.1
XP_020414938.1, XM_020559349.1
XP_020414939.1, XM_020559350.1
XP_020414940.1, XM_020559351.1
XP_020420560.1, XM_020564971.1
XP_020422422.1, XM_020566833.1
XP_020421218.1, XM_020565629.1
XP_020421219.1, XM_020565630.1
XP_020421220.1, XM_020565631.1
XP_020421221.1, XM_020565632.1
XP_007203383.1, XM_007203321.2
XP_007210022.1, XM_007209960.2
XP_007210477.2, XM_007210415.2
XP_007210605.1, XM_007210543.2
XP_007210653.1, XM_007210591.2
