protein, rna
XP_020882417.1, XM_021026758.1
XP_020882424.1, XM_021026765.1
XP_020882427.1, XM_021026768.1
XP_020882433.1, XM_021026774.1
XP_002881254.1, XM_002881208.2
XP_020877222.1, XM_021021563.1
XP_020877223.1, XM_021021564.1
XP_020878616.1, XM_021022957.1
XP_020883961.1, XM_021028302.1
XP_002880995.1, XM_002880949.2
XP_002884225.1, XM_002884179.2
XP_020868826.1, XM_021013167.1
XP_020884738.1, XM_021029079.1
XP_020888298.1, XM_021032639.1
XP_020888306.1, XM_021032647.1
XP_002873800.1, XM_002873754.2
XP_002873801.1, XM_002873755.2
XP_002873802.1, XM_002873756.2
XP_002873803.1, XM_002873757.2
XP_002884357.1, XM_002884311.2
XP_020868585.1, XM_021012926.1
XP_020875444.1, XM_021019785.1
XP_020880946.1, XM_021025287.1
XP_020888940.1, XM_021033281.1
XP_002872075.1, XM_002872029.2
XP_002875936.2, XM_002875890.2
XP_002876602.1, XM_002876556.2
XP_002876604.1, XM_002876558.2
XP_020884872.1, XM_021029213.1
XP_020884873.1, XM_021029214.1
XP_020884874.1, XM_021029215.1
XP_020868594.1, XM_021012935.1
XP_020878930.1, XM_021023271.1
XP_020883948.1, XM_021028289.1
XP_020887954.1, XM_021032295.1
XP_002864684.1, XM_002864638.2
XP_002889674.1, XM_002889628.2
XP_020869807.1, XM_021014148.1
XP_020870838.1, XM_021015179.1
XP_020870839.1, XM_021015180.1
XP_020870840.1, XM_021015181.1
XP_002878232.1, XM_002878186.2
XP_020878873.1, XM_021023214.1
XP_020878874.1, XM_021023215.1
XP_020880486.1, XM_021024827.1
XP_020880487.1, XM_021024828.1
XP_020880488.1, XM_021024829.1
XP_020886800.1, XM_021031141.1
XP_020886801.1, XM_021031142.1
XP_002870677.1, XM_002870631.2
XP_002888613.1, XM_002888567.2
XP_002890710.1, XM_002890664.2
XP_020867040.1, XM_021011381.1
XP_020874180.1, XM_021018521.1
XP_020874490.1, XM_021018831.1
XP_020891535.1, XM_021035876.1
XP_002867509.1, XM_002867463.2
XP_002868769.1, XM_002868723.2
XP_002868770.2, XM_002868724.2
XP_002877687.1, XM_002877641.2
XP_002879346.1, XM_002879300.2
XP_002881192.1, XM_002881146.2
XP_002881235.2, XM_002881189.2
XP_002883538.1, XM_002883492.2
XP_002883579.1, XM_002883533.2
XP_002889578.1, XM_002889532.2
XP_020869103.1, XM_021013444.1
XP_020869614.1, XM_021013955.1
XP_020870366.1, XM_021014707.1
XP_020871709.1, XM_021016050.1
XP_020882798.1, XM_021027139.1
XP_020883517.1, XM_021027858.1
XP_020885072.1, XM_021029413.1
XP_020885111.1, XM_021029452.1
XP_020887089.1, XM_021031430.1
XP_020887731.1, XM_021032072.1
XP_002863775.1, XM_002863729.2
XP_002882836.2, XM_002882790.2
XP_002882837.2, XM_002882791.2
XP_002886706.1, XM_002886660.2
XP_002894496.1, XM_002894450.2
XP_020870041.1, XM_021014382.1
XP_020871125.1, XM_021015466.1
XP_020888179.1, XM_021032520.1
XP_020890494.1, XM_021034835.1
XP_020874327.1, XM_021018668.1
XP_020874328.1, XM_021018669.1
XP_020874329.1, XM_021018670.1
XP_020868651.1, XM_021012992.1
XP_020869277.1, XM_021013618.1
XP_020869278.1, XM_021013619.1
XP_020869279.1, XM_021013620.1
XP_020869280.1, XM_021013621.1
XP_020888907.1, XM_021033248.1
XP_020888908.1, XM_021033249.1
XP_020888909.1, XM_021033250.1
XP_002882816.1, XM_002882770.2
XP_002894521.1, XM_002894475.2
XP_020869745.1, XM_021014086.1
XP_020869746.1, XM_021014087.1
XP_020869747.1, XM_021014088.1
XP_002871953.1, XM_002871907.2
XP_002879705.2, XM_002879659.2
XP_020878038.1, XM_021022379.1
XP_020878039.1, XM_021022380.1
XP_020881871.1, XM_021026212.1
XP_020867110.1, XM_021011451.1
XP_020868453.1, XM_021012794.1
XP_020868454.1, XM_021012795.1
XP_020888584.1, XM_021032925.1
XP_020888585.1, XM_021032926.1
XP_020888586.1, XM_021032927.1
XP_020889120.1, XM_021033461.1
XP_020890026.1, XM_021034367.1
XP_020890027.1, XM_021034368.1
XP_002873537.1, XM_002873491.2
XP_002877567.1, XM_002877521.2
XP_002877568.1, XM_002877522.2
XP_002893583.2, XM_002893537.2
XP_020866853.1, XM_021011194.1
XP_020877226.1, XM_021021567.1
XP_020880715.1, XM_021025056.1
XP_020886455.1, XM_021030796.1
XP_002867013.1, XM_002866967.2
XP_002868891.1, XM_002868845.2
XP_002869137.1, XM_002869091.2
XP_002880389.1, XM_002880343.2
XP_020872737.1, XM_021017078.1
XP_020872738.1, XM_021017079.1
XP_020875209.1, XM_021019550.1
XP_020875210.1, XM_021019551.1
XP_020884481.1, XM_021028822.1
XP_020884482.1, XM_021028823.1
XP_020884483.1, XM_021028824.1
XP_020884484.1, XM_021028825.1
XP_020884485.1, XM_021028826.1
XP_020886164.1, XM_021030505.1
XP_002865937.1, XM_002865891.2
XP_002866066.1, XM_002866020.2
XP_020871525.1, XM_021015866.1
XP_020871693.1, XM_021016034.1
XP_020871694.1, XM_021016035.1
XP_020873666.1, XM_021018007.1
XP_002865074.2, XM_002865028.2
XP_002876066.1, XM_002876020.2
XP_002889030.1, XM_002888984.2
XP_020867750.1, XM_021012091.1
XP_020867751.1, XM_021012092.1
XP_020867752.1, XM_021012093.1
XP_020874273.1, XM_021018614.1
XP_020885613.1, XM_021029954.1
XP_020887830.1, XM_021032171.1
XP_002880268.1, XM_002880222.2
XP_020868152.1, XM_021012493.1
XP_020868153.1, XM_021012494.1
XP_020868154.1, XM_021012495.1
XP_020868155.1, XM_021012496.1
XP_020883297.1, XM_021027638.1
XP_002864854.1, XM_002864808.2
XP_020870025.1, XM_021014366.1
XP_020870035.1, XM_021014376.1
XP_020873306.1, XM_021017647.1
XP_020873307.1, XM_021017648.1
XP_020879798.1, XM_021024139.1
XP_020881981.1, XM_021026322.1
XP_020879920.1, XM_021024261.1
XP_020879921.1, XM_021024262.1
XP_020879922.1, XM_021024263.1
XP_020884439.1, XM_021028780.1
XP_020884440.1, XM_021028781.1
XP_020884441.1, XM_021028782.1
XP_020884442.1, XM_021028783.1
XP_020886747.1, XM_021031088.1
XP_020870719.1, XM_021015060.1
XP_020870720.1, XM_021015061.1
XP_020870721.1, XM_021015062.1
XP_020871100.1, XM_021015441.1
XP_020871101.1, XM_021015442.1
XP_020890844.1, XM_021035185.1
XP_020869726.1, XM_021014067.1
XP_020869730.1, XM_021014071.1
XP_020869738.1, XM_021014079.1
XP_020878141.1, XM_021022482.1
XP_020878142.1, XM_021022483.1
XP_020879568.1, XM_021023909.1
XP_020879570.1, XM_021023911.1
XP_002870652.1, XM_002870606.2
XP_020873080.1, XM_021017421.1
XP_020873081.1, XM_021017422.1
XP_020881618.1, XM_021025959.1
XP_020881619.1, XM_021025960.1
XP_020883912.1, XM_021028253.1
XP_020883913.1, XM_021028254.1
XP_002864653.2, XM_002864607.2
XP_020866279.1, XM_021010620.1
XP_020873264.1, XM_021017605.1
XP_020876261.1, XM_021020602.1
XP_020877967.1, XM_021022308.1
XP_020877968.1, XM_021022309.1
XP_020878102.1, XM_021022443.1
XP_020878103.1, XM_021022444.1
XP_020878104.1, XM_021022445.1
XP_020878105.1, XM_021022446.1
XP_020879783.1, XM_021024124.1
XP_020879784.1, XM_021024125.1
XP_020879785.1, XM_021024126.1
XP_020887375.1, XM_021031716.1
XP_020887376.1, XM_021031717.1
XP_020874225.1, XM_021018566.1
XP_020874226.1, XM_021018567.1
XP_020874227.1, XM_021018568.1
XP_020874228.1, XM_021018569.1
XP_002887112.1, XM_002887066.2
XP_020867776.1, XM_021012117.1
XP_020867777.1, XM_021012118.1
XP_020891455.1, XM_021035796.1
XP_020891701.1, XM_021036042.1
XP_020891703.1, XM_021036044.1
XP_002870874.1, XM_002870828.2
XP_020875621.1, XM_021019962.1
XP_020882525.1, XM_021026866.1
XP_020882526.1, XM_021026867.1
XP_002868953.1, XM_002868907.2
XP_002868955.1, XM_002868909.2
XP_002868956.1, XM_002868910.2
XP_020872684.1, XM_021017025.1
XP_020884607.1, XM_021028948.1
XP_020884608.1, XM_021028949.1
XP_020879313.1, XM_021023654.1
XP_020879314.1, XM_021023655.1
XP_020885488.1, XM_021029829.1
XP_020885489.1, XM_021029830.1
XP_020885490.1, XM_021029831.1
XP_020885491.1, XM_021029832.1
XP_002894562.1, XM_002894516.2
XP_020867916.1, XM_021012257.1
XP_020867917.1, XM_021012258.1
XP_020867918.1, XM_021012259.1
XP_020867919.1, XM_021012260.1
XP_020867920.1, XM_021012261.1
XP_002875185.1, XM_002875139.2
XP_002890300.1, XM_002890254.2
XP_020867389.1, XM_021011730.1
XP_020867390.1, XM_021011731.1
XP_020880220.1, XM_021024561.1
XP_020880221.1, XM_021024562.1
XP_020880222.1, XM_021024563.1
XP_020880224.1, XM_021024565.1
XP_020880225.1, XM_021024566.1
XP_020889921.1, XM_021034262.1
XP_002889659.1, XM_002889613.2
XP_020867614.1, XM_021011955.1
XP_020867622.1, XM_021011963.1
XP_020867628.1, XM_021011969.1
XP_020868737.1, XM_021013078.1
XP_002882643.1, XM_002882597.2
XP_020866290.1, XM_021010631.1
XP_020878194.1, XM_021022535.1
XP_020880862.1, XM_021025203.1
XP_020881982.1, XM_021026323.1
XP_002874189.1, XM_002874143.2
XP_020866586.1, XM_021010927.1
XP_020866591.1, XM_021010932.1
XP_020874923.1, XM_021019264.1
XP_020878296.1, XM_021022637.1
XP_020878297.1, XM_021022638.1
XP_020890977.1, XM_021035318.1
XP_020890978.1, XM_021035319.1
XP_020870891.1, XM_021015232.1
XP_020870892.1, XM_021015233.1
XP_020870893.1, XM_021015234.1
XP_020870895.1, XM_021015236.1
XP_020877060.1, XM_021021401.1
XP_020877061.1, XM_021021402.1
XP_020883514.1, XM_021027855.1
XP_020885251.1, XM_021029592.1
XP_020885252.1, XM_021029593.1
XP_020885253.1, XM_021029594.1
XP_002866212.1, XM_002866166.2
XP_002866213.1, XM_002866167.2
XP_002867358.1, XM_002867312.2
XP_002869654.1, XM_002869608.2
XP_002890868.1, XM_002890822.2
XP_002890869.1, XM_002890823.2
XP_020866422.1, XM_021010763.1
XP_020866423.1, XM_021010764.1
XP_020869834.1, XM_021014175.1
XP_020869835.1, XM_021014176.1
XP_020869836.1, XM_021014177.1
XP_020885605.1, XM_021029946.1
XP_002874833.1, XM_002874787.2
XP_002874834.1, XM_002874788.2
XP_020876410.1, XM_021020751.1
XP_020876411.1, XM_021020752.1
XP_020876412.1, XM_021020753.1
XP_020876413.1, XM_021020754.1
XP_020876414.1, XM_021020755.1
XP_020876415.1, XM_021020756.1
XP_020877203.1, XM_021021544.1
XP_020888559.1, XM_021032900.1
XP_002871930.1, XM_002871884.2
XP_002894583.1, XM_002894537.2
XP_020870281.1, XM_021014622.1
XP_020876245.1, XM_021020586.1
XP_020876246.1, XM_021020587.1
XP_020876247.1, XM_021020588.1
XP_020889464.1, XM_021033805.1
XP_020889465.1, XM_021033806.1
XP_020889466.1, XM_021033807.1
XP_020889467.1, XM_021033808.1
XP_002863733.2, XM_002863687.2
XP_002877363.2, XM_002877317.2
XP_002890741.1, XM_002890695.2
XP_020881595.1, XM_021025936.1
XP_020881596.1, XM_021025937.1
XP_020881597.1, XM_021025938.1
XP_020881598.1, XM_021025939.1
XP_002863442.2, XM_002863396.2
XP_002891138.1, XM_002891092.2
XP_020868242.1, XM_021012583.1
XP_020868243.1, XM_021012584.1
XP_020868244.1, XM_021012585.1
XP_020868885.1, XM_021013226.1
XP_020868886.1, XM_021013227.1
XP_020868889.1, XM_021013230.1
XP_020869499.1, XM_021013840.1
XP_020870416.1, XM_021014757.1
XP_020870417.1, XM_021014758.1
XP_020870418.1, XM_021014759.1
XP_020885420.1, XM_021029761.1
XP_002869607.1, XM_002869561.2
XP_002875388.1, XM_002875342.2
XP_002877025.1, XM_002876979.2
XP_020867343.1, XM_021011684.1
XP_020867344.1, XM_021011685.1
XP_020867345.1, XM_021011686.1
XP_020872140.1, XM_021016481.1
XP_002864828.1, XM_002864782.2
XP_002877071.1, XM_002877025.2
XP_002887304.2, XM_002887258.2
XP_002889823.1, XM_002889777.2
XP_020865858.1, XM_021010199.1
XP_020865859.1, XM_021010200.1
XP_020872936.1, XM_021017277.1
XP_020879692.1, XM_021024033.1
XP_020879767.1, XM_021024108.1
XP_020879830.1, XM_021024171.1
XP_020881935.1, XM_021026276.1
XP_020882420.1, XM_021026761.1
XP_020882475.1, XM_021026816.1
XP_002891472.1, XM_002891426.2
XP_020877625.1, XM_021021966.1
XP_020872741.1, XM_021017082.1
XP_020876612.1, XM_021020953.1
XP_020876617.1, XM_021020958.1
XP_020876625.1, XM_021020966.1
XP_002886753.1, XM_002886707.2
XP_020866713.1, XM_021011054.1
XP_020877291.1, XM_021021632.1
XP_020877543.1, XM_021021884.1
XP_020884005.1, XM_021028346.1
XP_020884009.1, XM_021028350.1
XP_020886671.1, XM_021031012.1
XP_020890606.1, XM_021034947.1
XP_002865841.2, XM_002865795.2
XP_020868083.1, XM_021012424.1
XP_020868084.1, XM_021012425.1
XP_020868085.1, XM_021012426.1
XP_020871809.1, XM_021016150.1
XP_020871810.1, XM_021016151.1
XP_020886479.1, XM_021030820.1
XP_020886969.1, XM_021031310.1
XP_002863370.1, XM_002863324.2
XP_002881976.1, XM_002881930.2
XP_020871266.1, XM_021015607.1
XP_020872604.1, XM_021016945.1
XP_020872605.1, XM_021016946.1
XP_020872606.1, XM_021016947.1
XP_020872607.1, XM_021016948.1
XP_020872608.1, XM_021016949.1
XP_020880877.1, XM_021025218.1
XP_020880878.1, XM_021025219.1
XP_020883932.1, XM_021028273.1
XP_020867327.1, XM_021011668.1
XP_020873239.1, XM_021017580.1
XP_020878256.1, XM_021022597.1
XP_020878257.1, XM_021022598.1
XP_020890623.1, XM_021034964.1
XP_020890624.1, XM_021034965.1
XP_020866720.1, XM_021011061.1
XP_020866721.1, XM_021011062.1
XP_020866722.1, XM_021011063.1
XP_020866723.1, XM_021011064.1
XP_020869071.1, XM_021013412.1
XP_020869072.1, XM_021013413.1
XP_020869073.1, XM_021013414.1
XP_020869074.1, XM_021013415.1
XP_020869075.1, XM_021013416.1
XP_020874468.1, XM_021018809.1
XP_020874469.1, XM_021018810.1
XP_020874470.1, XM_021018811.1
XP_020874471.1, XM_021018812.1
XP_020887150.1, XM_021031491.1
XP_020887151.1, XM_021031492.1
XP_020887152.1, XM_021031493.1
XP_020887153.1, XM_021031494.1
XP_002888126.1, XM_002888080.2
XP_020869789.1, XM_021014130.1
XP_020869790.1, XM_021014131.1
XP_020890112.1, XM_021034453.1
XP_020891774.1, XM_021036115.1
XP_002882804.1, XM_002882758.2
XP_020872022.1, XM_021016363.1
XP_020872023.1, XM_021016364.1
XP_020889344.1, XM_021033685.1
XP_020889345.1, XM_021033686.1
XP_002876479.1, XM_002876433.2
XP_002880005.1, XM_002879959.2
XP_020874538.1, XM_021018879.1
XP_020874539.1, XM_021018880.1
XP_020874540.1, XM_021018881.1
XP_020880598.1, XM_021024939.1
XP_020884911.1, XM_021029252.1
XP_002870459.1, XM_002870413.2
XP_002888365.1, XM_002888319.2
XP_020876399.1, XM_021020740.1
XP_020876444.1, XM_021020785.1
XP_020876469.1, XM_021020810.1
XP_020876838.1, XM_021021179.1
XP_020877417.1, XM_021021758.1
XP_020878304.1, XM_021022645.1
XP_020883375.1, XM_021027716.1
XP_020890201.1, XM_021034542.1
XP_002866988.1, XM_002866942.2
XP_020866401.1, XM_021010742.1
XP_020866402.1, XM_021010743.1
XP_020866403.1, XM_021010744.1
XP_020866404.1, XM_021010745.1
XP_020866500.1, XM_021010841.1
XP_020866501.1, XM_021010842.1
XP_020866502.1, XM_021010843.1
XP_020866503.1, XM_021010844.1
XP_002866800.1, XM_002866754.2
XP_002867056.1, XM_002867010.2
XP_002886126.2, XM_002886080.2
XP_020873870.1, XM_021018211.1
XP_020874955.1, XM_021019296.1
XP_020876803.1, XM_021021144.1
XP_020876804.1, XM_021021145.1
XP_020876805.1, XM_021021146.1
XP_020876806.1, XM_021021147.1
XP_020876807.1, XM_021021148.1
XP_020886847.1, XM_021031188.1
XP_020886849.1, XM_021031190.1
XP_020886850.1, XM_021031191.1
XP_002886100.1, XM_002886054.2
XP_020866685.1, XM_021011026.1
XP_020874363.1, XM_021018704.1
XP_020874364.1, XM_021018705.1
XP_020886766.1, XM_021031107.1
XP_020889931.1, XM_021034272.1
XP_020889932.1, XM_021034273.1
XP_020889933.1, XM_021034274.1
XP_020889934.1, XM_021034275.1
XP_002875187.1, XM_002875141.2
XP_020869270.1, XM_021013611.1
XP_020869271.1, XM_021013612.1
XP_020869272.1, XM_021013613.1
XP_020869273.1, XM_021013614.1
XP_020876815.1, XM_021021156.1
XP_020876816.1, XM_021021157.1
XP_020876817.1, XM_021021158.1
XP_020876818.1, XM_021021159.1
XP_020876819.1, XM_021021160.1
XP_002885409.1, XM_002885363.2
XP_002892452.1, XM_002892406.2
XP_002894301.1, XM_002894255.2
XP_020868807.1, XM_021013148.1
XP_020870727.1, XM_021015068.1
XP_020882489.1, XM_021026830.1
XP_002875297.1, XM_002875251.2
XP_002885457.1, XM_002885411.2
XP_020867865.1, XM_021012206.1
XP_020867867.1, XM_021012208.1
XP_020867868.1, XM_021012209.1
XP_020875504.1, XM_021019845.1
XP_020875505.1, XM_021019846.1
XP_002882318.1, XM_002882272.2
XP_020876694.1, XM_021021035.1
XP_020876696.1, XM_021021037.1
XP_020876697.1, XM_021021038.1
XP_020876698.1, XM_021021039.1
XP_020876699.1, XM_021021040.1
XP_020878006.1, XM_021022347.1
XP_002874977.1, XM_002874931.2
XP_002889389.1, XM_002889343.2
XP_020882300.1, XM_021026641.1
XP_020884883.1, XM_021029224.1
XP_020887498.1, XM_021031839.1
XP_020881377.1, XM_021025718.1
XP_020888991.1, XM_021033332.1
XP_020879260.1, XM_021023601.1
XP_020889925.1, XM_021034266.1
XP_020889926.1, XM_021034267.1
XP_020889927.1, XM_021034268.1
XP_002893217.2, XM_002893171.2
XP_020868812.1, XM_021013153.1
XP_020869572.1, XM_021013913.1
XP_020883439.1, XM_021027780.1
XP_020883440.1, XM_021027781.1
XP_002884518.1, XM_002884472.2
XP_020874650.1, XM_021018991.1
XP_020874651.1, XM_021018992.1
XP_020877293.1, XM_021021634.1
XP_020883232.1, XM_021027573.1
XP_002867309.1, XM_002867263.2
XP_002885825.1, XM_002885779.2
XP_002889221.2, XM_002889175.2
XP_002890187.2, XM_002890141.2
XP_020874653.1, XM_021018994.1
XP_020874654.1, XM_021018995.1
XP_020884158.1, XM_021028499.1
XP_020888189.1, XM_021032530.1
XP_002863138.1, XM_002863092.2
XP_020872344.1, XM_021016685.1
XP_020872345.1, XM_021016686.1
XP_020876308.1, XM_021020649.1
XP_020876311.1, XM_021020652.1
XP_020876317.1, XM_021020658.1
XP_002862992.1, XM_002862946.2
XP_002868001.1, XM_002867955.2
XP_002887734.1, XM_002887688.2
XP_020875758.1, XM_021020099.1
XP_020875759.1, XM_021020100.1
XP_020875760.1, XM_021020101.1
XP_020889416.1, XM_021033757.1
XP_020889417.1, XM_021033758.1
XP_020889418.1, XM_021033759.1
XP_020889419.1, XM_021033760.1
XP_002890208.1, XM_002890162.2
XP_020865760.1, XM_021010101.1
XP_020870696.1, XM_021015037.1
XP_020890024.1, XM_021034365.1
XP_020890025.1, XM_021034366.1
XP_020891182.1, XM_021035523.1
XP_002879167.1, XM_002879121.2
XP_002882509.1, XM_002882463.2
XP_002883561.1, XM_002883515.2
XP_020868705.1, XM_021013046.1
XP_020876711.1, XM_021021052.1
XP_020877319.1, XM_021021660.1
XP_020881280.1, XM_021025621.1
XP_020886076.1, XM_021030417.1
XP_002866092.1, XM_002866046.2
XP_002866093.1, XM_002866047.2
XP_002891107.2, XM_002891061.2
XP_020870474.1, XM_021014815.1
XP_020871354.1, XM_021015695.1
XP_020871893.1, XM_021016234.1
XP_020872008.1, XM_021016349.1
XP_020872009.1, XM_021016350.1
XP_020872432.1, XM_021016773.1
XP_020881819.1, XM_021026160.1
XP_020881826.1, XM_021026167.1
XP_020882553.1, XM_021026894.1
XP_002864562.1, XM_002864516.2
XP_002871141.1, XM_002871095.2
XP_020878270.1, XM_021022611.1
XP_020878277.1, XM_021022618.1
XP_020887902.1, XM_021032243.1
XP_002874180.1, XM_002874134.2
XP_020891390.1, XM_021035731.1
XP_002869067.1, XM_002869021.2
XP_002869069.1, XM_002869023.2
XP_002869070.1, XM_002869024.2
XP_002884076.1, XM_002884030.2
XP_020875053.1, XM_021019394.1
XP_020866005.1, XM_021010346.1
XP_020866006.1, XM_021010347.1
XP_020866007.1, XM_021010348.1
XP_020886780.1, XM_021031121.1
XP_020886781.1, XM_021031122.1
XP_020890270.1, XM_021034611.1
XP_020890271.1, XM_021034612.1
XP_020890272.1, XM_021034613.1
XP_002866463.1, XM_002866417.2
XP_002871262.1, XM_002871216.2
XP_020871021.1, XM_021015362.1
XP_002888609.1, XM_002888563.2
XP_020885664.1, XM_021030005.1
XP_020885669.1, XM_021030010.1
XP_020885672.1, XM_021030013.1
XP_002873067.1, XM_002873021.2
XP_020886409.1, XM_021030750.1
XP_020886414.1, XM_021030755.1
XP_002885324.1, XM_002885278.2
XP_002885924.1, XM_002885878.2
XP_002885925.2, XM_002885879.2
XP_002891554.1, XM_002891508.2
XP_020872095.1, XM_021016436.1
XP_002874422.1, XM_002874376.2
XP_020869957.1, XM_021014298.1
XP_020869958.1, XM_021014299.1
XP_020869959.1, XM_021014300.1
XP_020882111.1, XM_021026452.1
XP_020882112.1, XM_021026453.1
XP_020882113.1, XM_021026454.1
XP_020889398.1, XM_021033739.1
XP_002873663.1, XM_002873617.2
XP_002887087.2, XM_002887041.2
XP_020873571.1, XM_021017912.1
XP_020875065.1, XM_021019406.1
XP_020875066.1, XM_021019407.1
XP_020880309.1, XM_021024650.1
XP_020885951.1, XM_021030292.1
XP_002865334.1, XM_002865288.2
XP_002872503.1, XM_002872457.2
XP_002874615.1, XM_002874569.2
XP_002893765.1, XM_002893719.2
XP_020866637.1, XM_021010978.1
XP_020883793.1, XM_021028134.1
XP_020883794.1, XM_021028135.1
XP_020883795.1, XM_021028136.1
XP_020883796.1, XM_021028137.1
XP_020883797.1, XM_021028138.1
XP_020877014.1, XM_021021355.1
XP_020877015.1, XM_021021356.1
XP_020877016.1, XM_021021357.1
XP_020877017.1, XM_021021358.1
XP_020877019.1, XM_021021360.1
XP_020877020.1, XM_021021361.1
XP_020874345.1, XM_021018686.1
XP_020886824.1, XM_021031165.1
XP_020886825.1, XM_021031166.1
XP_020886826.1, XM_021031167.1
XP_020886827.1, XM_021031168.1
XP_020871186.1, XM_021015527.1
XP_020871187.1, XM_021015528.1
XP_020871188.1, XM_021015529.1
XP_020873564.1, XM_021017905.1
XP_020877700.1, XM_021022041.1
XP_020867432.1, XM_021011773.1
XP_020867433.1, XM_021011774.1
XP_020867434.1, XM_021011775.1
XP_020867435.1, XM_021011776.1
XP_020874162.1, XM_021018503.1
XP_020890229.1, XM_021034570.1
XP_020890230.1, XM_021034571.1
XP_020890231.1, XM_021034572.1
XP_020890234.1, XM_021034575.1
XP_020890235.1, XM_021034576.1
XP_020891440.1, XM_021035781.1
XP_002889052.1, XM_002889006.2
XP_020869056.1, XM_021013397.1
XP_020869057.1, XM_021013398.1
XP_020889275.1, XM_021033616.1
XP_020889276.1, XM_021033617.1
XP_002869812.2, XM_002869766.2
XP_002874761.1, XM_002874715.2
XP_002874766.2, XM_002874720.2
XP_020871065.1, XM_021015406.1
XP_020873773.1, XM_021018114.1
XP_020877665.1, XM_021022006.1
XP_002865563.2, XM_002865517.2
XP_002882894.2, XM_002882848.2
XP_002886683.1, XM_002886637.2
XP_020865670.1, XM_021010011.1
XP_020865671.1, XM_021010012.1
XP_020865863.1, XM_021010204.1
XP_020865864.1, XM_021010205.1
XP_020870856.1, XM_021015197.1
XP_020870857.1, XM_021015198.1
XP_020871176.1, XM_021015517.1
XP_020890744.1, XM_021035085.1
XP_020891280.1, XM_021035621.1
XP_020891281.1, XM_021035622.1
XP_020891453.1, XM_021035794.1
XP_020891454.1, XM_021035795.1
XP_002864671.1, XM_002864625.2
XP_002877425.1, XM_002877379.2
XP_020885370.1, XM_021029711.1
XP_020885376.1, XM_021029717.1
XP_002874818.1, XM_002874772.2
XP_002881283.1, XM_002881237.2
XP_002883428.1, XM_002883382.2
XP_002886278.2, XM_002886232.2
XP_002888068.1, XM_002888022.2
XP_020868929.1, XM_021013270.1
XP_020870357.1, XM_021014698.1
XP_020870358.1, XM_021014699.1
XP_020873783.1, XM_021018124.1
XP_020875529.1, XM_021019870.1
XP_020875530.1, XM_021019871.1
XP_020887664.1, XM_021032005.1
XP_020887665.1, XM_021032006.1
XP_020868102.1, XM_021012443.1
XP_020868103.1, XM_021012444.1
XP_020890408.1, XM_021034749.1
XP_020890409.1, XM_021034750.1
XP_002864981.1, XM_002864935.2
XP_002866932.1, XM_002866886.2
XP_002875991.1, XM_002875945.2
XP_002879629.2, XM_002879583.2
XP_020876875.1, XM_021021216.1
XP_020876876.1, XM_021021217.1
XP_020876878.1, XM_021021219.1
XP_020876879.1, XM_021021220.1
XP_020887223.1, XM_021031564.1
XP_020887224.1, XM_021031565.1
XP_020887225.1, XM_021031566.1
XP_020887226.1, XM_021031567.1
XP_020887235.1, XM_021031576.1
XP_020887236.1, XM_021031577.1
XP_020887237.1, XM_021031578.1
XP_020887238.1, XM_021031579.1
XP_020887239.1, XM_021031580.1
XP_002874234.1, XM_002874188.2
XP_002875893.1, XM_002875847.2
XP_002875894.1, XM_002875848.2
XP_002881129.1, XM_002881083.2
XP_002881131.2, XM_002881085.2
XP_020877153.1, XM_021021494.1
XP_020880364.1, XM_021024705.1
XP_020880365.1, XM_021024706.1
XP_020880384.1, XM_021024725.1
XP_002870301.1, XM_002870255.2
XP_002870564.1, XM_002870518.2
XP_002878109.1, XM_002878063.2
XP_002879035.1, XM_002878989.2
XP_002879909.1, XM_002879863.2
XP_002888498.1, XM_002888452.2
XP_020877395.1, XM_021021736.1
XP_020880310.1, XM_021024651.1
XP_020885909.1, XM_021030250.1
XP_002868538.1, XM_002868492.2
XP_002887025.1, XM_002886979.2
XP_002887328.1, XM_002887282.2
XP_002887329.1, XM_002887283.2
XP_002887330.1, XM_002887284.2
XP_002887489.2, XM_002887443.2
XP_002891444.1, XM_002891398.2
XP_020866029.1, XM_021010370.1
XP_020881006.1, XM_021025347.1
XP_020887875.1, XM_021032216.1
XP_020890156.1, XM_021034497.1
XP_002868291.1, XM_002868245.2
XP_002889484.2, XM_002889438.2
XP_002889505.1, XM_002889459.2
XP_020865954.1, XM_021010295.1
XP_020874387.1, XM_021018728.1
XP_020874513.1, XM_021018854.1
XP_020886783.1, XM_021031124.1
XP_020888480.1, XM_021032821.1
XP_002877903.2, XM_002877857.2
XP_002877904.2, XM_002877858.2
XP_002881468.1, XM_002881422.2
XP_002881469.1, XM_002881423.2
XP_020884151.1, XM_021028492.1
XP_002873999.1, XM_002873953.2
XP_002874304.1, XM_002874258.2
XP_002875129.1, XM_002875083.2
XP_002877256.1, XM_002877210.2
XP_020867996.1, XM_021012337.1
XP_020881098.1, XM_021025439.1
XP_020873320.1, XM_021017661.1
XP_020877647.1, XM_021021988.1
XP_020883335.1, XM_021027676.1
XP_002887450.1, XM_002887404.2
XP_002890233.1, XM_002890187.2
XP_002890234.1, XM_002890188.2
XP_020873492.1, XM_021017833.1
XP_020890930.1, XM_021035271.1
XP_020890936.1, XM_021035277.1
XP_020891520.1, XM_021035861.1
XP_020891521.1, XM_021035862.1
XP_002877913.1, XM_002877867.2
XP_002879649.1, XM_002879603.2
